[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
127,0,0,1,14,TRUE,80,80,-0.10228877
118,0,0,1,26,TRUE,70,80,-0.277572931
119,0,0,1,28,TRUE,70,80,0.211899165
136,0,0,1,2,TRUE,90,80,-0.216173344
120,0,0,1,30,TRUE,70,80,0.060695283
128,0,0,1,16,TRUE,80,80,0.307536358
137,0,0,1,4,TRUE,90,80,0.751498112
129,0,0,1,18,TRUE,80,80,0.216565954
130,0,0,1,20,TRUE,80,80,-0.278273911
138,0,0,1,6,TRUE,90,80,-0.229650817
139,0,0,1,8,TRUE,90,80,-0.223016543
131,0,0,1,22,TRUE,80,80,0.166089186
132,0,0,1,24,TRUE,80,80,-0.023217788
140,0,0,1,10,TRUE,90,80,0.416655257
133,0,0,1,26,TRUE,80,80,0.134971335
141,0,0,1,12,TRUE,90,80,0.528944159
142,0,0,1,14,TRUE,90,80,0.148056721
134,0,0,1,28,TRUE,80,80,0.040721379
151,0,0,1,2,TRUE,100,80,-2.051324466
135,0,0,1,30,TRUE,80,80,0.131099557
143,0,0,1,16,TRUE,90,80,0.181585203
152,0,0,1,4,TRUE,100,80,0.731835832
144,0,0,1,18,TRUE,90,80,-0.122162363
153,0,0,1,6,TRUE,100,80,0.488233795
145,0,0,1,20,TRUE,90,80,0.298123315
146,0,0,1,22,TRUE,90,80,0.139141109
154,0,0,1,8,TRUE,100,80,-0.038811448
147,0,0,1,24,TRUE,90,80,-0.161999567
155,0,0,1,10,TRUE,100,80,0.252856886
156,0,0,1,12,TRUE,100,80,-0.087563127
148,0,0,1,26,TRUE,90,80,0.196164118
149,0,0,1,28,TRUE,90,80,0.13713475
166,0,0,1,2,TRUE,0,80,1.331417053
157,0,0,1,14,TRUE,100,80,-0.137905435
167,0,0,1,4,TRUE,0,80,1.070453442
168,0,0,1,6,TRUE,0,80,1.008090458
158,0,0,1,16,TRUE,100,80,-0.067500536
159,0,0,1,18,TRUE,100,80,-0.258516866
150,0,0,1,30,TRUE,90,80,0.02129629
169,0,0,1,8,TRUE,0,80,0.801159581
170,0,0,1,10,TRUE,0,80,0.974494835
160,0,0,1,20,TRUE,100,80,0.133010422
161,0,0,1,22,TRUE,100,80,0.008245803
171,0,0,1,12,TRUE,0,80,0.643379442
162,0,0,1,24,TRUE,100,80,-0.260532703
172,0,0,1,14,TRUE,0,80,0.942380064
163,0,0,1,26,TRUE,100,80,0.220850708
173,0,0,1,16,TRUE,0,80,0.643791443
164,0,0,1,28,TRUE,100,80,-0.238448395
181,0,0,1,2,TRUE,10,80,0.5373564
174,0,0,1,18,TRUE,0,80,0.721892281
182,0,0,1,4,TRUE,10,80,-0.422064425
165,0,0,1,30,TRUE,100,80,0.085180281
183,0,0,1,6,TRUE,10,80,0.039678078
175,0,0,1,20,TRUE,0,80,0.748028249
176,0,0,1,22,TRUE,0,80,0.940087802
184,0,0,1,8,TRUE,10,80,-0.02082547
177,0,0,1,24,TRUE,0,80,1.007014537
185,0,0,1,10,TRUE,10,80,-0.025812627
186,0,0,1,12,TRUE,10,80,0.197052131
179,0,0,1,28,TRUE,0,80,0.594921121
180,0,0,1,30,TRUE,0,80,0.847340136
178,0,0,1,26,TRUE,0,80,0.967656833
187,0,0,1,14,TRUE,10,80,0.170587644
188,0,0,1,16,TRUE,10,80,-0.229411262
196,0,0,1,2,TRUE,20,80,-1.598039741
197,0,0,1,4,TRUE,20,80,-0.988226835
198,0,0,1,6,TRUE,20,80,0.298075027
190,0,0,1,20,TRUE,10,80,-0.028609688
189,0,0,1,18,TRUE,10,80,-0.382886555
199,0,0,1,8,TRUE,20,80,0.410939798
191,0,0,1,22,TRUE,10,80,-0.04511571
200,0,0,1,10,TRUE,20,80,0.494914193
192,0,0,1,24,TRUE,10,80,0.136155356
201,0,0,1,12,TRUE,20,80,0.441998185
193,0,0,1,26,TRUE,10,80,0.373732906
202,0,0,1,14,TRUE,20,80,0.524122969
194,0,0,1,28,TRUE,10,80,0.342930529
203,0,0,1,16,TRUE,20,80,0.133133321
211,0,0,1,2,TRUE,30,80,-0.002603273
195,0,0,1,30,TRUE,10,80,0.047411054
212,0,0,1,4,TRUE,30,80,-0.136809217
204,0,0,1,18,TRUE,20,80,-0.083866924
213,0,0,1,6,TRUE,30,80,0.166624527
214,0,0,1,8,TRUE,30,80,0.545502001
205,0,0,1,20,TRUE,20,80,-0.087044621
215,0,0,1,10,TRUE,30,80,-0.034976715
206,0,0,1,22,TRUE,20,80,0.12795464
207,0,0,1,24,TRUE,20,80,0.266291592
216,0,0,1,12,TRUE,30,80,-0.540300801
208,0,0,1,26,TRUE,20,80,-0.024625731
217,0,0,1,14,TRUE,30,80,-0.198985912
210,0,0,1,30,TRUE,20,80,0.18166764
226,0,0,1,2,TRUE,40,80,-1.104893327
218,0,0,1,16,TRUE,30,80,0.421379493
219,0,0,1,18,TRUE,30,80,-0.17807387
209,0,0,1,28,TRUE,20,80,-0.486597627
227,0,0,1,4,TRUE,40,80,0.736235997
221,0,0,1,22,TRUE,30,80,-0.111007899
220,0,0,1,20,TRUE,30,80,-0.02496658
228,0,0,1,6,TRUE,40,80,0.72517637
229,0,0,1,8,TRUE,40,80,0.425521813
223,0,0,1,26,TRUE,30,80,-0.396642225
230,0,0,1,10,TRUE,40,80,0.159356432
224,0,0,1,28,TRUE,30,80,-0.102460211
222,0,0,1,24,TRUE,30,80,-0.282531219
231,0,0,1,12,TRUE,40,80,-0.100911395
232,0,0,1,14,TRUE,40,80,-0.012863847
225,0,0,1,30,TRUE,30,80,-0.076238506
241,0,0,1,2,TRUE,50,80,1.311600567
233,0,0,1,16,TRUE,40,80,0.001618539
234,0,0,1,18,TRUE,40,80,0.277294297
235,0,0,1,20,TRUE,40,80,0.016717679
242,0,0,1,4,TRUE,50,80,0.198782647
243,0,0,1,6,TRUE,50,80,-0.587327919
244,0,0,1,8,TRUE,50,80,-0.347525298
236,0,0,1,22,TRUE,40,80,-0.24933914
238,0,0,1,26,TRUE,40,80,0.291161372
237,0,0,1,24,TRUE,40,80,0.166877262
245,0,0,1,10,TRUE,50,80,0.174967585
247,0,0,1,14,TRUE,50,80,-0.233318188
246,0,0,1,12,TRUE,50,80,-0.337673166
256,0,0,1,2,TRUE,60,80,0.231834534
239,0,0,1,28,TRUE,40,80,0.025714033
240,0,0,1,30,TRUE,40,80,-0.064021357
248,0,0,1,16,TRUE,50,80,0.434836053
250,0,0,1,20,TRUE,50,80,-0.003600969
249,0,0,1,18,TRUE,50,80,-0.170094698
257,0,0,1,4,TRUE,60,80,-0.379093275
251,0,0,1,22,TRUE,50,80,0.248050384
258,0,0,1,6,TRUE,60,80,-0.306638799
259,0,0,1,8,TRUE,60,80,-0.362083016
252,0,0,1,24,TRUE,50,80,0.45160234
260,0,0,1,10,TRUE,60,80,0.044212699
253,0,0,1,26,TRUE,50,80,0.079555328
255,0,0,1,30,TRUE,50,80,-0.131576517
254,0,0,1,28,TRUE,50,80,0.060735652
261,0,0,1,12,TRUE,60,80,-0.236842845
272,0,0,1,4,TRUE,70,80,-0.522425327
273,0,0,1,6,TRUE,70,80,-0.302166108
266,0,0,1,22,TRUE,60,80,0.092047312
262,0,0,1,14,TRUE,60,80,0.083543355
271,0,0,1,2,TRUE,70,80,0.10940603
274,0,0,1,8,TRUE,70,80,-0.307170349
263,0,0,1,16,TRUE,60,80,-0.069746603
275,0,0,1,10,TRUE,70,80,0.29866083
267,0,0,1,24,TRUE,60,80,0.067834627
264,0,0,1,18,TRUE,60,80,0.100920072
268,0,0,1,26,TRUE,60,80,-0.118801916
265,0,0,1,20,TRUE,60,80,-0.126808731
276,0,0,1,12,TRUE,70,80,-9.18E-04
269,0,0,1,28,TRUE,60,80,-0.093185228
286,0,0,1,2,TRUE,80,80,1.026814706
278,0,0,1,16,TRUE,70,80,-0.094821904
277,0,0,1,14,TRUE,70,80,0.264392395
288,0,0,1,6,TRUE,80,80,-0.178940079
270,0,0,1,30,TRUE,60,80,0.264333087
279,0,0,1,18,TRUE,70,80,0.030019579
287,0,0,1,4,TRUE,80,80,0.830468086
280,0,0,1,20,TRUE,70,80,-0.505667714
290,0,0,1,10,TRUE,80,80,0.061529373
289,0,0,1,8,TRUE,80,80,0.201121376
291,0,0,1,12,TRUE,80,80,0.327854828
283,0,0,1,26,TRUE,70,80,-0.098482431
282,0,0,1,24,TRUE,70,80,-0.234995722
285,0,0,1,30,TRUE,70,80,0.197969617
281,0,0,1,22,TRUE,70,80,-0.013773337
292,0,0,1,14,TRUE,80,80,-0.47683147
293,0,0,1,16,TRUE,80,80,0.003150256
302,0,0,1,4,TRUE,90,80,0.20163968
284,0,0,1,28,TRUE,70,80,-4.73E-04
301,0,0,1,2,TRUE,90,80,-1.178383305
303,0,0,1,6,TRUE,90,80,-0.018635133
295,0,0,1,20,TRUE,80,80,0.155794351
294,0,0,1,18,TRUE,80,80,0.118020262
305,0,0,1,10,TRUE,90,80,-0.011740364
297,0,0,1,24,TRUE,80,80,-0.24520201
296,0,0,1,22,TRUE,80,80,-0.090684925
304,0,0,1,8,TRUE,90,80,0.593631863
298,0,0,1,26,TRUE,80,80,0.328697389
299,0,0,1,28,TRUE,80,80,-0.193023185
306,0,0,1,12,TRUE,90,80,0.288280971
307,0,0,1,14,TRUE,90,80,-0.527752014
300,0,0,1,30,TRUE,80,80,-0.017063214
316,0,0,1,2,TRUE,100,80,-0.124196315
308,0,0,1,16,TRUE,90,80,0.203740509
309,0,0,1,18,TRUE,90,80,-0.490575389
317,0,0,1,4,TRUE,100,80,0.378605774
318,0,0,1,6,TRUE,100,80,-0.045015071
310,0,0,1,20,TRUE,90,80,0.273359065
311,0,0,1,22,TRUE,90,80,0.271331164
319,0,0,1,8,TRUE,100,80,0.583170309
312,0,0,1,24,TRUE,90,80,-0.413660088
320,0,0,1,10,TRUE,100,80,-0.146271544
313,0,0,1,26,TRUE,90,80,-0.099970226
315,0,0,1,30,TRUE,90,80,0.011827772
321,0,0,1,12,TRUE,100,80,0.404271281
322,0,0,1,14,TRUE,100,80,-0.284432292
314,0,0,1,28,TRUE,90,80,0.27228851
323,0,0,1,16,TRUE,100,80,-0.092816307
332,0,0,1,4,TRUE,0,80,0.204279356
324,0,0,1,18,TRUE,100,80,-0.039343165
334,0,0,1,8,TRUE,0,80,0.541171059
325,0,0,1,20,TRUE,100,80,-0.131503672
333,0,0,1,6,TRUE,0,80,-1.42340966
331,0,0,1,2,TRUE,0,80,-0.680234723
326,0,0,1,22,TRUE,100,80,-0.379732363
335,0,0,1,10,TRUE,0,80,1.074727001
337,0,0,1,14,TRUE,0,80,0.812699456
327,0,0,1,24,TRUE,100,80,0.195412807
336,0,0,1,12,TRUE,0,80,0.791458966
328,0,0,1,26,TRUE,100,80,0.223504857
347,0,0,1,4,TRUE,10,80,0.343403002
346,0,0,1,2,TRUE,10,80,0.454201471
339,0,0,1,18,TRUE,0,80,0.652594777
340,0,0,1,20,TRUE,0,80,0.789173527
338,0,0,1,16,TRUE,0,80,1.002889248
329,0,0,1,28,TRUE,100,80,0.01866664
341,0,0,1,22,TRUE,0,80,0.567254728
330,0,0,1,30,TRUE,100,80,-0.055179352
342,0,0,1,24,TRUE,0,80,0.64293368
348,0,0,1,6,TRUE,10,80,-0.336676172
343,0,0,1,26,TRUE,0,80,0.97511502
349,0,0,1,8,TRUE,10,80,-0.088962675
344,0,0,1,28,TRUE,0,80,0.719885969
352,0,0,1,14,TRUE,10,80,0.112480901
350,0,0,1,10,TRUE,10,80,0.038061008
361,0,0,1,2,TRUE,20,80,0.703881206
345,0,0,1,30,TRUE,0,80,0.861115031
353,0,0,1,16,TRUE,10,80,0.706257519
362,0,0,1,4,TRUE,20,80,-0.822155351
351,0,0,1,12,TRUE,10,80,0.039133239
354,0,0,1,18,TRUE,10,80,-0.162097241
355,0,0,1,20,TRUE,10,80,-0.017686956
364,0,0,1,8,TRUE,20,80,0.866771633
356,0,0,1,22,TRUE,10,80,-0.425349479
358,0,0,1,26,TRUE,10,80,0.092326515
363,0,0,1,6,TRUE,20,80,-0.524672634
357,0,0,1,24,TRUE,10,80,-0.154494399
365,0,0,1,10,TRUE,20,80,-0.107893763
366,0,0,1,12,TRUE,20,80,-0.442621892
360,0,0,1,30,TRUE,10,80,-0.105715863
359,0,0,1,28,TRUE,10,80,-0.366824679
376,0,0,1,2,TRUE,30,80,-0.248819314
367,0,0,1,14,TRUE,20,80,0.325608759
369,0,0,1,18,TRUE,20,80,-0.044445144
368,0,0,1,16,TRUE,20,80,0.473273355
370,0,0,1,20,TRUE,20,80,0.233068463
379,0,0,1,8,TRUE,30,80,-0.025583491
377,0,0,1,4,TRUE,30,80,0.310656493
378,0,0,1,6,TRUE,30,80,-0.618712243
372,0,0,1,24,TRUE,20,80,0.282212639
371,0,0,1,22,TRUE,20,80,0.209383989
373,0,0,1,26,TRUE,20,80,0.061712518
380,0,0,1,10,TRUE,30,80,0.513174106
381,0,0,1,12,TRUE,30,80,-0.066573951
374,0,0,1,28,TRUE,20,80,-0.149825694
391,0,0,1,2,TRUE,40,80,-1.233025992
383,0,0,1,16,TRUE,30,80,-0.06393566
382,0,0,1,14,TRUE,30,80,-0.506661962
375,0,0,1,30,TRUE,20,80,-0.082171349
392,0,0,1,4,TRUE,40,80,0.194287857
393,0,0,1,6,TRUE,40,80,-0.080603256
385,0,0,1,20,TRUE,30,80,-0.022618277
394,0,0,1,8,TRUE,40,80,-0.409929734
384,0,0,1,18,TRUE,30,80,0.210725341
387,0,0,1,24,TRUE,30,80,0.075402575
395,0,0,1,10,TRUE,40,80,0.402188364
386,0,0,1,22,TRUE,30,80,-0.199024051
388,0,0,1,26,TRUE,30,80,-0.405173848
396,0,0,1,12,TRUE,40,80,-0.548523026
397,0,0,1,14,TRUE,40,80,0.264631747
406,0,0,1,2,TRUE,50,80,-0.109921266
389,0,0,1,28,TRUE,30,80,-0.05513791
398,0,0,1,16,TRUE,40,80,-0.003215366
407,0,0,1,4,TRUE,50,80,-0.407235633
409,0,0,1,8,TRUE,50,80,-0.58659703
390,0,0,1,30,TRUE,30,80,0.159331418
399,0,0,1,18,TRUE,40,80,0.253266959
410,0,0,1,10,TRUE,50,80,-0.291225703
408,0,0,1,6,TRUE,50,80,0.478889438
402,0,0,1,24,TRUE,40,80,0.316202926
403,0,0,1,26,TRUE,40,80,0.091634445
400,0,0,1,20,TRUE,40,80,-0.075586358
401,0,0,1,22,TRUE,40,80,-0.18548945
411,0,0,1,12,TRUE,50,80,0.148880942
412,0,0,1,14,TRUE,50,80,-0.193339578
414,0,0,1,18,TRUE,50,80,0.074380381
404,0,0,1,28,TRUE,40,80,-0.305667059
421,0,0,1,2,TRUE,60,80,0.272742509
415,0,0,1,20,TRUE,50,80,-7.69E-04
422,0,0,1,4,TRUE,60,80,0.457521323
416,0,0,1,22,TRUE,50,80,0.506426988
405,0,0,1,30,TRUE,40,80,0.031406227
413,0,0,1,16,TRUE,50,80,0.244169339
423,0,0,1,6,TRUE,60,80,0.028197485
425,0,0,1,10,TRUE,60,80,-0.273015567
426,0,0,1,12,TRUE,60,80,-0.124569556
424,0,0,1,8,TRUE,60,80,0.094607688
417,0,0,1,24,TRUE,50,80,0.155475049
419,0,0,1,28,TRUE,50,80,0.134623348
427,0,0,1,14,TRUE,60,80,0.428096797
436,0,0,1,2,TRUE,70,80,-0.276659502
428,0,0,1,16,TRUE,60,80,-0.246601902
418,0,0,1,26,TRUE,50,80,-0.040438982
429,0,0,1,18,TRUE,60,80,-0.404643699
437,0,0,1,4,TRUE,70,80,-0.001796585
430,0,0,1,20,TRUE,60,80,0.168769875
438,0,0,1,6,TRUE,70,80,-0.195270029
420,0,0,1,30,TRUE,50,80,0.007118049
431,0,0,1,22,TRUE,60,80,0.399423997
432,0,0,1,24,TRUE,60,80,-0.15366882
439,0,0,1,8,TRUE,70,80,0.827197723
440,0,0,1,10,TRUE,70,80,-0.054588461
441,0,0,1,12,TRUE,70,80,0.190297528
451,0,0,1,2,TRUE,80,80,-0.160085219
442,0,0,1,14,TRUE,70,80,0.024068608
433,0,0,1,26,TRUE,60,80,-0.015854679
434,0,0,1,28,TRUE,60,80,-0.101253014
435,0,0,1,30,TRUE,60,80,0.131812587
443,0,0,1,16,TRUE,70,80,-0.017155269
444,0,0,1,18,TRUE,70,80,-0.051720026
445,0,0,1,20,TRUE,70,80,0.104695718
452,0,0,1,4,TRUE,80,80,-0.536165486
453,0,0,1,6,TRUE,80,80,-0.511255739
446,0,0,1,22,TRUE,70,80,-0.123213946
454,0,0,1,8,TRUE,80,80,0.084359225
447,0,0,1,24,TRUE,70,80,0.041338501
455,0,0,1,10,TRUE,80,80,-0.011119745
456,0,0,1,12,TRUE,80,80,0.23337008
448,0,0,1,26,TRUE,70,80,0.187664418
450,0,0,1,30,TRUE,70,80,0.267645831
466,0,0,1,2,TRUE,90,80,1.196890658
449,0,0,1,28,TRUE,70,80,-0.216542545
467,0,0,1,4,TRUE,90,80,-0.080417176
457,0,0,1,14,TRUE,80,80,-0.371338516
468,0,0,1,6,TRUE,90,80,-0.351477162
458,0,0,1,16,TRUE,80,80,-0.157266302
460,0,0,1,20,TRUE,80,80,-0.187436785
459,0,0,1,18,TRUE,80,80,0.08217581
469,0,0,1,8,TRUE,90,80,0.26385054
461,0,0,1,22,TRUE,80,80,0.022780815
462,0,0,1,24,TRUE,80,80,0.114687483
463,0,0,1,26,TRUE,80,80,-0.149870909
464,0,0,1,28,TRUE,80,80,-0.211312214
470,0,0,1,10,TRUE,90,80,0.041984565
471,0,0,1,12,TRUE,90,80,-0.273156075
465,0,0,1,30,TRUE,80,80,0.142741925
472,0,0,1,14,TRUE,90,80,0.294302502
481,0,0,1,2,TRUE,100,80,-0.38688454
474,0,0,1,18,TRUE,90,80,0.677125242
473,0,0,1,16,TRUE,90,80,-0.213823268
482,0,0,1,4,TRUE,100,80,-0.859855437
476,0,0,1,22,TRUE,90,80,0.102093205
475,0,0,1,20,TRUE,90,80,0.308858944
483,0,0,1,6,TRUE,100,80,0.43177192
484,0,0,1,8,TRUE,100,80,-0.355528272
477,0,0,1,24,TRUE,90,80,-0.297694738
485,0,0,1,10,TRUE,100,80,-0.449749506
486,0,0,1,12,TRUE,100,80,0.153576763
487,0,0,1,14,TRUE,100,80,-0.070922891
478,0,0,1,26,TRUE,90,80,0.16629469
497,0,0,1,4,TRUE,0,80,1.11501307
488,0,0,1,16,TRUE,100,80,0.178477522
479,0,0,1,28,TRUE,90,80,-0.136225629
498,0,0,1,6,TRUE,0,80,0.327266393
496,0,0,1,2,TRUE,0,80,-1.026814561
480,0,0,1,30,TRUE,90,80,-0.166622046
489,0,0,1,18,TRUE,100,80,0.057074535
499,0,0,1,8,TRUE,0,80,0.737300009
490,0,0,1,20,TRUE,100,80,-0.12548988
491,0,0,1,22,TRUE,100,80,0.075676851
500,0,0,1,10,TRUE,0,80,0.656197353
492,0,0,1,24,TRUE,100,80,0.101289692
501,0,0,1,12,TRUE,0,80,0.599329189
493,0,0,1,26,TRUE,100,80,0.29463368
502,0,0,1,14,TRUE,0,80,0.581533422
503,0,0,1,16,TRUE,0,80,0.588586322
511,0,0,1,2,TRUE,10,80,0.424237353
504,0,0,1,18,TRUE,0,80,0.957823991
512,0,0,1,4,TRUE,10,80,0.367241724
494,0,0,1,28,TRUE,100,80,0.070044735
505,0,0,1,20,TRUE,0,80,0.796868277
495,0,0,1,30,TRUE,100,80,0.389072564
506,0,0,1,22,TRUE,0,80,0.892874021
513,0,0,1,6,TRUE,10,80,0.037510387
507,0,0,1,24,TRUE,0,80,0.817489025
514,0,0,1,8,TRUE,10,80,0.155324322
515,0,0,1,10,TRUE,10,80,-0.767912799
508,0,0,1,26,TRUE,0,80,0.94501987
509,0,0,1,28,TRUE,0,80,0.756382412
516,0,0,1,12,TRUE,10,80,-0.169918306
510,0,0,1,30,TRUE,0,80,0.732758958
526,0,0,1,2,TRUE,20,80,-0.624188626
517,0,0,1,14,TRUE,10,80,0.179059677
527,0,0,1,4,TRUE,20,80,0.370836111
528,0,0,1,6,TRUE,20,80,1.438944481
518,0,0,1,16,TRUE,10,80,-0.039501848
