,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,1.0,2.0,1.0,0.0,160.0,0.5468804502200001
1,0.0,0.0,1.0,2.0,1.0,10.0,160.0,0.03448848938
2,0.0,0.0,1.0,2.0,1.0,20.0,160.0,0.023156961359999995
3,0.0,0.0,1.0,2.0,1.0,30.0,160.0,-0.07596155882000001
4,0.0,0.0,1.0,2.0,1.0,40.0,160.0,0.06205441852
5,0.0,0.0,1.0,2.0,1.0,50.0,160.0,0.07120769048
6,0.0,0.0,1.0,2.0,1.0,60.0,160.0,0.11919357146
7,0.0,0.0,1.0,2.0,1.0,70.0,160.0,0.026728896039999984
8,0.0,0.0,1.0,2.0,1.0,80.0,160.0,0.04426132771999999
9,0.0,0.0,1.0,2.0,1.0,90.0,160.0,0.009868690200000012
10,0.0,0.0,1.0,2.0,1.0,100.0,160.0,-0.06959327425999999
11,0.0,0.0,1.0,4.0,1.0,0.0,160.0,0.5027090138000001
12,0.0,0.0,1.0,4.0,1.0,10.0,160.0,-0.024796864099999993
13,0.0,0.0,1.0,4.0,1.0,20.0,160.0,0.03877386538000001
14,0.0,0.0,1.0,4.0,1.0,30.0,160.0,-0.06037737072
15,0.0,0.0,1.0,4.0,1.0,40.0,160.0,-0.021663852519999985
16,0.0,0.0,1.0,4.0,1.0,50.0,160.0,-0.034078627059999984
17,0.0,0.0,1.0,4.0,1.0,60.0,160.0,0.01558834232000002
18,0.0,0.0,1.0,4.0,1.0,70.0,160.0,0.019174762120000004
19,0.0,0.0,1.0,4.0,1.0,80.0,160.0,0.04848446164
20,0.0,0.0,1.0,4.0,1.0,90.0,160.0,-0.056290324579999995
21,0.0,0.0,1.0,4.0,1.0,100.0,160.0,-0.10783994595999999
22,0.0,0.0,1.0,6.0,1.0,0.0,160.0,0.7773349556
23,0.0,0.0,1.0,6.0,1.0,10.0,160.0,-0.0015899869000000056
24,0.0,0.0,1.0,6.0,1.0,20.0,160.0,0.037142767220000004
25,0.0,0.0,1.0,6.0,1.0,30.0,160.0,0.03418087068
26,0.0,0.0,1.0,6.0,1.0,40.0,160.0,0.04044063186
27,0.0,0.0,1.0,6.0,1.0,50.0,160.0,0.08430576068000002
28,0.0,0.0,1.0,6.0,1.0,60.0,160.0,-0.027471053359999997
29,0.0,0.0,1.0,6.0,1.0,70.0,160.0,-0.021460583319999994
30,0.0,0.0,1.0,6.0,1.0,80.0,160.0,0.015865844060000002
31,0.0,0.0,1.0,6.0,1.0,90.0,160.0,-0.005725713720000002
32,0.0,0.0,1.0,6.0,1.0,100.0,160.0,-0.06841944318
33,0.0,0.0,1.0,8.0,1.0,0.0,160.0,0.8728057320999999
34,0.0,0.0,1.0,8.0,1.0,10.0,160.0,0.040672266359999994
35,0.0,0.0,1.0,8.0,1.0,20.0,160.0,0.08167421291999999
36,0.0,0.0,1.0,8.0,1.0,30.0,160.0,0.02212219562
37,0.0,0.0,1.0,8.0,1.0,40.0,160.0,0.047015728379999996
38,0.0,0.0,1.0,8.0,1.0,50.0,160.0,0.11381159520000002
39,0.0,0.0,1.0,8.0,1.0,60.0,160.0,0.02889561266
40,0.0,0.0,1.0,8.0,1.0,70.0,160.0,-0.057476699719999996
41,0.0,0.0,1.0,8.0,1.0,80.0,160.0,-0.01448350948
42,0.0,0.0,1.0,8.0,1.0,90.0,160.0,-0.020057908459999992
43,0.0,0.0,1.0,8.0,1.0,100.0,160.0,-0.0004825751000000011
44,0.0,0.0,1.0,10.0,1.0,0.0,160.0,0.7376077976800001
45,0.0,0.0,1.0,10.0,1.0,10.0,160.0,0.11283871839999998
46,0.0,0.0,1.0,10.0,1.0,20.0,160.0,-0.013548559459999998
47,0.0,0.0,1.0,10.0,1.0,30.0,160.0,0.03238649269999999
48,0.0,0.0,1.0,10.0,1.0,40.0,160.0,0.028558620780000002
49,0.0,0.0,1.0,10.0,1.0,50.0,160.0,0.10778618092
50,0.0,0.0,1.0,10.0,1.0,60.0,160.0,0.011420592359999997
51,0.0,0.0,1.0,10.0,1.0,70.0,160.0,-0.010933826519999999
52,0.0,0.0,1.0,10.0,1.0,80.0,160.0,0.022484017839999995
53,0.0,0.0,1.0,10.0,1.0,90.0,160.0,0.03227148036
54,0.0,0.0,1.0,10.0,1.0,100.0,160.0,-0.02294673122
55,0.0,0.0,1.0,14.0,1.0,0.0,160.0,0.7871946504999999
56,0.0,0.0,1.0,14.0,1.0,10.0,160.0,0.11197781523999999
57,0.0,0.0,1.0,14.0,1.0,20.0,160.0,0.008926208379999996
58,0.0,0.0,1.0,14.0,1.0,30.0,160.0,-0.04919917108
59,0.0,0.0,1.0,14.0,1.0,40.0,160.0,0.05348356777999999
60,0.0,0.0,1.0,14.0,1.0,50.0,160.0,-0.0017590065400000022
61,0.0,0.0,1.0,14.0,1.0,60.0,160.0,0.005550675279999997
62,0.0,0.0,1.0,14.0,1.0,70.0,160.0,-0.058017852800000005
63,0.0,0.0,1.0,14.0,1.0,80.0,160.0,0.004440245180000009
64,0.0,0.0,1.0,14.0,1.0,90.0,160.0,0.02825272514
65,0.0,0.0,1.0,14.0,1.0,100.0,160.0,0.06890785836
66,0.0,0.0,1.0,12.0,1.0,0.0,160.0,0.7486615065399999
67,0.0,0.0,1.0,12.0,1.0,10.0,160.0,0.010965708939999996
68,0.0,0.0,1.0,12.0,1.0,20.0,160.0,-0.01718043136
69,0.0,0.0,1.0,12.0,1.0,30.0,160.0,0.09045751225999998
