,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,1.0,2.0,1.0,0.0,40.0,0.36314727792
1,0.0,0.0,1.0,2.0,1.0,10.0,40.0,-0.08147359519999998
2,0.0,0.0,1.0,2.0,1.0,20.0,40.0,0.11565331820000001
3,0.0,0.0,1.0,2.0,1.0,30.0,40.0,0.05062436699999999
4,0.0,0.0,1.0,2.0,1.0,40.0,40.0,0.017312192159999993
5,0.0,0.0,1.0,2.0,1.0,50.0,40.0,0.07738946666
6,0.0,0.0,1.0,2.0,1.0,60.0,40.0,0.0068325736600000075
7,0.0,0.0,1.0,2.0,1.0,70.0,40.0,-0.0782638264
8,0.0,0.0,1.0,2.0,1.0,80.0,40.0,0.050720122279999995
9,0.0,0.0,1.0,2.0,1.0,90.0,40.0,-0.21415647868
10,0.0,0.0,1.0,2.0,1.0,100.0,40.0,-0.05037480568
11,0.0,0.0,1.0,10.0,1.0,0.0,40.0,0.8355956045599998
12,0.0,0.0,1.0,10.0,1.0,10.0,40.0,0.06260879540000001
13,0.0,0.0,1.0,10.0,1.0,20.0,40.0,0.05283486452
14,0.0,0.0,1.0,10.0,1.0,30.0,40.0,-0.010203551120000001
15,0.0,0.0,1.0,10.0,1.0,40.0,40.0,0.08996098988
16,0.0,0.0,1.0,10.0,1.0,50.0,40.0,0.02849421169999999
17,0.0,0.0,1.0,10.0,1.0,60.0,40.0,0.023553500959999994
18,0.0,0.0,1.0,10.0,1.0,70.0,40.0,-0.034227698060000006
19,0.0,0.0,1.0,10.0,1.0,80.0,40.0,0.09320082291999998
20,0.0,0.0,1.0,10.0,1.0,90.0,40.0,-0.024886271199999987
21,0.0,0.0,1.0,10.0,1.0,100.0,40.0,0.030860539200000012
22,0.0,0.0,1.0,4.0,1.0,0.0,40.0,0.7869147548600001
23,0.0,0.0,1.0,4.0,1.0,10.0,40.0,0.0027214974000000004
24,0.0,0.0,1.0,4.0,1.0,20.0,40.0,0.1346857464
25,0.0,0.0,1.0,4.0,1.0,30.0,40.0,0.09990409874
26,0.0,0.0,1.0,4.0,1.0,40.0,40.0,0.13925924064
27,0.0,0.0,1.0,4.0,1.0,50.0,40.0,0.06058611320000001
28,0.0,0.0,1.0,4.0,1.0,60.0,40.0,-0.03166030466
29,0.0,0.0,1.0,4.0,1.0,70.0,40.0,0.06924395850000002
30,0.0,0.0,1.0,4.0,1.0,80.0,40.0,-0.08418798758
31,0.0,0.0,1.0,4.0,1.0,90.0,40.0,0.03625494416
32,0.0,0.0,1.0,4.0,1.0,100.0,40.0,-0.02045822912
33,0.0,0.0,1.0,6.0,1.0,0.0,40.0,0.92879389874
34,0.0,0.0,1.0,6.0,1.0,10.0,40.0,0.09313717008000001
35,0.0,0.0,1.0,6.0,1.0,20.0,40.0,0.19665458546
36,0.0,0.0,1.0,6.0,1.0,30.0,40.0,-0.10708024024
37,0.0,0.0,1.0,6.0,1.0,40.0,40.0,-0.06666100180000001
38,0.0,0.0,1.0,6.0,1.0,50.0,40.0,-0.11020605462
39,0.0,0.0,1.0,6.0,1.0,60.0,40.0,0.06658277538
