,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,1.0,2.0,1.0,0.0,80.0,0.5305002673
1,0.0,0.0,1.0,2.0,1.0,10.0,80.0,-0.06942047998000002
2,0.0,0.0,1.0,2.0,1.0,20.0,80.0,0.06017858097999999
3,0.0,0.0,1.0,2.0,1.0,30.0,80.0,-0.007948744779999992
4,0.0,0.0,1.0,2.0,1.0,40.0,80.0,-0.036639343160000004
5,0.0,0.0,1.0,2.0,1.0,50.0,80.0,0.12038322032
6,0.0,0.0,1.0,2.0,1.0,60.0,80.0,0.004568045660000007
7,0.0,0.0,1.0,2.0,1.0,70.0,80.0,-0.22765069780000002
8,0.0,0.0,1.0,2.0,1.0,80.0,80.0,0.05659405229999999
9,0.0,0.0,1.0,2.0,1.0,90.0,80.0,0.08036342468
10,0.0,0.0,1.0,2.0,1.0,100.0,80.0,-0.11049214753999999
11,0.0,0.0,1.0,10.0,1.0,0.0,80.0,0.8265759050999999
12,0.0,0.0,1.0,10.0,1.0,10.0,80.0,0.05270074846
13,0.0,0.0,1.0,10.0,1.0,20.0,80.0,0.0788840428
14,0.0,0.0,1.0,10.0,1.0,30.0,80.0,0.0025862209600000024
15,0.0,0.0,1.0,10.0,1.0,40.0,80.0,0.02274387484
16,0.0,0.0,1.0,10.0,1.0,50.0,80.0,0.09688670258
17,0.0,0.0,1.0,10.0,1.0,60.0,80.0,0.02065074878
18,0.0,0.0,1.0,10.0,1.0,70.0,80.0,0.03314591551999999
19,0.0,0.0,1.0,10.0,1.0,80.0,80.0,-0.01324483132
20,0.0,0.0,1.0,10.0,1.0,90.0,80.0,-0.005711365659999991
21,0.0,0.0,1.0,10.0,1.0,100.0,80.0,-0.03764469734
22,0.0,0.0,1.0,4.0,1.0,0.0,80.0,0.60509737628
23,0.0,0.0,1.0,4.0,1.0,10.0,80.0,0.15819696381999998
24,0.0,0.0,1.0,4.0,1.0,20.0,80.0,-0.06303530660000001
25,0.0,0.0,1.0,4.0,1.0,30.0,80.0,0.04016892009999999
26,0.0,0.0,1.0,4.0,1.0,40.0,80.0,0.05941742192000002
27,0.0,0.0,1.0,4.0,1.0,50.0,80.0,-0.08260762719999999
28,0.0,0.0,1.0,4.0,1.0,60.0,80.0,0.026106132880000008
29,0.0,0.0,1.0,4.0,1.0,70.0,80.0,0.06430426626
30,0.0,0.0,1.0,4.0,1.0,80.0,80.0,0.10111614983999999
31,0.0,0.0,1.0,4.0,1.0,90.0,80.0,0.08742061145999999
32,0.0,0.0,1.0,4.0,1.0,100.0,80.0,0.032664229439999984
33,0.0,0.0,1.0,6.0,1.0,0.0,80.0,0.6997181493800001
34,0.0,0.0,1.0,6.0,1.0,10.0,80.0,0.044783684300000015
35,0.0,0.0,1.0,6.0,1.0,20.0,80.0,-0.018259417519999994
36,0.0,0.0,1.0,6.0,1.0,30.0,80.0,0.06096320211999999
37,0.0,0.0,1.0,6.0,1.0,40.0,80.0,0.0017849480399999896
38,0.0,0.0,1.0,6.0,1.0,50.0,80.0,-0.00986809967999999
39,0.0,0.0,1.0,6.0,1.0,60.0,80.0,-0.07755844506000001
40,0.0,0.0,1.0,6.0,1.0,70.0,80.0,0.04685072698000001
41,0.0,0.0,1.0,6.0,1.0,80.0,80.0,-0.0416820371
42,0.0,0.0,1.0,6.0,1.0,90.0,80.0,0.031007300660000004
43,0.0,0.0,1.0,6.0,1.0,100.0,80.0,0.11917219396
44,0.0,0.0,1.0,8.0,1.0,0.0,80.0,0.75200559206
45,0.0,0.0,1.0,8.0,1.0,10.0,80.0,-0.048606213819999994
46,0.0,0.0,1.0,8.0,1.0,20.0,80.0,0.03787692342
47,0.0,0.0,1.0,8.0,1.0,30.0,80.0,0.11260311188000001
48,0.0,0.0,1.0,8.0,1.0,40.0,80.0,0.08104971624000001
49,0.0,0.0,1.0,8.0,1.0,50.0,80.0,0.12052897144000001
50,0.0,0.0,1.0,8.0,1.0,60.0,80.0,0.011632301259999993
51,0.0,0.0,1.0,8.0,1.0,70.0,80.0,-0.05609785858000001
52,0.0,0.0,1.0,8.0,1.0,80.0,80.0,-0.013581770120000005
53,0.0,0.0,1.0,8.0,1.0,90.0,80.0,-0.008092685879999999
54,0.0,0.0,1.0,8.0,1.0,100.0,80.0,0.07188939938000001
55,0.0,0.0,1.0,18.0,1.0,0.0,80.0,0.8149858337800001
56,0.0,0.0,1.0,18.0,1.0,10.0,80.0,0.08717530776
57,0.0,0.0,1.0,18.0,1.0,20.0,80.0,0.016523335519999998
58,0.0,0.0,1.0,18.0,1.0,30.0,80.0,0.016617011560000002
59,0.0,0.0,1.0,18.0,1.0,40.0,80.0,0.09763052997999999
60,0.0,0.0,1.0,18.0,1.0,50.0,80.0,0.0563744047
61,0.0,0.0,1.0,18.0,1.0,60.0,80.0,-0.03691024788
62,0.0,0.0,1.0,18.0,1.0,70.0,80.0,-0.06762787842000001
63,0.0,0.0,1.0,18.0,1.0,80.0,80.0,-0.006130437539999993
64,0.0,0.0,1.0,18.0,1.0,90.0,80.0,-0.02637965972
65,0.0,0.0,1.0,18.0,1.0,100.0,80.0,-0.06448580218
66,0.0,0.0,1.0,12.0,1.0,0.0,80.0,0.80615921902
67,0.0,0.0,1.0,12.0,1.0,10.0,80.0,0.09896341614000001
68,0.0,0.0,1.0,12.0,1.0,20.0,80.0,0.08425896662
69,0.0,0.0,1.0,12.0,1.0,30.0,80.0,0.03336404152
70,0.0,0.0,1.0,12.0,1.0,40.0,80.0,0.06976937981999999
71,0.0,0.0,1.0,12.0,1.0,50.0,80.0,0.031199325860000005
72,0.0,0.0,1.0,12.0,1.0,60.0,80.0,-0.03016821598000001
73,0.0,0.0,1.0,12.0,1.0,70.0,80.0,-0.004946827919999997
