,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
71,0.0,0.0,1.0,14.0,1.0,50.0,320.0,0.044598215120000013
72,0.0,0.0,1.0,14.0,1.0,60.0,320.0,0.011523166899999998
73,0.0,0.0,1.0,14.0,1.0,70.0,320.0,0.045478499699999994
74,0.0,0.0,1.0,14.0,1.0,80.0,320.0,-0.05521696588
75,0.0,0.0,1.0,14.0,1.0,90.0,320.0,-0.015890393560000004
76,0.0,0.0,1.0,14.0,1.0,100.0,320.0,-0.04812389110000001
77,0.0,0.0,1.0,16.0,1.0,0.0,320.0,0.81585909514
78,0.0,0.0,1.0,16.0,1.0,10.0,320.0,0.010617028560000009
79,0.0,0.0,1.0,16.0,1.0,20.0,320.0,0.05865736798000001
80,0.0,0.0,1.0,16.0,1.0,30.0,320.0,0.004768449700000005
81,0.0,0.0,1.0,16.0,1.0,40.0,320.0,0.02493266836
82,0.0,0.0,1.0,16.0,1.0,50.0,320.0,0.03248103062
83,0.0,0.0,1.0,16.0,1.0,60.0,320.0,0.019164458060000004
84,0.0,0.0,1.0,16.0,1.0,70.0,320.0,0.03768477448
85,0.0,0.0,1.0,16.0,1.0,80.0,320.0,0.00885511154
86,0.0,0.0,1.0,16.0,1.0,90.0,320.0,-0.06207732608000001
87,0.0,0.0,1.0,16.0,1.0,100.0,320.0,-0.006085640359999998
88,0.0,0.0,1.0,18.0,1.0,0.0,320.0,0.775494941
89,0.0,0.0,1.0,18.0,1.0,10.0,320.0,0.09973002124
90,0.0,0.0,1.0,18.0,1.0,20.0,320.0,0.041003297560000006
91,0.0,0.0,1.0,18.0,1.0,30.0,320.0,0.03136125384000001
92,0.0,0.0,1.0,18.0,1.0,40.0,320.0,0.02338948603999999
93,0.0,0.0,1.0,18.0,1.0,50.0,320.0,0.04363240052
94,0.0,0.0,1.0,18.0,1.0,60.0,320.0,0.02643812006
95,0.0,0.0,1.0,18.0,1.0,70.0,320.0,0.020420472760000002
96,0.0,0.0,1.0,18.0,1.0,80.0,320.0,0.05445698406
97,0.0,0.0,1.0,18.0,1.0,90.0,320.0,0.01901146690000001
98,0.0,0.0,1.0,18.0,1.0,100.0,320.0,-0.014400398559999998
99,0.0,0.0,1.0,20.0,1.0,0.0,320.0,0.80019090044
100,0.0,0.0,1.0,20.0,1.0,10.0,320.0,0.0859794583
101,0.0,0.0,1.0,20.0,1.0,20.0,320.0,0.026211747780000003
102,0.0,0.0,1.0,20.0,1.0,30.0,320.0,0.003295384599999998
103,0.0,0.0,1.0,20.0,1.0,40.0,320.0,0.03805623133999998
104,0.0,0.0,1.0,20.0,1.0,50.0,320.0,-0.004124472819999997
105,0.0,0.0,1.0,20.0,1.0,60.0,320.0,0.030161217779999996
106,0.0,0.0,1.0,20.0,1.0,70.0,320.0,0.02265955305999999
107,0.0,0.0,1.0,20.0,1.0,80.0,320.0,0.059771760320000006
108,0.0,0.0,1.0,20.0,1.0,90.0,320.0,0.02180275792
109,0.0,0.0,1.0,20.0,1.0,100.0,320.0,0.036802803540000005
110,0.0,0.0,1.0,22.0,1.0,0.0,320.0,0.8216855596800001
111,0.0,0.0,1.0,22.0,1.0,10.0,320.0,0.12465001336
112,0.0,0.0,1.0,22.0,1.0,20.0,320.0,0.02044679958
113,0.0,0.0,1.0,22.0,1.0,30.0,320.0,0.022592283879999998
114,0.0,0.0,1.0,22.0,1.0,40.0,320.0,0.03425914152
115,0.0,0.0,1.0,22.0,1.0,50.0,320.0,0.014321265699999999
116,0.0,0.0,1.0,22.0,1.0,60.0,320.0,0.03799278870000001
117,0.0,0.0,1.0,22.0,1.0,70.0,320.0,0.04575909372
118,0.0,0.0,1.0,22.0,1.0,80.0,320.0,0.0341601178
119,0.0,0.0,1.0,22.0,1.0,90.0,320.0,0.012774817380000004
120,0.0,0.0,1.0,22.0,1.0,100.0,320.0,-0.013505961520000005
121,0.0,0.0,1.0,24.0,1.0,0.0,320.0,0.78422104044
122,0.0,0.0,1.0,24.0,1.0,10.0,320.0,0.10708397852
123,0.0,0.0,1.0,24.0,1.0,20.0,320.0,0.08394928501999999
124,0.0,0.0,1.0,24.0,1.0,30.0,320.0,0.03889819464
125,0.0,0.0,1.0,24.0,1.0,40.0,320.0,0.009188800580000002
126,0.0,0.0,1.0,24.0,1.0,50.0,320.0,0.04797356194
127,0.0,0.0,1.0,24.0,1.0,60.0,320.0,-0.016243965260000003
128,0.0,0.0,1.0,24.0,1.0,70.0,320.0,0.014510848899999998
129,0.0,0.0,1.0,24.0,1.0,80.0,320.0,0.014902394760000002
130,0.0,0.0,1.0,24.0,1.0,90.0,320.0,-0.04869473029999999
131,0.0,0.0,1.0,24.0,1.0,100.0,320.0,-0.03495215922
132,0.0,0.0,1.0,26.0,1.0,0.0,320.0,0.7683970025800001
133,0.0,0.0,1.0,26.0,1.0,10.0,320.0,0.10933636218000001
134,0.0,0.0,1.0,26.0,1.0,20.0,320.0,0.04922258854
135,0.0,0.0,1.0,26.0,1.0,30.0,320.0,0.010418606540000002
136,0.0,0.0,1.0,26.0,1.0,40.0,320.0,0.011737571799999999
137,0.0,0.0,1.0,26.0,1.0,50.0,320.0,-0.029813826720000002
138,0.0,0.0,1.0,26.0,1.0,60.0,320.0,-0.01856508862
139,0.0,0.0,1.0,26.0,1.0,70.0,320.0,0.006996710339999995
140,0.0,0.0,1.0,26.0,1.0,80.0,320.0,0.009981696239999997
141,0.0,0.0,1.0,26.0,1.0,90.0,320.0,-0.046938354999999994
142,0.0,0.0,1.0,26.0,1.0,100.0,320.0,-0.0051303004400000025
143,0.0,0.0,1.0,28.0,1.0,0.0,320.0,0.7652326409799999
144,0.0,0.0,1.0,28.0,1.0,10.0,320.0,0.14965399591999998
145,0.0,0.0,1.0,28.0,1.0,20.0,320.0,0.05327043238000001
146,0.0,0.0,1.0,28.0,1.0,30.0,320.0,0.0511554994
147,0.0,0.0,1.0,28.0,1.0,40.0,320.0,0.00688275004
148,0.0,0.0,1.0,28.0,1.0,50.0,320.0,-0.02352432118
149,0.0,0.0,1.0,28.0,1.0,60.0,320.0,0.002638209220000003
150,0.0,0.0,1.0,28.0,1.0,70.0,320.0,-0.04864543652000001
151,0.0,0.0,1.0,28.0,1.0,80.0,320.0,-0.007360910839999999
152,0.0,0.0,1.0,28.0,1.0,90.0,320.0,0.03456068352
153,0.0,0.0,1.0,28.0,1.0,100.0,320.0,0.016505243619999995
154,0.0,0.0,1.0,30.0,1.0,0.0,320.0,0.79497846628
155,0.0,0.0,1.0,30.0,1.0,10.0,320.0,0.05432514342
156,0.0,0.0,1.0,30.0,1.0,20.0,320.0,0.005637731919999996
157,0.0,0.0,1.0,30.0,1.0,30.0,320.0,0.03022400572
158,0.0,0.0,1.0,30.0,1.0,40.0,320.0,0.05996949922
159,0.0,0.0,1.0,30.0,1.0,50.0,320.0,0.019137992459999996
160,0.0,0.0,1.0,30.0,1.0,60.0,320.0,0.010401729979999998
161,0.0,0.0,1.0,30.0,1.0,70.0,320.0,0.005673404060000001
162,0.0,0.0,1.0,30.0,1.0,80.0,320.0,-0.05052281216000001
163,0.0,0.0,1.0,30.0,1.0,90.0,320.0,0.004960578480000002
164,0.0,0.0,1.0,30.0,1.0,100.0,320.0,-0.004933771680000002
