[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
1,0,0,1,2,TRUE,0,2,-0.040623972
16,0,0,1,2,TRUE,10,2,-1.113139889
2,0,0,1,4,TRUE,0,2,0.484351172
5,0,0,1,10,TRUE,0,2,0.746314446
17,0,0,1,4,TRUE,10,2,0.293242409
3,0,0,1,6,TRUE,0,2,0.978775392
4,0,0,1,8,TRUE,0,2,0.969677547
8,0,0,1,16,TRUE,0,2,0.352405767
18,0,0,1,6,TRUE,10,2,0.437807184
7,0,0,1,14,TRUE,0,2,0.661531712
19,0,0,1,8,TRUE,10,2,-0.391687557
6,0,0,1,12,TRUE,0,2,0.475906447
11,0,0,1,22,TRUE,0,2,0.918397984
20,0,0,1,10,TRUE,10,2,-0.082102487
10,0,0,1,20,TRUE,0,2,0.443048483
21,0,0,1,12,TRUE,10,2,-0.191361545
22,0,0,1,14,TRUE,10,2,-0.391511885
12,0,0,1,24,TRUE,0,2,0.489198458
14,0,0,1,28,TRUE,0,2,0.500361277
23,0,0,1,16,TRUE,10,2,0.248939697
13,0,0,1,26,TRUE,0,2,0.668087653
24,0,0,1,18,TRUE,10,2,0.00133611
15,0,0,1,30,TRUE,0,2,0.632288461
31,0,0,1,2,TRUE,20,2,-1.277764306
9,0,0,1,18,TRUE,0,2,0.648526022
27,0,0,1,24,TRUE,10,2,0.199816168
25,0,0,1,20,TRUE,10,2,0.257432008
36,0,0,1,12,TRUE,20,2,0.232341433
35,0,0,1,10,TRUE,20,2,-0.543993102
32,0,0,1,4,TRUE,20,2,0.431072624
37,0,0,1,14,TRUE,20,2,0.156936858
30,0,0,1,30,TRUE,10,2,0.144943569
34,0,0,1,8,TRUE,20,2,-0.238468114
33,0,0,1,6,TRUE,20,2,0.3087211
26,0,0,1,22,TRUE,10,2,0.22821396
29,0,0,1,28,TRUE,10,2,-0.222430216
47,0,0,1,4,TRUE,30,2,-0.388116541
39,0,0,1,18,TRUE,20,2,0.247233843
46,0,0,1,2,TRUE,30,2,0.007448186
40,0,0,1,20,TRUE,20,2,0.019906051
45,0,0,1,30,TRUE,20,2,-0.070873942
38,0,0,1,16,TRUE,20,2,-0.036510309
28,0,0,1,26,TRUE,10,2,-0.023984033
44,0,0,1,28,TRUE,20,2,-0.088232225
48,0,0,1,6,TRUE,30,2,-0.024619582
49,0,0,1,8,TRUE,30,2,0.637973881
50,0,0,1,10,TRUE,30,2,0.28381003
53,0,0,1,16,TRUE,30,2,0.058917962
42,0,0,1,24,TRUE,20,2,0.081733984
57,0,0,1,24,TRUE,30,2,-0.155938805
54,0,0,1,18,TRUE,30,2,0.024697543
61,0,0,1,2,TRUE,40,2,0.167990251
52,0,0,1,14,TRUE,30,2,-0.253945351
64,0,0,1,8,TRUE,40,2,0.023082824
56,0,0,1,22,TRUE,30,2,0.27118338
66,0,0,1,12,TRUE,40,2,0.563970154
41,0,0,1,22,TRUE,20,2,0.456496271
62,0,0,1,4,TRUE,40,2,-0.078354698
65,0,0,1,10,TRUE,40,2,0.683620437
67,0,0,1,14,TRUE,40,2,-0.361629449
70,0,0,1,20,TRUE,40,2,0.152624376
63,0,0,1,6,TRUE,40,2,0.48578533
69,0,0,1,18,TRUE,40,2,-0.13421681
51,0,0,1,12,TRUE,30,2,0.342702144
58,0,0,1,26,TRUE,30,2,0.0223243
72,0,0,1,24,TRUE,40,2,-0.008087743
68,0,0,1,16,TRUE,40,2,-0.021567525
43,0,0,1,26,TRUE,20,2,0.266644666
75,0,0,1,30,TRUE,40,2,0.140267261
77,0,0,1,4,TRUE,50,2,-0.482695677
59,0,0,1,28,TRUE,30,2,-0.061123674
