[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
1,0,0,1,2,TRUE,0,160,0.123935251
2,0,0,1,4,TRUE,0,160,1.498000824
3,0,0,1,6,TRUE,0,160,0.963423948
4,0,0,1,8,TRUE,0,160,0.932446804
16,0,0,1,2,TRUE,10,160,-0.501747628
5,0,0,1,10,TRUE,0,160,0.844246792
7,0,0,1,14,TRUE,0,160,0.96327263
17,0,0,1,4,TRUE,10,160,-0.186518858
6,0,0,1,12,TRUE,0,160,0.917292731
9,0,0,1,18,TRUE,0,160,0.98026258
8,0,0,1,16,TRUE,0,160,0.695233217
10,0,0,1,20,TRUE,0,160,0.839873622
12,0,0,1,24,TRUE,0,160,0.672689308
13,0,0,1,26,TRUE,0,160,0.862052047
11,0,0,1,22,TRUE,0,160,0.498777475
19,0,0,1,8,TRUE,10,160,0.224413044
18,0,0,1,6,TRUE,10,160,0.022970662
14,0,0,1,28,TRUE,0,160,0.603417905
20,0,0,1,10,TRUE,10,160,0.151611521
15,0,0,1,30,TRUE,0,160,0.797387821
21,0,0,1,12,TRUE,10,160,0.227785639
24,0,0,1,18,TRUE,10,160,0.237445796
32,0,0,1,4,TRUE,20,160,-0.909147181
31,0,0,1,2,TRUE,20,160,0.645389263
22,0,0,1,14,TRUE,10,160,-0.128238953
23,0,0,1,16,TRUE,10,160,0.331199104
34,0,0,1,8,TRUE,20,160,0.559911854
33,0,0,1,6,TRUE,20,160,0.445580265
26,0,0,1,22,TRUE,10,160,0.327875282
35,0,0,1,10,TRUE,20,160,-0.019665018
25,0,0,1,20,TRUE,10,160,0.378513397
27,0,0,1,24,TRUE,10,160,0.175181171
29,0,0,1,28,TRUE,10,160,0.116276969
36,0,0,1,12,TRUE,20,160,-0.437669971
28,0,0,1,26,TRUE,10,160,0.063836453
38,0,0,1,16,TRUE,20,160,-0.067614788
46,0,0,1,2,TRUE,30,160,0.142393078
37,0,0,1,14,TRUE,20,160,-0.058463507
30,0,0,1,30,TRUE,10,160,-0.030174791
47,0,0,1,4,TRUE,30,160,1.000003483
39,0,0,1,18,TRUE,20,160,0.122929896
40,0,0,1,20,TRUE,20,160,-0.12283469
42,0,0,1,24,TRUE,20,160,-0.098081003
41,0,0,1,22,TRUE,20,160,0.19471421
48,0,0,1,6,TRUE,30,160,0.268875715
49,0,0,1,8,TRUE,30,160,0.548750388
50,0,0,1,10,TRUE,30,160,-0.362713175
43,0,0,1,26,TRUE,20,160,0.429349711
52,0,0,1,14,TRUE,30,160,-0.97853233
51,0,0,1,12,TRUE,30,160,-0.250917868
45,0,0,1,30,TRUE,20,160,-0.428907094
44,0,0,1,28,TRUE,20,160,0.121301493
53,0,0,1,16,TRUE,30,160,0.215302596
61,0,0,1,2,TRUE,40,160,-0.406702041
62,0,0,1,4,TRUE,40,160,-0.917398518
55,0,0,1,20,TRUE,30,160,-0.207915063
54,0,0,1,18,TRUE,30,160,0.10647258
63,0,0,1,6,TRUE,40,160,0.007745732
64,0,0,1,8,TRUE,40,160,0.279367393
56,0,0,1,22,TRUE,30,160,-0.315094104
57,0,0,1,24,TRUE,30,160,0.045098453
65,0,0,1,10,TRUE,40,160,0.309384556
66,0,0,1,12,TRUE,40,160,0.100126966
58,0,0,1,26,TRUE,30,160,-0.12410456
67,0,0,1,14,TRUE,40,160,0.120557696
76,0,0,1,2,TRUE,50,160,-0.142534554
68,0,0,1,16,TRUE,40,160,-0.2943065
77,0,0,1,4,TRUE,50,160,-0.825050827
59,0,0,1,28,TRUE,30,160,-0.034577577
69,0,0,1,18,TRUE,40,160,0.075085528
78,0,0,1,6,TRUE,50,160,0.296144313
60,0,0,1,30,TRUE,30,160,-0.136952647
70,0,0,1,20,TRUE,40,160,0.070886351
71,0,0,1,22,TRUE,40,160,-0.177417707
72,0,0,1,24,TRUE,40,160,0.217072531
79,0,0,1,8,TRUE,50,160,0.007766029
73,0,0,1,26,TRUE,40,160,-0.224967684
80,0,0,1,10,TRUE,50,160,0.790779423
