[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
1,0,0,1,2,TRUE,0,20,0.895338392
3,0,0,1,6,TRUE,0,20,1.195775665
2,0,0,1,4,TRUE,0,20,0.104935402
16,0,0,1,2,TRUE,10,20,-0.225052797
5,0,0,1,10,TRUE,0,20,1.047767982
4,0,0,1,8,TRUE,0,20,0.723782207
11,0,0,1,22,TRUE,0,20,1.11548073
6,0,0,1,12,TRUE,0,20,0.861984054
10,0,0,1,20,TRUE,0,20,0.769980339
17,0,0,1,4,TRUE,10,20,0.121737261
15,0,0,1,30,TRUE,0,20,0.809625338
12,0,0,1,24,TRUE,0,20,0.823915174
9,0,0,1,18,TRUE,0,20,0.86133696
14,0,0,1,28,TRUE,0,20,0.736992112
7,0,0,1,14,TRUE,0,20,1.004704278
8,0,0,1,16,TRUE,0,20,0.638956364
19,0,0,1,8,TRUE,10,20,-0.06753822
13,0,0,1,26,TRUE,0,20,0.714842161
18,0,0,1,6,TRUE,10,20,-0.09493946
23,0,0,1,16,TRUE,10,20,-0.25895153
20,0,0,1,10,TRUE,10,20,-0.343880686
26,0,0,1,22,TRUE,10,20,0.017675472
24,0,0,1,18,TRUE,10,20,-0.02097302
33,0,0,1,6,TRUE,20,20,-0.121335324
22,0,0,1,14,TRUE,10,20,0.34634013
35,0,0,1,10,TRUE,20,20,0.439020817
34,0,0,1,8,TRUE,20,20,0.146678172
25,0,0,1,20,TRUE,10,20,0.027843548
21,0,0,1,12,TRUE,10,20,0.507796466
29,0,0,1,28,TRUE,10,20,0.02816723
31,0,0,1,2,TRUE,20,20,-0.745849532
28,0,0,1,26,TRUE,10,20,0.267835432
32,0,0,1,4,TRUE,20,20,-0.090466567
27,0,0,1,24,TRUE,10,20,-0.124973689
36,0,0,1,12,TRUE,20,20,0.170744451
37,0,0,1,14,TRUE,20,20,-0.097444525
38,0,0,1,16,TRUE,20,20,0.049694809
39,0,0,1,18,TRUE,20,20,0.100658082
46,0,0,1,2,TRUE,30,20,-0.70675021
40,0,0,1,20,TRUE,20,20,-0.199506891
30,0,0,1,30,TRUE,10,20,0.263880112
47,0,0,1,4,TRUE,30,20,0.071313811
48,0,0,1,6,TRUE,30,20,0.145944169
49,0,0,1,8,TRUE,30,20,-0.268768518
50,0,0,1,10,TRUE,30,20,0.034574952
43,0,0,1,26,TRUE,20,20,0.045588811
41,0,0,1,22,TRUE,20,20,-0.130461805
42,0,0,1,24,TRUE,20,20,0.429480009
51,0,0,1,12,TRUE,30,20,-0.164604502
52,0,0,1,14,TRUE,30,20,0.199068386
45,0,0,1,30,TRUE,20,20,0.097712096
53,0,0,1,16,TRUE,30,20,0.148974445
