,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,1.0,2.0,1.0,0.0,20.0,0.53247699886
1,0.0,0.0,1.0,2.0,1.0,10.0,20.0,-0.027161951039999997
2,0.0,0.0,1.0,2.0,1.0,20.0,20.0,0.11964896814
3,0.0,0.0,1.0,2.0,1.0,30.0,20.0,-0.020190318920000023
4,0.0,0.0,1.0,2.0,1.0,40.0,20.0,0.06014812082000001
5,0.0,0.0,1.0,2.0,1.0,50.0,20.0,-0.08646628220000001
6,0.0,0.0,1.0,2.0,1.0,60.0,20.0,-0.08333998214
7,0.0,0.0,1.0,2.0,1.0,70.0,20.0,-0.03942229417999999
8,0.0,0.0,1.0,2.0,1.0,80.0,20.0,-0.016709906019999998
9,0.0,0.0,1.0,2.0,1.0,90.0,20.0,0.0005246881599999981
10,0.0,0.0,1.0,2.0,1.0,100.0,20.0,-0.16331404669999997
11,0.0,0.0,1.0,6.0,1.0,0.0,20.0,0.7321835405200001
12,0.0,0.0,1.0,6.0,1.0,10.0,20.0,0.08875069889999997
13,0.0,0.0,1.0,6.0,1.0,20.0,20.0,-0.06374863555999999
14,0.0,0.0,1.0,6.0,1.0,30.0,20.0,0.03275131406
15,0.0,0.0,1.0,6.0,1.0,40.0,20.0,-0.08428395064000002
16,0.0,0.0,1.0,6.0,1.0,50.0,20.0,-0.01639704054
17,0.0,0.0,1.0,6.0,1.0,60.0,20.0,0.04236350343999999
18,0.0,0.0,1.0,6.0,1.0,70.0,20.0,-0.005493231079999997
19,0.0,0.0,1.0,6.0,1.0,80.0,20.0,-0.03590306406
20,0.0,0.0,1.0,6.0,1.0,90.0,20.0,0.04649216924
21,0.0,0.0,1.0,6.0,1.0,100.0,20.0,0.02689833644
22,0.0,0.0,1.0,4.0,1.0,0.0,20.0,0.8262274089799998
23,0.0,0.0,1.0,4.0,1.0,10.0,20.0,-0.03105075465999999
24,0.0,0.0,1.0,4.0,1.0,20.0,20.0,0.01600156648000001
25,0.0,0.0,1.0,4.0,1.0,30.0,20.0,0.04825955582000001
26,0.0,0.0,1.0,4.0,1.0,40.0,20.0,0.008987353280000016
27,0.0,0.0,1.0,4.0,1.0,50.0,20.0,0.05539373666
28,0.0,0.0,1.0,4.0,1.0,60.0,20.0,0.0018402712600000149
29,0.0,0.0,1.0,4.0,1.0,70.0,20.0,-0.017869283139999984
30,0.0,0.0,1.0,4.0,1.0,80.0,20.0,0.05907259653999998
31,0.0,0.0,1.0,4.0,1.0,90.0,20.0,0.08128937422
32,0.0,0.0,1.0,4.0,1.0,100.0,20.0,0.012152556319999997
33,0.0,0.0,1.0,10.0,1.0,0.0,20.0,0.8954020103200001
34,0.0,0.0,1.0,10.0,1.0,10.0,20.0,0.06374910566
35,0.0,0.0,1.0,10.0,1.0,20.0,20.0,-0.05642915646
36,0.0,0.0,1.0,10.0,1.0,30.0,20.0,0.04239990014
37,0.0,0.0,1.0,10.0,1.0,40.0,20.0,0.0670900456
38,0.0,0.0,1.0,10.0,1.0,50.0,20.0,0.0041751860199999965
39,0.0,0.0,1.0,10.0,1.0,60.0,20.0,0.03175281248
40,0.0,0.0,1.0,10.0,1.0,70.0,20.0,0.07890474988
41,0.0,0.0,1.0,10.0,1.0,80.0,20.0,-0.014898464520000005
42,0.0,0.0,1.0,10.0,1.0,90.0,20.0,0.002461491720000002
43,0.0,0.0,1.0,10.0,1.0,100.0,20.0,0.003159257180000005
44,0.0,0.0,1.0,8.0,1.0,0.0,20.0,0.7208037115200001
45,0.0,0.0,1.0,8.0,1.0,10.0,20.0,0.11239607159999998
46,0.0,0.0,1.0,8.0,1.0,20.0,20.0,0.11003653448000002
47,0.0,0.0,1.0,8.0,1.0,30.0,20.0,-0.011350763060000005
48,0.0,0.0,1.0,8.0,1.0,40.0,20.0,0.04884605787999999
49,0.0,0.0,1.0,8.0,1.0,50.0,20.0,0.02923469307999999
50,0.0,0.0,1.0,8.0,1.0,60.0,20.0,0.026680563700000003
51,0.0,0.0,1.0,8.0,1.0,70.0,20.0,-0.030955045380000004
52,0.0,0.0,1.0,8.0,1.0,80.0,20.0,0.02786522348
53,0.0,0.0,1.0,8.0,1.0,90.0,20.0,-0.10144666298
54,0.0,0.0,1.0,8.0,1.0,100.0,20.0,0.038510454459999996
55,0.0,0.0,1.0,22.0,1.0,0.0,20.0,0.7785654504999998
56,0.0,0.0,1.0,22.0,1.0,10.0,20.0,0.10128212091999998
57,0.0,0.0,1.0,22.0,1.0,20.0,20.0,0.032405999240000004
58,0.0,0.0,1.0,22.0,1.0,30.0,20.0,0.06756481662
59,0.0,0.0,1.0,22.0,1.0,40.0,20.0,0.017818257520000005
60,0.0,0.0,1.0,22.0,1.0,50.0,20.0,0.009512036040000003
61,0.0,0.0,1.0,22.0,1.0,60.0,20.0,0.08955685187999998
62,0.0,0.0,1.0,22.0,1.0,70.0,20.0,0.06028122241999998
63,0.0,0.0,1.0,22.0,1.0,80.0,20.0,0.039193075359999996
64,0.0,0.0,1.0,22.0,1.0,90.0,20.0,0.007263495840000006
65,0.0,0.0,1.0,22.0,1.0,100.0,20.0,0.029253472840000003
66,0.0,0.0,1.0,12.0,1.0,0.0,20.0,0.8069871972199999
67,0.0,0.0,1.0,12.0,1.0,10.0,20.0,0.09358025346
68,0.0,0.0,1.0,12.0,1.0,20.0,20.0,0.0320120966
69,0.0,0.0,1.0,12.0,1.0,30.0,20.0,-0.026519587440000002
70,0.0,0.0,1.0,12.0,1.0,40.0,20.0,0.005144799119999992
