[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
6,25,0,100,100,FALSE,0,2,19.07551178
2,5,0,100,100,FALSE,0,2,19.24154307
13,60,0,100,100,FALSE,0,2,21.3016297
11,50,0,100,100,FALSE,0,2,21.52331395
3,10,0,100,100,FALSE,0,2,18.81858066
15,70,0,100,100,FALSE,0,2,21.67079426
16,75,0,100,100,FALSE,0,2,23.06768326
4,15,0,100,100,FALSE,0,2,19.99935072
5,20,0,100,100,FALSE,0,2,19.50125683
1,0,0,100,100,FALSE,0,2,17.13229633
9,40,0,100,100,FALSE,0,2,22.09375667
10,45,0,100,100,FALSE,0,2,21.51960375
12,55,0,100,100,FALSE,0,2,21.5242415
7,30,0,100,100,FALSE,0,2,20.37037037
8,35,0,100,100,FALSE,0,2,20.71170845
14,65,0,100,100,FALSE,0,2,21.54372003
17,80,0,100,100,FALSE,0,2,23.0778863
18,85,0,100,100,FALSE,0,2,22.90165197
22,0,0,100,100,FALSE,5,2,19.03933736
23,5,0,100,100,FALSE,5,2,20.72098394
20,95,0,100,100,FALSE,0,2,22.15497491
21,100,0,100,100,FALSE,0,2,23.61493725
19,90,0,100,100,FALSE,0,2,23.64183618
24,10,0,100,100,FALSE,5,2,20.74602777
27,25,0,100,100,FALSE,5,2,19.70995538
25,15,0,100,100,FALSE,5,2,19.09591786
26,20,0,100,100,FALSE,5,2,21.13374331
28,30,0,100,100,FALSE,5,2,21.34244187
29,35,0,100,100,FALSE,5,2,20.58834442
31,45,0,100,100,FALSE,5,2,19.96781404
32,50,0,100,100,FALSE,5,2,22.48147221
30,40,0,100,100,FALSE,5,2,21.28029607
33,55,0,100,100,FALSE,5,2,21.69027279
34,60,0,100,100,FALSE,5,2,22.86733265
36,70,0,100,100,FALSE,5,2,23.8366215
35,65,0,100,100,FALSE,5,2,20.88144994
39,85,0,100,100,FALSE,5,2,23.37933977
40,90,0,100,100,FALSE,5,2,22.80704195
41,95,0,100,100,FALSE,5,2,24.47755795
