[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
9,40,0,100,100,FALSE,0,20,25.51270279
1,0,0,100,100,FALSE,0,20,25.44777435
7,30,0,100,100,FALSE,0,20,24.17053918
14,65,0,100,100,FALSE,0,20,24.80034505
16,75,0,100,100,FALSE,0,20,24.63431375
12,55,0,100,100,FALSE,0,20,25.20753912
8,35,0,100,100,FALSE,0,20,25.5488772
4,15,0,100,100,FALSE,0,20,26.60071792
6,25,0,100,100,FALSE,0,20,25.57392103
5,20,0,100,100,FALSE,0,20,25.17414735
15,70,0,100,100,FALSE,0,20,25.64812496
10,45,0,100,100,FALSE,0,20,25.32812051
2,5,0,100,100,FALSE,0,20,25.20382892
11,50,0,100,100,FALSE,0,20,24.00729054
3,10,0,100,100,FALSE,0,20,24.94782536
13,60,0,100,100,FALSE,0,20,25.85682352
17,80,0,100,100,FALSE,0,20,24.65657493
19,90,0,100,100,FALSE,0,20,25.95699882
18,85,0,100,100,FALSE,0,20,24.92278153
21,100,0,100,100,FALSE,0,20,25.58134142
20,95,0,100,100,FALSE,0,20,25.68986467
24,10,0,100,100,FALSE,5,20,29.02069362
23,5,0,100,100,FALSE,5,20,29.16446374
22,0,0,100,100,FALSE,5,20,29.62452811
25,15,0,100,100,FALSE,5,20,29.56423742
26,20,0,100,100,FALSE,5,20,30.4361336
28,30,0,100,100,FALSE,5,20,28.87692351
32,50,0,100,100,FALSE,5,20,30.01780894
30,40,0,100,100,FALSE,5,20,30.11149141
29,35,0,100,100,FALSE,5,20,28.51796199
31,45,0,100,100,FALSE,5,20,29.77757372
27,25,0,100,100,FALSE,5,20,29.89166226
33,55,0,100,100,FALSE,5,20,29.93432952
34,60,0,100,100,FALSE,5,20,29.51322221
35,65,0,100,100,FALSE,5,20,29.37594494
37,75,0,100,100,FALSE,5,20,28.65523926
38,80,0,100,100,FALSE,5,20,29.89351736
36,70,0,100,100,FALSE,5,20,30.0641864
39,85,0,100,100,FALSE,5,20,30.28865329
40,90,0,100,100,FALSE,5,20,29.46127946
41,95,0,100,100,FALSE,5,20,29.74603705
42,100,0,100,100,FALSE,5,20,29.46035191
44,5,0,100,100,FALSE,10,20,32.6974984
43,0,0,100,100,FALSE,10,20,32.60659858
45,10,0,100,100,FALSE,10,20,32.80231145
46,15,0,100,100,FALSE,10,20,33.22063611
47,20,0,100,100,FALSE,10,20,33.01008246
48,25,0,100,100,FALSE,10,20,32.95721216
49,30,0,100,100,FALSE,10,20,33.18909944
51,40,0,100,100,FALSE,10,20,33.16127297
50,35,0,100,100,FALSE,10,20,33.56104665
53,50,0,100,100,FALSE,10,20,33.40150819
52,45,0,100,100,FALSE,10,20,33.02863344
54,55,0,100,100,FALSE,10,20,33.60464146
55,60,0,100,100,FALSE,10,20,33.71594735
56,65,0,100,100,FALSE,10,20,33.91166022
57,70,0,100,100,FALSE,10,20,33.15663522
59,80,0,100,100,FALSE,10,20,34.63143835
58,75,0,100,100,FALSE,10,20,33.03883648
60,85,0,100,100,FALSE,10,20,33.28741965
62,95,0,100,100,FALSE,10,20,34.0980976
61,90,0,100,100,FALSE,10,20,33.71594735
63,100,0,100,100,FALSE,10,20,33.60835165
64,0,0,100,100,FALSE,15,20,33.66864235
66,10,0,100,100,FALSE,15,20,34.39862352
