[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
7,30,0,100,100,FALSE,0,80,25.016464
15,70,0,100,100,FALSE,0,80,25.08510263
1,0,0,100,100,FALSE,0,80,25.47560082
4,15,0,100,100,FALSE,0,80,26.06181187
10,45,0,100,100,FALSE,0,80,24.14642291
8,35,0,100,100,FALSE,0,80,25.31884502
16,75,0,100,100,FALSE,0,80,26.3076124
14,65,0,100,100,FALSE,0,80,25.70377791
3,10,0,100,100,FALSE,0,80,25.04707312
13,60,0,100,100,FALSE,0,80,26.16569738
9,40,0,100,100,FALSE,0,80,25.1259148
2,5,0,100,100,FALSE,0,80,24.74747475
12,55,0,100,100,FALSE,0,80,25.52383338
6,25,0,100,100,FALSE,0,80,25.50342729
5,20,0,100,100,FALSE,0,80,25.24278599
11,50,0,100,100,FALSE,0,80,25.10179852
17,80,0,100,100,FALSE,0,80,25.16672696
19,90,0,100,100,FALSE,0,80,25.35409188
18,85,0,100,100,FALSE,0,80,25.18898814
20,95,0,100,100,FALSE,0,80,25.1240597
21,100,0,100,100,FALSE,0,80,25.33646845
24,10,0,100,100,FALSE,5,80,30.60958529
27,25,0,100,100,FALSE,5,80,31.31452264
25,15,0,100,100,FALSE,5,80,31.49724982
23,5,0,100,100,FALSE,5,80,31.4629305
22,0,0,100,100,FALSE,5,80,31.09376594
26,20,0,100,100,FALSE,5,80,30.9796774
28,30,0,100,100,FALSE,5,80,31.73006465
29,35,0,100,100,FALSE,5,80,31.10118634
30,40,0,100,100,FALSE,5,80,31.37945108
32,50,0,100,100,FALSE,5,80,31.26165234
31,45,0,100,100,FALSE,5,80,29.81745833
33,55,0,100,100,FALSE,5,80,30.81457365
34,60,0,100,100,FALSE,5,80,31.36832049
35,65,0,100,100,FALSE,5,80,32.15209951
36,70,0,100,100,FALSE,5,80,31.75696358
37,75,0,100,100,FALSE,5,80,30.68657187
38,80,0,100,100,FALSE,5,80,31.03904054
39,85,0,100,100,FALSE,5,80,29.46220701
40,90,0,100,100,FALSE,5,80,31.03811299
41,95,0,100,100,FALSE,5,80,30.48436616
42,100,0,100,100,FALSE,5,80,31.30153695
43,0,0,100,100,FALSE,10,80,36.22589532
44,5,0,100,100,FALSE,10,80,36.40769495
45,10,0,100,100,FALSE,10,80,36.53569673
46,15,0,100,100,FALSE,10,80,36.49302947
47,20,0,100,100,FALSE,10,80,36.58300173
48,25,0,100,100,FALSE,10,80,37.36399811
50,35,0,100,100,FALSE,10,80,36.39099906
49,30,0,100,100,FALSE,10,80,36.65071282
52,45,0,100,100,FALSE,10,80,36.73790244
