,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,40.0,0.0,100.0,100.0,0.0,0.0,20.0,25.459925239999997
1,0.0,0.0,100.0,100.0,0.0,0.0,20.0,25.205127491999995
2,30.0,0.0,100.0,100.0,0.0,0.0,20.0,24.951906576
3,65.0,0.0,100.0,100.0,0.0,0.0,20.0,25.189266401999998
4,75.0,0.0,100.0,100.0,0.0,0.0,20.0,25.079259073
5,55.0,0.0,100.0,100.0,0.0,0.0,20.0,25.242971496000003
6,35.0,0.0,100.0,100.0,0.0,0.0,20.0,25.374961738000003
7,15.0,0.0,100.0,100.0,0.0,0.0,20.0,25.243342515000002
8,25.0,0.0,100.0,100.0,0.0,0.0,20.0,25.312352171999997
9,20.0,0.0,100.0,100.0,0.0,0.0,20.0,25.23341774
10,70.0,0.0,100.0,100.0,0.0,0.0,20.0,25.210043502
11,45.0,0.0,100.0,100.0,0.0,0.0,20.0,25.095491183
12,5.0,0.0,100.0,100.0,0.0,0.0,20.0,25.137138138999997
13,50.0,0.0,100.0,100.0,0.0,0.0,20.0,24.921204701
14,10.0,0.0,100.0,100.0,0.0,0.0,20.0,25.097717302
15,60.0,0.0,100.0,100.0,0.0,0.0,20.0,25.242414968
16,80.0,0.0,100.0,100.0,0.0,0.0,20.0,24.95765738
17,90.0,0.0,100.0,100.0,0.0,0.0,20.0,25.204756473000003
18,85.0,0.0,100.0,100.0,0.0,0.0,20.0,25.295378023
19,100.0,0.0,100.0,100.0,0.0,0.0,20.0,25.418185529000002
20,95.0,0.0,100.0,100.0,0.0,0.0,20.0,24.812403187
21,10.0,0.0,100.0,100.0,0.0,5.0,20.0,29.357208448999994
22,5.0,0.0,100.0,100.0,0.0,5.0,20.0,29.287642264000006
23,0.0,0.0,100.0,100.0,0.0,5.0,20.0,29.477697081000002
24,15.0,0.0,100.0,100.0,0.0,5.0,20.0,29.359991093999998
25,20.0,0.0,100.0,100.0,0.0,5.0,20.0,29.764402518999997
26,30.0,0.0,100.0,100.0,0.0,5.0,20.0,29.584179723
27,50.0,0.0,100.0,100.0,0.0,5.0,20.0,29.678696979000005
28,40.0,0.0,100.0,100.0,0.0,5.0,20.0,29.443377762
