,Unnamed: 0,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
132,132.0,0.0,0.0,1.0,10.0,1.0,0.7999999999999998,2.0,0.3979563420699999
133,133.0,0.0,0.0,1.0,10.0,1.0,0.9000000000000005,2.0,0.37837820701333325
134,134.0,0.0,0.0,1.0,10.0,1.0,1.0999999999999996,2.0,0.35052058679333326
135,135.0,0.0,0.0,1.0,10.0,1.0,1.0,2.0,0.32859011965
136,136.0,0.0,0.0,1.0,10.0,1.0,1.2,2.0,0.3181160076
137,137.0,0.0,0.0,1.0,10.0,1.0,1.3000000000000005,2.0,0.3109674851533333
138,138.0,0.0,0.0,1.0,10.0,1.0,1.4000000000000004,2.0,0.2955699040899999
139,139.0,0.0,0.0,1.0,10.0,1.0,1.5,2.0,0.29060702506333325
140,140.0,0.0,0.0,1.0,10.0,1.0,1.699999999999999,2.0,0.2848078336933333
141,141.0,0.0,0.0,1.0,10.0,1.0,1.5999999999999996,2.0,0.26048999451333327
142,142.0,0.0,0.0,1.0,10.0,1.0,1.800000000000001,2.0,0.2669595234533333
143,143.0,0.0,0.0,1.0,10.0,1.0,1.9,2.0,0.2546332172133334
144,144.0,0.0,0.0,1.0,10.0,1.0,2.0,2.0,0.26970000473999994
145,145.0,0.0,0.0,1.0,10.0,1.0,2.1,2.0,0.2543388432966667
146,146.0,0.0,0.0,1.0,10.0,1.0,2.1999999999999997,2.0,0.2502739062366666
147,147.0,0.0,0.0,1.0,10.0,1.0,2.3000000000000007,2.0,0.23844713314333324
148,148.0,0.0,0.0,1.0,10.0,1.0,2.4,2.0,0.20348161259333328
149,149.0,0.0,0.0,1.0,10.0,1.0,2.5,2.0,0.1806127661433333
150,150.0,0.0,0.0,1.0,10.0,1.0,2.6000000000000005,2.0,0.17769298608666662
151,151.0,0.0,0.0,1.0,10.0,1.0,2.6999999999999997,2.0,0.18723482870999994
152,152.0,0.0,0.0,1.0,10.0,1.0,2.8000000000000007,2.0,0.16054397665999998
153,153.0,0.0,0.0,1.0,10.0,1.0,2.899999999999998,2.0,0.13628224339333336
154,153.5,0.0,0.0,1.0,10.0,1.0,3.0,2.0,0.10621219618500002
155,155.5,0.0,0.0,1.0,14.0,1.0,0.0,2.0,0.536538500265
156,156.0,0.0,0.0,1.0,14.0,1.0,0.0999999999999999,2.0,0.5433468242133334
157,157.0,0.0,0.0,1.0,14.0,1.0,0.1999999999999999,2.0,0.5354389783333334
158,158.0,0.0,0.0,1.0,14.0,1.0,0.3,2.0,0.5382872533633334
159,159.0,0.0,0.0,1.0,14.0,1.0,0.3999999999999999,2.0,0.52244539446
160,160.0,0.0,0.0,1.0,14.0,1.0,0.5,2.0,0.4901812999933333
161,161.0,0.0,0.0,1.0,14.0,1.0,0.6,2.0,0.4811094559333333
162,162.0,0.0,0.0,1.0,14.0,1.0,0.7000000000000002,2.0,0.441778874
163,163.0,0.0,0.0,1.0,14.0,1.0,0.7999999999999998,2.0,0.41597680076333327
164,164.0,0.0,0.0,1.0,14.0,1.0,0.9000000000000005,2.0,0.37890058536
165,165.0,0.0,0.0,1.0,14.0,1.0,1.0,2.0,0.3626790319033333
166,166.0,0.0,0.0,1.0,14.0,1.0,1.0999999999999996,2.0,0.3670741175099999
167,167.0,0.0,0.0,1.0,14.0,1.0,1.2,2.0,0.3510601630099999
168,168.0,0.0,0.0,1.0,14.0,1.0,1.3000000000000005,2.0,0.34242917871333334
169,169.0,0.0,0.0,1.0,14.0,1.0,1.4000000000000004,2.0,0.3249216008933333
170,170.0,0.0,0.0,1.0,14.0,1.0,1.5,2.0,0.31731926901666657
171,171.0,0.0,0.0,1.0,14.0,1.0,1.5999999999999996,2.0,0.31179437053333325
172,172.0,0.0,0.0,1.0,14.0,1.0,1.699999999999999,2.0,0.2770573506733332
173,173.0,0.0,0.0,1.0,14.0,1.0,1.800000000000001,2.0,0.2675307585033333
174,174.0,0.0,0.0,1.0,14.0,1.0,1.9,2.0,0.2534679327533333
175,175.0,0.0,0.0,1.0,14.0,1.0,2.0,2.0,0.2481333401766667
176,176.0,0.0,0.0,1.0,14.0,1.0,2.1,2.0,0.22834267559333332
177,177.0,0.0,0.0,1.0,14.0,1.0,2.1999999999999997,2.0,0.22391034185333333
178,178.0,0.0,0.0,1.0,14.0,1.0,2.3000000000000007,2.0,0.2178930786833333
179,179.0,0.0,0.0,1.0,14.0,1.0,2.4,2.0,0.22897986141666662
180,180.0,0.0,0.0,1.0,14.0,1.0,2.5,2.0,0.2068985503766666
181,181.0,0.0,0.0,1.0,14.0,1.0,2.6000000000000005,2.0,0.19224425941999998
182,182.0,0.0,0.0,1.0,14.0,1.0,2.6999999999999997,2.0,0.1871673017466666
183,183.0,0.0,0.0,1.0,14.0,1.0,2.8000000000000007,2.0,0.18487063332999998
184,184.0,0.0,0.0,1.0,14.0,1.0,2.899999999999998,2.0,0.18468720195999996
185,184.5,0.0,0.0,1.0,14.0,1.0,3.0,2.0,0.164290818545
186,186.5,0.0,0.0,1.0,16.0,1.0,0.0,2.0,0.590732570865
187,187.0,0.0,0.0,1.0,16.0,1.0,0.0999999999999999,2.0,0.5783373474033334
188,188.0,0.0,0.0,1.0,16.0,1.0,0.1999999999999999,2.0,0.5593705749633333
189,189.0,0.0,0.0,1.0,16.0,1.0,0.3,2.0,0.5301610205799999
190,190.0,0.0,0.0,1.0,16.0,1.0,0.3999999999999999,2.0,0.50976859982
191,191.0,0.0,0.0,1.0,16.0,1.0,0.5,2.0,0.48896326343333324
192,192.0,0.0,0.0,1.0,16.0,1.0,0.6,2.0,0.48035699173000007
193,193.0,0.0,0.0,1.0,16.0,1.0,0.7000000000000002,2.0,0.46452229978666665
194,194.0,0.0,0.0,1.0,16.0,1.0,0.7999999999999998,2.0,0.45004121367
195,195.0,0.0,0.0,1.0,16.0,1.0,0.9000000000000005,2.0,0.41778478755
196,196.0,0.0,0.0,1.0,16.0,1.0,1.0,2.0,0.4081048526833333
197,197.0,0.0,0.0,1.0,16.0,1.0,1.0999999999999996,2.0,0.38514018089999996
198,198.0,0.0,0.0,1.0,16.0,1.0,1.2,2.0,0.38531898164999995
199,199.0,0.0,0.0,1.0,16.0,1.0,1.3000000000000005,2.0,0.35340075464333326
200,200.0,0.0,0.0,1.0,16.0,1.0,1.4000000000000004,2.0,0.32386767790333326
201,201.0,0.0,0.0,1.0,16.0,1.0,1.5,2.0,0.29850087637999995
202,202.0,0.0,0.0,1.0,16.0,1.0,1.5999999999999996,2.0,0.27560965919333325
203,203.0,0.0,0.0,1.0,16.0,1.0,1.699999999999999,2.0,0.28038852460999997
204,204.0,0.0,0.0,1.0,16.0,1.0,1.800000000000001,2.0,0.28312564478666663
205,205.0,0.0,0.0,1.0,16.0,1.0,1.9,2.0,0.2723174179733333
206,206.0,0.0,0.0,1.0,16.0,1.0,2.0,2.0,0.25184130222999995
207,207.0,0.0,0.0,1.0,16.0,1.0,2.1,2.0,0.2284246025766666
208,208.0,0.0,0.0,1.0,16.0,1.0,2.1999999999999997,2.0,0.23065048716999992
209,209.0,0.0,0.0,1.0,16.0,1.0,2.3000000000000007,2.0,0.22791172901666656
210,210.0,0.0,0.0,1.0,16.0,1.0,2.4,2.0,0.21815278611666664
211,211.0,0.0,0.0,1.0,16.0,1.0,2.5,2.0,0.20029738240999992
212,212.0,0.0,0.0,1.0,16.0,1.0,2.6000000000000005,2.0,0.18673432528666659
213,213.0,0.0,0.0,1.0,16.0,1.0,2.6999999999999997,2.0,0.17050366944666662
214,214.0,0.0,0.0,1.0,16.0,1.0,2.8000000000000007,2.0,0.18115264610999995
215,215.0,0.0,0.0,1.0,16.0,1.0,2.899999999999998,2.0,0.19112931977999995
216,215.5,0.0,0.0,1.0,16.0,1.0,3.0,2.0,0.21207206074999993
217,217.5,0.0,0.0,1.0,12.0,1.0,0.0,2.0,0.52913711114
218,218.0,0.0,0.0,1.0,12.0,1.0,0.0999999999999999,2.0,0.5267175318066666
219,219.0,0.0,0.0,1.0,12.0,1.0,0.1999999999999999,2.0,0.5148440141833333
220,220.0,0.0,0.0,1.0,12.0,1.0,0.3,2.0,0.5174311924266667
221,221.0,0.0,0.0,1.0,12.0,1.0,0.3999999999999999,2.0,0.51074148002
222,222.0,0.0,0.0,1.0,12.0,1.0,0.5,2.0,0.49246108725333326
223,223.0,0.0,0.0,1.0,12.0,1.0,0.6,2.0,0.4874787120399999
224,224.0,0.0,0.0,1.0,12.0,1.0,0.7000000000000002,2.0,0.4772923333899999
225,225.0,0.0,0.0,1.0,12.0,1.0,0.7999999999999998,2.0,0.4810149217366666
226,226.0,0.0,0.0,1.0,12.0,1.0,0.9000000000000005,2.0,0.435622718
227,227.0,0.0,0.0,1.0,12.0,1.0,1.0,2.0,0.38435141002333334
228,228.0,0.0,0.0,1.0,12.0,1.0,1.0999999999999996,2.0,0.33728352762666663
229,229.0,0.0,0.0,1.0,12.0,1.0,1.2,2.0,0.3182487570933333
230,230.0,0.0,0.0,1.0,12.0,1.0,1.3000000000000005,2.0,0.30202411959
231,231.0,0.0,0.0,1.0,12.0,1.0,1.4000000000000004,2.0,0.28947074235
232,232.0,0.0,0.0,1.0,12.0,1.0,1.5,2.0,0.27273754302666664
233,233.0,0.0,0.0,1.0,12.0,1.0,1.5999999999999996,2.0,0.27486485536666666
234,234.0,0.0,0.0,1.0,12.0,1.0,1.699999999999999,2.0,0.26681559932000004
235,235.0,0.0,0.0,1.0,12.0,1.0,1.800000000000001,2.0,0.2570921741433333
236,236.0,0.0,0.0,1.0,12.0,1.0,1.9,2.0,0.24257833776666662
237,237.0,0.0,0.0,1.0,12.0,1.0,2.0,2.0,0.22733844706333328
238,238.0,0.0,0.0,1.0,12.0,1.0,2.1,2.0,0.22825033108666667
239,239.0,0.0,0.0,1.0,12.0,1.0,2.1999999999999997,2.0,0.2137938921233333
240,240.0,0.0,0.0,1.0,12.0,1.0,2.3000000000000007,2.0,0.20566315859666662
241,241.0,0.0,0.0,1.0,12.0,1.0,2.4,2.0,0.2119496176533333
242,242.0,0.0,0.0,1.0,12.0,1.0,2.5,2.0,0.20245303515666668
243,243.0,0.0,0.0,1.0,12.0,1.0,2.6000000000000005,2.0,0.20289051121666668
244,244.0,0.0,0.0,1.0,12.0,1.0,2.6999999999999997,2.0,0.1751910315833333
245,245.0,0.0,0.0,1.0,12.0,1.0,2.8000000000000007,2.0,0.18416599514999996
246,246.0,0.0,0.0,1.0,12.0,1.0,2.899999999999998,2.0,0.17790538959
247,246.5,0.0,0.0,1.0,12.0,1.0,3.0,2.0,0.178715490245
248,248.5,0.0,0.0,1.0,18.0,1.0,0.0,2.0,0.5852665098000001
249,249.0,0.0,0.0,1.0,18.0,1.0,0.0999999999999999,2.0,0.5821369196033334
250,250.0,0.0,0.0,1.0,18.0,1.0,0.3,2.0,0.57641789994
251,251.0,0.0,0.0,1.0,18.0,1.0,0.1999999999999999,2.0,0.5482687509533334
252,252.0,0.0,0.0,1.0,18.0,1.0,0.3999999999999999,2.0,0.5271340772666666
253,253.0,0.0,0.0,1.0,18.0,1.0,0.5,2.0,0.51033992274
254,254.0,0.0,0.0,1.0,18.0,1.0,0.6,2.0,0.49464495988999996
255,255.0,0.0,0.0,1.0,18.0,1.0,0.7000000000000002,2.0,0.4784374171266666
256,256.0,0.0,0.0,1.0,18.0,1.0,0.7999999999999998,2.0,0.4365498204066667
257,257.0,0.0,0.0,1.0,18.0,1.0,0.9000000000000005,2.0,0.40845297432333333
258,258.0,0.0,0.0,1.0,18.0,1.0,1.0,2.0,0.37415303736333333
259,259.0,0.0,0.0,1.0,18.0,1.0,1.0999999999999996,2.0,0.36816733455
260,260.0,0.0,0.0,1.0,18.0,1.0,1.2,2.0,0.35337405786666665
261,261.0,0.0,0.0,1.0,18.0,1.0,1.3000000000000005,2.0,0.3529120280333333
262,262.0,0.0,0.0,1.0,18.0,1.0,1.4000000000000004,2.0,0.35424207149333325
263,263.0,0.0,0.0,1.0,18.0,1.0,1.5999999999999996,2.0,0.35151547556333324
264,264.0,0.0,0.0,1.0,18.0,1.0,1.5,2.0,0.31261242026999997
265,265.0,0.0,0.0,1.0,18.0,1.0,1.699999999999999,2.0,0.29006271462333333
266,266.0,0.0,0.0,1.0,18.0,1.0,1.800000000000001,2.0,0.2585297249
267,267.0,0.0,0.0,1.0,18.0,1.0,1.9,2.0,0.26738767942
268,268.0,0.0,0.0,1.0,18.0,1.0,2.0,2.0,0.26144089755
269,269.0,0.0,0.0,1.0,18.0,1.0,2.1,2.0,0.25384965464
270,270.0,0.0,0.0,1.0,18.0,1.0,2.1999999999999997,2.0,0.24951663556666662
271,271.0,0.0,0.0,1.0,18.0,1.0,2.3000000000000007,2.0,0.23404208495
272,272.0,0.0,0.0,1.0,18.0,1.0,2.4,2.0,0.2412440996833333
273,273.0,0.0,0.0,1.0,18.0,1.0,2.5,2.0,0.22269665480999992
274,274.0,0.0,0.0,1.0,18.0,1.0,2.6000000000000005,2.0,0.20910941115333329
275,275.0,0.0,0.0,1.0,18.0,1.0,2.6999999999999997,2.0,0.19906629080999994
276,276.0,0.0,0.0,1.0,18.0,1.0,2.8000000000000007,2.0,0.1813763189733333
277,277.0,0.0,0.0,1.0,18.0,1.0,2.899999999999998,2.0,0.17812326310666662
278,277.5,0.0,0.0,1.0,18.0,1.0,3.0,2.0,0.16076343447999997
279,279.5,0.0,0.0,1.0,24.0,1.0,0.0,2.0,0.582690645205
280,280.0,0.0,0.0,1.0,24.0,1.0,0.0999999999999999,2.0,0.5765887958433332
281,281.0,0.0,0.0,1.0,24.0,1.0,0.1999999999999999,2.0,0.56447908511
282,282.0,0.0,0.0,1.0,24.0,1.0,0.3,2.0,0.53617489316
283,283.0,0.0,0.0,1.0,24.0,1.0,0.3999999999999999,2.0,0.5169553059833334
284,284.0,0.0,0.0,1.0,24.0,1.0,0.5,2.0,0.49988149878999993
285,285.0,0.0,0.0,1.0,24.0,1.0,0.6,2.0,0.4758641139099999
286,286.0,0.0,0.0,1.0,24.0,1.0,0.7000000000000002,2.0,0.46176197549333325
287,287.0,0.0,0.0,1.0,24.0,1.0,0.7999999999999998,2.0,0.4449416504233334
288,288.0,0.0,0.0,1.0,24.0,1.0,0.9000000000000005,2.0,0.42009551116666666
289,289.0,0.0,0.0,1.0,24.0,1.0,1.0,2.0,0.38448359987999997
290,290.0,0.0,0.0,1.0,24.0,1.0,1.2,2.0,0.35901474254666654
291,291.0,0.0,0.0,1.0,24.0,1.0,1.0999999999999996,2.0,0.3537528538266666
292,292.0,0.0,0.0,1.0,24.0,1.0,1.3000000000000005,2.0,0.36285052223666664
293,293.0,0.0,0.0,1.0,24.0,1.0,1.4000000000000004,2.0,0.3435597932766667
294,294.0,0.0,0.0,1.0,24.0,1.0,1.5,2.0,0.3306714829533333
295,295.0,0.0,0.0,1.0,24.0,1.0,1.5999999999999996,2.0,0.3028057402266666
296,296.0,0.0,0.0,1.0,24.0,1.0,1.699999999999999,2.0,0.28657633657
297,297.0,0.0,0.0,1.0,24.0,1.0,1.800000000000001,2.0,0.2684776628499999
298,298.0,0.0,0.0,1.0,24.0,1.0,1.9,2.0,0.25395447533666654
299,299.0,0.0,0.0,1.0,24.0,1.0,2.0,2.0,0.26412507895
300,300.0,0.0,0.0,1.0,24.0,1.0,2.1,2.0,0.25557002980333327
301,301.0,0.0,0.0,1.0,24.0,1.0,2.1999999999999997,2.0,0.2447143944133333
302,302.0,0.0,0.0,1.0,24.0,1.0,2.3000000000000007,2.0,0.22129085923333328
303,303.0,0.0,0.0,1.0,24.0,1.0,2.4,2.0,0.23577358799666662
304,304.0,0.0,0.0,1.0,24.0,1.0,2.5,2.0,0.2337018927633333
