,Unnamed: 0,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
52,52.0,0.0,0.0,1.0,4.0,1.0,2.1,10.0,0.30296527416333335
53,53.0,0.0,0.0,1.0,4.0,1.0,2.1999999999999997,10.0,0.2500765379966667
54,54.0,0.0,0.0,1.0,4.0,1.0,2.3000000000000007,10.0,0.26125438201333334
55,55.0,0.0,0.0,1.0,4.0,1.0,2.4,10.0,0.26153449501333337
56,56.0,0.0,0.0,1.0,4.0,1.0,2.5,10.0,0.2692545527466667
57,57.0,0.0,0.0,1.0,4.0,1.0,2.6000000000000005,10.0,0.30930591880999997
58,58.0,0.0,0.0,1.0,4.0,1.0,2.6999999999999997,10.0,0.2910888395799999
59,59.0,0.0,0.0,1.0,4.0,1.0,2.8000000000000007,10.0,0.27246192609666664
60,60.0,0.0,0.0,1.0,4.0,1.0,2.899999999999998,10.0,0.24004656374
61,60.5,0.0,0.0,1.0,4.0,1.0,3.0,10.0,0.24158970852500006
62,62.5,0.0,0.0,1.0,6.0,1.0,0.0,10.0,0.7774493597299998
63,63.0,0.0,0.0,1.0,6.0,1.0,0.0999999999999999,10.0,0.7944166408000001
64,64.0,0.0,0.0,1.0,6.0,1.0,0.1999999999999999,10.0,0.8212491279933335
65,65.0,0.0,0.0,1.0,6.0,1.0,0.3,10.0,0.84023097229
66,66.0,0.0,0.0,1.0,6.0,1.0,0.3999999999999999,10.0,0.8057994257000001
67,67.0,0.0,0.0,1.0,6.0,1.0,0.5,10.0,0.8008259080433332
68,68.0,0.0,0.0,1.0,6.0,1.0,0.6,10.0,0.7954458706466667
69,69.0,0.0,0.0,1.0,6.0,1.0,0.7000000000000002,10.0,0.7902515599833335
70,70.0,0.0,0.0,1.0,6.0,1.0,0.7999999999999998,10.0,0.7663556288533334
71,71.0,0.0,0.0,1.0,6.0,1.0,0.9000000000000005,10.0,0.6728246170033335
72,72.0,0.0,0.0,1.0,6.0,1.0,1.0,10.0,0.6252230503433333
73,73.0,0.0,0.0,1.0,6.0,1.0,1.0999999999999996,10.0,0.6069426152366667
74,74.0,0.0,0.0,1.0,6.0,1.0,1.2,10.0,0.5953480561066667
75,75.0,0.0,0.0,1.0,6.0,1.0,1.3000000000000005,10.0,0.5539341016466667
76,76.0,0.0,0.0,1.0,6.0,1.0,1.4000000000000004,10.0,0.49140135073333324
77,77.0,0.0,0.0,1.0,6.0,1.0,1.5,10.0,0.47100288522999995
78,78.0,0.0,0.0,1.0,6.0,1.0,1.5999999999999996,10.0,0.45368574965666664
79,79.0,0.0,0.0,1.0,6.0,1.0,1.699999999999999,10.0,0.42573211176
80,80.0,0.0,0.0,1.0,6.0,1.0,1.800000000000001,10.0,0.39139845346666663
81,81.0,0.0,0.0,1.0,6.0,1.0,1.9,10.0,0.37614767150333334
82,82.0,0.0,0.0,1.0,6.0,1.0,2.0,10.0,0.3739332683899999
83,83.0,0.0,0.0,1.0,6.0,1.0,2.1,10.0,0.3352988732266666
84,84.0,0.0,0.0,1.0,6.0,1.0,2.1999999999999997,10.0,0.3022767282866667
85,85.0,0.0,0.0,1.0,6.0,1.0,2.3000000000000007,10.0,0.2666077302
86,86.0,0.0,0.0,1.0,6.0,1.0,2.4,10.0,0.24720415598999998
87,87.0,0.0,0.0,1.0,6.0,1.0,2.5,10.0,0.29604945397666665
88,88.0,0.0,0.0,1.0,6.0,1.0,2.6000000000000005,10.0,0.28777222812
89,89.0,0.0,0.0,1.0,6.0,1.0,2.6999999999999997,10.0,0.3155040859066667
90,90.0,0.0,0.0,1.0,6.0,1.0,2.8000000000000007,10.0,0.25194110649
91,91.0,0.0,0.0,1.0,6.0,1.0,2.899999999999998,10.0,0.2333841920433333
92,91.5,0.0,0.0,1.0,6.0,1.0,3.0,10.0,0.19898772091499994
93,93.5,0.0,0.0,1.0,8.0,1.0,0.0,10.0,0.7542498262249999
94,94.0,0.0,0.0,1.0,8.0,1.0,0.0999999999999999,10.0,0.7794260741533332
95,95.0,0.0,0.0,1.0,8.0,1.0,0.1999999999999999,10.0,0.8249247708966666
96,96.0,0.0,0.0,1.0,8.0,1.0,0.3,10.0,0.89930796421
97,97.0,0.0,0.0,1.0,8.0,1.0,0.3999999999999999,10.0,0.90464211687
98,98.0,0.0,0.0,1.0,8.0,1.0,0.5,10.0,0.90017383573
99,99.0,0.0,0.0,1.0,8.0,1.0,0.6,10.0,0.8176780132433334
100,100.0,0.0,0.0,1.0,8.0,1.0,0.7000000000000002,10.0,0.7994468506733335
101,101.0,0.0,0.0,1.0,8.0,1.0,0.7999999999999998,10.0,0.7605139516266665
102,102.0,0.0,0.0,1.0,8.0,1.0,0.9000000000000005,10.0,0.7228787421066666
103,103.0,0.0,0.0,1.0,8.0,1.0,1.0,10.0,0.6589305600266666
104,104.0,0.0,0.0,1.0,8.0,1.0,1.0999999999999996,10.0,0.62116401162
105,105.0,0.0,0.0,1.0,8.0,1.0,1.2,10.0,0.6001927652333333
106,106.0,0.0,0.0,1.0,8.0,1.0,1.3000000000000005,10.0,0.6112677174266666
107,107.0,0.0,0.0,1.0,8.0,1.0,1.4000000000000004,10.0,0.5472960892866666
108,108.0,0.0,0.0,1.0,8.0,1.0,1.5,10.0,0.5111080951133333
109,109.0,0.0,0.0,1.0,8.0,1.0,1.5999999999999996,10.0,0.45109979816
110,110.0,0.0,0.0,1.0,8.0,1.0,1.699999999999999,10.0,0.43846103644999995
111,111.0,0.0,0.0,1.0,8.0,1.0,1.800000000000001,10.0,0.39694746062
112,112.0,0.0,0.0,1.0,8.0,1.0,1.9,10.0,0.38652768072666666
113,113.0,0.0,0.0,1.0,8.0,1.0,2.0,10.0,0.3609620339333333
114,114.0,0.0,0.0,1.0,8.0,1.0,2.1,10.0,0.34268983543333337
115,115.0,0.0,0.0,1.0,8.0,1.0,2.1999999999999997,10.0,0.3150852334733333
116,116.0,0.0,0.0,1.0,8.0,1.0,2.3000000000000007,10.0,0.3167789452366666
117,117.0,0.0,0.0,1.0,8.0,1.0,2.4,10.0,0.3416831507433333
118,118.0,0.0,0.0,1.0,8.0,1.0,2.5,10.0,0.32216558268333334
119,119.0,0.0,0.0,1.0,8.0,1.0,2.6000000000000005,10.0,0.29926171286
120,120.0,0.0,0.0,1.0,8.0,1.0,2.6999999999999997,10.0,0.27007632654666663
121,121.0,0.0,0.0,1.0,8.0,1.0,2.8000000000000007,10.0,0.27163616459
122,122.0,0.0,0.0,1.0,8.0,1.0,2.899999999999998,10.0,0.2552762027933333
123,122.5,0.0,0.0,1.0,8.0,1.0,3.0,10.0,0.25116230199499995
124,124.5,0.0,0.0,1.0,16.0,1.0,0.0,10.0,0.8048148334650002
125,125.0,0.0,0.0,1.0,16.0,1.0,0.0999999999999999,10.0,0.8390130018333334
126,126.0,0.0,0.0,1.0,16.0,1.0,0.1999999999999999,10.0,0.8901615158433334
127,127.0,0.0,0.0,1.0,16.0,1.0,0.3,10.0,0.93244974997
128,128.0,0.0,0.0,1.0,16.0,1.0,0.3999999999999999,10.0,0.92876298822
129,129.0,0.0,0.0,1.0,16.0,1.0,0.5,10.0,0.9392224850666668
130,130.0,0.0,0.0,1.0,16.0,1.0,0.6,10.0,0.8945811135800001
131,131.0,0.0,0.0,1.0,16.0,1.0,0.7000000000000002,10.0,0.8590715375600002
132,132.0,0.0,0.0,1.0,16.0,1.0,0.7999999999999998,10.0,0.79855679046
133,133.0,0.0,0.0,1.0,16.0,1.0,0.9000000000000005,10.0,0.7781472423599999
134,134.0,0.0,0.0,1.0,16.0,1.0,1.0,10.0,0.7342336380666666
135,135.0,0.0,0.0,1.0,16.0,1.0,1.0999999999999996,10.0,0.7026934813699999
136,136.0,0.0,0.0,1.0,16.0,1.0,1.2,10.0,0.6680552126033333
137,137.0,0.0,0.0,1.0,16.0,1.0,1.3000000000000005,10.0,0.6455770876466665
138,138.0,0.0,0.0,1.0,16.0,1.0,1.4000000000000004,10.0,0.60891611891
139,139.0,0.0,0.0,1.0,16.0,1.0,1.5,10.0,0.54117178128
140,140.0,0.0,0.0,1.0,16.0,1.0,1.5999999999999996,10.0,0.50860064774
141,141.0,0.0,0.0,1.0,16.0,1.0,1.699999999999999,10.0,0.46511652551666666
142,142.0,0.0,0.0,1.0,16.0,1.0,1.800000000000001,10.0,0.4524575408033333
143,143.0,0.0,0.0,1.0,16.0,1.0,1.9,10.0,0.41289838566666653
144,144.0,0.0,0.0,1.0,16.0,1.0,2.0,10.0,0.40248509977999997
145,145.0,0.0,0.0,1.0,16.0,1.0,2.1,10.0,0.39241923413666663
146,146.0,0.0,0.0,1.0,16.0,1.0,2.1999999999999997,10.0,0.37774722405666666
147,147.0,0.0,0.0,1.0,16.0,1.0,2.3000000000000007,10.0,0.35200579937333326
148,148.0,0.0,0.0,1.0,16.0,1.0,2.4,10.0,0.3384727197066666
149,149.0,0.0,0.0,1.0,16.0,1.0,2.5,10.0,0.34710100554666656
150,150.0,0.0,0.0,1.0,16.0,1.0,2.6000000000000005,10.0,0.33687431098000004
151,151.0,0.0,0.0,1.0,16.0,1.0,2.6999999999999997,10.0,0.31084447835333334
152,152.0,0.0,0.0,1.0,16.0,1.0,2.8000000000000007,10.0,0.27089385814333333
153,153.0,0.0,0.0,1.0,16.0,1.0,2.899999999999998,10.0,0.2655251616266667
154,153.5,0.0,0.0,1.0,16.0,1.0,3.0,10.0,0.26026727318
155,155.5,0.0,0.0,1.0,18.0,1.0,0.0,10.0,0.8443069704349999
156,156.0,0.0,0.0,1.0,18.0,1.0,0.0999999999999999,10.0,0.8676662429533333
157,157.0,0.0,0.0,1.0,18.0,1.0,0.1999999999999999,10.0,0.9054965969000001
158,158.0,0.0,0.0,1.0,18.0,1.0,0.3,10.0,0.9321224000466669
159,159.0,0.0,0.0,1.0,18.0,1.0,0.3999999999999999,10.0,0.9262369330766669
160,160.0,0.0,0.0,1.0,18.0,1.0,0.5,10.0,0.9192857979766668
161,161.0,0.0,0.0,1.0,18.0,1.0,0.6,10.0,0.89323993862
162,162.0,0.0,0.0,1.0,18.0,1.0,0.7000000000000002,10.0,0.8884581836266666
163,163.0,0.0,0.0,1.0,18.0,1.0,0.7999999999999998,10.0,0.8355876372200001
164,164.0,0.0,0.0,1.0,18.0,1.0,0.9000000000000005,10.0,0.7993678202366666
165,165.0,0.0,0.0,1.0,18.0,1.0,1.0,10.0,0.7354090065966666
166,166.0,0.0,0.0,1.0,18.0,1.0,1.0999999999999996,10.0,0.7131005063233333
167,167.0,0.0,0.0,1.0,18.0,1.0,1.2,10.0,0.6782037493866667
168,168.0,0.0,0.0,1.0,18.0,1.0,1.3000000000000005,10.0,0.6642417783566666
169,169.0,0.0,0.0,1.0,18.0,1.0,1.4000000000000004,10.0,0.6314035287266666
170,170.0,0.0,0.0,1.0,18.0,1.0,1.5,10.0,0.5909205755366665
171,171.0,0.0,0.0,1.0,18.0,1.0,1.5999999999999996,10.0,0.53292671439
172,172.0,0.0,0.0,1.0,18.0,1.0,1.699999999999999,10.0,0.48567138480666666
173,173.0,0.0,0.0,1.0,18.0,1.0,1.800000000000001,10.0,0.44705722256
174,174.0,0.0,0.0,1.0,18.0,1.0,1.9,10.0,0.43388956959
175,175.0,0.0,0.0,1.0,18.0,1.0,2.0,10.0,0.41580369502666664
176,176.0,0.0,0.0,1.0,18.0,1.0,2.1,10.0,0.40063473761666657
177,177.0,0.0,0.0,1.0,18.0,1.0,2.1999999999999997,10.0,0.3666246533166666
178,178.0,0.0,0.0,1.0,18.0,1.0,2.3000000000000007,10.0,0.31997441096999996
179,179.0,0.0,0.0,1.0,18.0,1.0,2.4,10.0,0.30470596823
180,180.0,0.0,0.0,1.0,18.0,1.0,2.5,10.0,0.3063151969333333
181,181.0,0.0,0.0,1.0,18.0,1.0,2.6000000000000005,10.0,0.3110591343433333
182,182.0,0.0,0.0,1.0,18.0,1.0,2.6999999999999997,10.0,0.2956773358966666
183,183.0,0.0,0.0,1.0,18.0,1.0,2.8000000000000007,10.0,0.26517838715
184,184.0,0.0,0.0,1.0,18.0,1.0,2.899999999999998,10.0,0.26944545153333327
185,184.5,0.0,0.0,1.0,18.0,1.0,3.0,10.0,0.26418103684499994
186,186.5,0.0,0.0,1.0,10.0,1.0,0.0,10.0,0.825308921955
187,187.0,0.0,0.0,1.0,10.0,1.0,0.0999999999999999,10.0,0.8510329922100001
188,188.0,0.0,0.0,1.0,10.0,1.0,0.1999999999999999,10.0,0.8632449297933333
189,189.0,0.0,0.0,1.0,10.0,1.0,0.3,10.0,0.8951704600766667
190,190.0,0.0,0.0,1.0,10.0,1.0,0.3999999999999999,10.0,0.90867345224
191,191.0,0.0,0.0,1.0,10.0,1.0,0.5,10.0,0.8974083499566666
192,192.0,0.0,0.0,1.0,10.0,1.0,0.6,10.0,0.8531983618533333
193,193.0,0.0,0.0,1.0,10.0,1.0,0.7000000000000002,10.0,0.80228017157
194,194.0,0.0,0.0,1.0,10.0,1.0,0.7999999999999998,10.0,0.7558685242166666
195,195.0,0.0,0.0,1.0,10.0,1.0,0.9000000000000005,10.0,0.7441180189800001
196,196.0,0.0,0.0,1.0,10.0,1.0,1.0,10.0,0.7058681168866667
197,197.0,0.0,0.0,1.0,10.0,1.0,1.0999999999999996,10.0,0.6876651559033333
198,198.0,0.0,0.0,1.0,10.0,1.0,1.2,10.0,0.6345566698566666
199,199.0,0.0,0.0,1.0,10.0,1.0,1.3000000000000005,10.0,0.5758749263799999
200,200.0,0.0,0.0,1.0,10.0,1.0,1.4000000000000004,10.0,0.5166347754533334
201,201.0,0.0,0.0,1.0,10.0,1.0,1.5,10.0,0.4803286418900001
202,202.0,0.0,0.0,1.0,10.0,1.0,1.5999999999999996,10.0,0.4559377427933334
203,203.0,0.0,0.0,1.0,10.0,1.0,1.699999999999999,10.0,0.45099700510333335
204,204.0,0.0,0.0,1.0,10.0,1.0,1.800000000000001,10.0,0.4655618519333333
205,205.0,0.0,0.0,1.0,10.0,1.0,1.9,10.0,0.4397699409233333
206,206.0,0.0,0.0,1.0,10.0,1.0,2.0,10.0,0.39653986982
207,207.0,0.0,0.0,1.0,10.0,1.0,2.1,10.0,0.34691244292000006
208,208.0,0.0,0.0,1.0,10.0,1.0,2.1999999999999997,10.0,0.3577652714433333
209,209.0,0.0,0.0,1.0,10.0,1.0,2.3000000000000007,10.0,0.3696081599366667
210,210.0,0.0,0.0,1.0,10.0,1.0,2.4,10.0,0.3618068928166666
211,211.0,0.0,0.0,1.0,10.0,1.0,2.5,10.0,0.34375526952999996
212,212.0,0.0,0.0,1.0,10.0,1.0,2.6000000000000005,10.0,0.27663161991999996
213,213.0,0.0,0.0,1.0,10.0,1.0,2.6999999999999997,10.0,0.25283419100333326
214,214.0,0.0,0.0,1.0,10.0,1.0,2.8000000000000007,10.0,0.23534031211666662
215,215.0,0.0,0.0,1.0,10.0,1.0,2.899999999999998,10.0,0.2889838274399999
216,215.5,0.0,0.0,1.0,10.0,1.0,3.0,10.0,0.3052569883599999
217,217.5,0.0,0.0,1.0,26.0,1.0,0.0,10.0,0.84112860328
218,218.0,0.0,0.0,1.0,26.0,1.0,0.0999999999999999,10.0,0.8666864028066669
219,219.0,0.0,0.0,1.0,26.0,1.0,0.1999999999999999,10.0,0.9219130635166667
220,220.0,0.0,0.0,1.0,26.0,1.0,0.3,10.0,0.9462207007400002
221,221.0,0.0,0.0,1.0,26.0,1.0,0.3999999999999999,10.0,0.9633778911599999
222,222.0,0.0,0.0,1.0,26.0,1.0,0.5,10.0,0.9496085493933334
223,223.0,0.0,0.0,1.0,26.0,1.0,0.6,10.0,0.93229421729
224,224.0,0.0,0.0,1.0,26.0,1.0,0.7000000000000002,10.0,0.9084595433866666
225,225.0,0.0,0.0,1.0,26.0,1.0,0.7999999999999998,10.0,0.8801204368566667
226,226.0,0.0,0.0,1.0,26.0,1.0,0.9000000000000005,10.0,0.8231539012
227,227.0,0.0,0.0,1.0,26.0,1.0,1.0,10.0,0.7535070455766668
228,228.0,0.0,0.0,1.0,26.0,1.0,1.0999999999999996,10.0,0.7119107262000001
229,229.0,0.0,0.0,1.0,26.0,1.0,1.2,10.0,0.6791974980666667
230,230.0,0.0,0.0,1.0,26.0,1.0,1.3000000000000005,10.0,0.6452583175166667
231,231.0,0.0,0.0,1.0,26.0,1.0,1.4000000000000004,10.0,0.59537629809
232,232.0,0.0,0.0,1.0,26.0,1.0,1.5,10.0,0.5586119734466667
233,233.0,0.0,0.0,1.0,26.0,1.0,1.5999999999999996,10.0,0.5287245636066665
234,234.0,0.0,0.0,1.0,26.0,1.0,1.699999999999999,10.0,0.49098518465666663
235,235.0,0.0,0.0,1.0,26.0,1.0,1.800000000000001,10.0,0.4722914436266666
236,236.0,0.0,0.0,1.0,26.0,1.0,1.9,10.0,0.4429309621266666
237,237.0,0.0,0.0,1.0,26.0,1.0,2.0,10.0,0.4167415905533332
238,238.0,0.0,0.0,1.0,26.0,1.0,2.1,10.0,0.3907398893133333
239,239.0,0.0,0.0,1.0,26.0,1.0,2.1999999999999997,10.0,0.3849790964966666
240,240.0,0.0,0.0,1.0,26.0,1.0,2.3000000000000007,10.0,0.3869972019166666
241,241.0,0.0,0.0,1.0,26.0,1.0,2.4,10.0,0.3556808746266666
242,242.0,0.0,0.0,1.0,26.0,1.0,2.5,10.0,0.33628318299333326
243,243.0,0.0,0.0,1.0,26.0,1.0,2.6000000000000005,10.0,0.3247467053633333
244,244.0,0.0,0.0,1.0,26.0,1.0,2.6999999999999997,10.0,0.3248826753633333
245,245.0,0.0,0.0,1.0,26.0,1.0,2.8000000000000007,10.0,0.3058473581066667
246,246.0,0.0,0.0,1.0,26.0,1.0,2.899999999999998,10.0,0.2932715303666667
247,246.5,0.0,0.0,1.0,26.0,1.0,3.0,10.0,0.29071244810999997
248,248.5,0.0,0.0,1.0,12.0,1.0,0.0,10.0,0.7954229918450001
249,249.0,0.0,0.0,1.0,12.0,1.0,0.0999999999999999,10.0,0.8273705130900001
250,250.0,0.0,0.0,1.0,12.0,1.0,0.1999999999999999,10.0,0.8648178069033334
251,251.0,0.0,0.0,1.0,12.0,1.0,0.3,10.0,0.9177495677666667
252,252.0,0.0,0.0,1.0,12.0,1.0,0.3999999999999999,10.0,0.9215838529833333
253,253.0,0.0,0.0,1.0,12.0,1.0,0.5,10.0,0.8910199585466666
254,254.0,0.0,0.0,1.0,12.0,1.0,0.6,10.0,0.88512603665
255,255.0,0.0,0.0,1.0,12.0,1.0,0.7000000000000002,10.0,0.8444006724933333
256,256.0,0.0,0.0,1.0,12.0,1.0,0.7999999999999998,10.0,0.8228851467233333
257,257.0,0.0,0.0,1.0,12.0,1.0,0.9000000000000005,10.0,0.76942653984
258,258.0,0.0,0.0,1.0,12.0,1.0,1.0,10.0,0.7223810363499998
259,259.0,0.0,0.0,1.0,12.0,1.0,1.0999999999999996,10.0,0.6909229204899999
260,260.0,0.0,0.0,1.0,12.0,1.0,1.2,10.0,0.6261318414666667
261,261.0,0.0,0.0,1.0,12.0,1.0,1.3000000000000005,10.0,0.5992067449133333
262,262.0,0.0,0.0,1.0,12.0,1.0,1.4000000000000004,10.0,0.5393125035466666
263,263.0,0.0,0.0,1.0,12.0,1.0,1.5,10.0,0.49284821353333336
264,264.0,0.0,0.0,1.0,12.0,1.0,1.5999999999999996,10.0,0.46077847658000004
265,265.0,0.0,0.0,1.0,12.0,1.0,1.699999999999999,10.0,0.4584375164400001
266,266.0,0.0,0.0,1.0,12.0,1.0,1.800000000000001,10.0,0.46748455949666673
267,267.0,0.0,0.0,1.0,12.0,1.0,1.9,10.0,0.4334098624
268,268.0,0.0,0.0,1.0,12.0,1.0,2.0,10.0,0.37057083973666666
269,269.0,0.0,0.0,1.0,12.0,1.0,2.1,10.0,0.3241048499666666
270,270.0,0.0,0.0,1.0,12.0,1.0,2.1999999999999997,10.0,0.3169070878566666
271,271.0,0.0,0.0,1.0,12.0,1.0,2.3000000000000007,10.0,0.32202554519999993
272,272.0,0.0,0.0,1.0,12.0,1.0,2.4,10.0,0.31958348670333325
273,273.0,0.0,0.0,1.0,12.0,1.0,2.5,10.0,0.31191432953
274,274.0,0.0,0.0,1.0,12.0,1.0,2.6000000000000005,10.0,0.30202194690333334
275,275.0,0.0,0.0,1.0,12.0,1.0,2.6999999999999997,10.0,0.3017073260966667
276,276.0,0.0,0.0,1.0,12.0,1.0,2.8000000000000007,10.0,0.29759209859999997
277,277.0,0.0,0.0,1.0,12.0,1.0,2.899999999999998,10.0,0.28291175327
278,277.5,0.0,0.0,1.0,12.0,1.0,3.0,10.0,0.27566784666
279,279.5,0.0,0.0,1.0,24.0,1.0,0.0,10.0,0.8382387997699999
280,280.0,0.0,0.0,1.0,24.0,1.0,0.0999999999999999,10.0,0.8637420466966667
281,281.0,0.0,0.0,1.0,24.0,1.0,0.1999999999999999,10.0,0.8944036256866665
282,282.0,0.0,0.0,1.0,24.0,1.0,0.3,10.0,0.9256545806466666
283,283.0,0.0,0.0,1.0,24.0,1.0,0.3999999999999999,10.0,0.9424925095000001
284,284.0,0.0,0.0,1.0,24.0,1.0,0.5,10.0,0.9528828501166666
285,285.0,0.0,0.0,1.0,24.0,1.0,0.6,10.0,0.9362996960966666
286,286.0,0.0,0.0,1.0,24.0,1.0,0.7000000000000002,10.0,0.9062080142833334
287,287.0,0.0,0.0,1.0,24.0,1.0,0.7999999999999998,10.0,0.8470141308399999
288,288.0,0.0,0.0,1.0,24.0,1.0,0.9000000000000005,10.0,0.8012133738433332
289,289.0,0.0,0.0,1.0,24.0,1.0,1.0,10.0,0.7509701152466666
290,290.0,0.0,0.0,1.0,24.0,1.0,1.0999999999999996,10.0,0.7191576669633334
291,291.0,0.0,0.0,1.0,24.0,1.0,1.2,10.0,0.67634039159
292,292.0,0.0,0.0,1.0,24.0,1.0,1.3000000000000005,10.0,0.6461965074866667
293,293.0,0.0,0.0,1.0,24.0,1.0,1.4000000000000004,10.0,0.6130675213166666
294,294.0,0.0,0.0,1.0,24.0,1.0,1.5,10.0,0.5729102979966666
295,295.0,0.0,0.0,1.0,24.0,1.0,1.5999999999999996,10.0,0.5225921404766666
296,296.0,0.0,0.0,1.0,24.0,1.0,1.699999999999999,10.0,0.48690349046
297,297.0,0.0,0.0,1.0,24.0,1.0,1.800000000000001,10.0,0.45898023135666666
298,298.0,0.0,0.0,1.0,24.0,1.0,1.9,10.0,0.42838866263000003
299,299.0,0.0,0.0,1.0,24.0,1.0,2.0,10.0,0.3961792120866667
300,300.0,0.0,0.0,1.0,24.0,1.0,2.1,10.0,0.39782148331666667
301,301.0,0.0,0.0,1.0,24.0,1.0,2.1999999999999997,10.0,0.4027954205966666
302,302.0,0.0,0.0,1.0,24.0,1.0,2.3000000000000007,10.0,0.3979541482133333
303,303.0,0.0,0.0,1.0,24.0,1.0,2.4,10.0,0.36600296445666664
304,304.0,0.0,0.0,1.0,24.0,1.0,2.5,10.0,0.3371714587166666
