,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,1.0,2.0,1.0,0.0,10.0,0.38383402748
1,0.0,0.0,1.0,2.0,1.0,0.09999999999999998,10.0,0.5581160662099999
2,0.0,0.0,1.0,2.0,1.0,0.19999999999999996,10.0,0.40459190587000005
3,0.0,0.0,1.0,2.0,1.0,0.3,10.0,0.42765625186
4,0.0,0.0,1.0,2.0,1.0,0.3999999999999999,10.0,0.52719385722
5,0.0,0.0,1.0,2.0,1.0,0.5,10.0,0.42209667754999997
6,0.0,0.0,1.0,2.0,1.0,0.6,10.0,0.33165199819999996
7,0.0,0.0,1.0,2.0,1.0,0.7000000000000002,10.0,0.31303053832
8,0.0,0.0,1.0,2.0,1.0,0.7999999999999998,10.0,0.42127869364
9,0.0,0.0,1.0,2.0,1.0,0.9000000000000005,10.0,0.33305882978999996
10,0.0,0.0,1.0,2.0,1.0,1.0,10.0,0.4433957894000001
11,0.0,0.0,1.0,2.0,1.0,1.0999999999999996,10.0,0.21467371885999995
12,0.0,0.0,1.0,2.0,1.0,1.2,10.0,0.27423481079
13,0.0,0.0,1.0,2.0,1.0,1.3000000000000003,10.0,0.3122435378799999
14,0.0,0.0,1.0,2.0,1.0,1.4000000000000004,10.0,0.13559768590000001
15,0.0,0.0,1.0,2.0,1.0,1.5,10.0,0.29786736804
16,0.0,0.0,1.0,2.0,1.0,1.5999999999999996,10.0,0.049702748469999995
17,0.0,0.0,1.0,2.0,1.0,1.699999999999999,10.0,0.20821088342999997
18,0.0,0.0,1.0,2.0,1.0,1.800000000000001,10.0,0.18770737191999998
19,0.0,0.0,1.0,2.0,1.0,1.9,10.0,0.14137024193
20,0.0,0.0,1.0,2.0,1.0,2.0,10.0,0.21792489580000005
21,0.0,0.0,1.0,2.0,1.0,2.1,10.0,0.13904167656
22,0.0,0.0,1.0,2.0,1.0,2.1999999999999993,10.0,0.18305895221000001
23,0.0,0.0,1.0,2.0,1.0,2.3000000000000007,10.0,0.11644688512
24,0.0,0.0,1.0,2.0,1.0,2.4,10.0,0.13419621683
25,0.0,0.0,1.0,2.0,1.0,2.5,10.0,0.14927524302000003
26,0.0,0.0,1.0,2.0,1.0,2.6000000000000005,10.0,0.20417335592999997
27,0.0,0.0,1.0,2.0,1.0,2.6999999999999993,10.0,0.22568900801999997
28,0.0,0.0,1.0,2.0,1.0,2.8000000000000007,10.0,0.22950117203000006
29,0.0,0.0,1.0,2.0,1.0,2.899999999999998,10.0,0.06483114778
30,0.0,0.0,1.0,2.0,1.0,3.0,10.0,0.07963111827
31,0.0,0.0,1.0,4.0,1.0,0.0,10.0,0.7001736260499999
32,0.0,0.0,1.0,4.0,1.0,0.09999999999999998,10.0,0.59971364108
33,0.0,0.0,1.0,4.0,1.0,0.19999999999999996,10.0,0.65238755144
34,0.0,0.0,1.0,4.0,1.0,0.3,10.0,0.65980869422
35,0.0,0.0,1.0,4.0,1.0,0.3999999999999999,10.0,0.8288677654
