,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,1.0,2.0,1.0,0.0,20.0,0.4445801440699999
1,0.0,0.0,1.0,2.0,1.0,0.09999999999999998,20.0,0.28000800885
2,0.0,0.0,1.0,2.0,1.0,0.19999999999999996,20.0,0.4408184197100001
3,0.0,0.0,1.0,2.0,1.0,0.3,20.0,0.57027863735
4,0.0,0.0,1.0,2.0,1.0,0.3999999999999999,20.0,0.3743837722699999
5,0.0,0.0,1.0,2.0,1.0,0.5,20.0,0.25466308609000005
6,0.0,0.0,1.0,2.0,1.0,0.6,20.0,0.45499289624999995
7,0.0,0.0,1.0,2.0,1.0,0.7000000000000002,20.0,0.31266966907
8,0.0,0.0,1.0,2.0,1.0,0.7999999999999998,20.0,0.44158542783999993
9,0.0,0.0,1.0,2.0,1.0,0.9000000000000005,20.0,0.34464559524000005
10,0.0,0.0,1.0,2.0,1.0,1.0,20.0,0.46833198813000004
11,0.0,0.0,1.0,2.0,1.0,1.0999999999999996,20.0,0.30354171432
12,0.0,0.0,1.0,2.0,1.0,1.2,20.0,0.35297681496000005
13,0.0,0.0,1.0,2.0,1.0,1.3000000000000003,20.0,0.22990883542
14,0.0,0.0,1.0,2.0,1.0,1.4000000000000004,20.0,0.13866464857
15,0.0,0.0,1.0,2.0,1.0,1.5,20.0,0.22708839945
16,0.0,0.0,1.0,2.0,1.0,1.5999999999999996,20.0,0.25021334013
17,0.0,0.0,1.0,2.0,1.0,1.699999999999999,20.0,0.22768834134000002
18,0.0,0.0,1.0,2.0,1.0,1.800000000000001,20.0,0.12977247655
19,0.0,0.0,1.0,2.0,1.0,1.9,20.0,0.16538557189
20,0.0,0.0,1.0,2.0,1.0,2.0,20.0,0.27860303497
21,0.0,0.0,1.0,2.0,1.0,2.1,20.0,0.22360961277999994
22,0.0,0.0,1.0,2.0,1.0,2.1999999999999993,20.0,0.11453414661
23,0.0,0.0,1.0,2.0,1.0,2.3000000000000007,20.0,0.14250883921
24,0.0,0.0,1.0,2.0,1.0,2.4,20.0,0.10737120335
25,0.0,0.0,1.0,2.0,1.0,2.5,20.0,0.13983219822000004
26,0.0,0.0,1.0,2.0,1.0,2.6000000000000005,20.0,0.06941489165999999
27,0.0,0.0,1.0,2.0,1.0,2.6999999999999993,20.0,0.038734878380000004
28,0.0,0.0,1.0,2.0,1.0,2.8000000000000007,20.0,0.19570742669999996
29,0.0,0.0,1.0,2.0,1.0,2.899999999999998,20.0,0.060158907540000015
30,0.0,0.0,1.0,2.0,1.0,3.0,20.0,0.11137537933000001
31,0.0,0.0,1.0,6.0,1.0,0.0,20.0,0.7252124019099999
32,0.0,0.0,1.0,6.0,1.0,0.09999999999999998,20.0,0.8073757831599998
33,0.0,0.0,1.0,6.0,1.0,0.19999999999999996,20.0,0.93636181189
34,0.0,0.0,1.0,6.0,1.0,0.3,20.0,0.9241686209199999
35,0.0,0.0,1.0,6.0,1.0,0.3999999999999999,20.0,0.81979721904
36,0.0,0.0,1.0,6.0,1.0,0.5,20.0,0.89633185602
37,0.0,0.0,1.0,6.0,1.0,0.6,20.0,0.89549226414
38,0.0,0.0,1.0,6.0,1.0,0.7000000000000002,20.0,0.77627234314
39,0.0,0.0,1.0,6.0,1.0,0.7999999999999998,20.0,0.8466819917000001
40,0.0,0.0,1.0,6.0,1.0,0.9000000000000005,20.0,0.75685378453
41,0.0,0.0,1.0,6.0,1.0,1.0,20.0,0.8190633850900001
42,0.0,0.0,1.0,6.0,1.0,1.0999999999999996,20.0,0.53607176324
43,0.0,0.0,1.0,6.0,1.0,1.2,20.0,0.44223365902000006
44,0.0,0.0,1.0,6.0,1.0,1.3000000000000003,20.0,0.5395360451
45,0.0,0.0,1.0,6.0,1.0,1.4000000000000004,20.0,0.5325037417299999
46,0.0,0.0,1.0,6.0,1.0,1.5,20.0,0.42600583651999996
47,0.0,0.0,1.0,6.0,1.0,1.5999999999999996,20.0,0.43585408673000003
48,0.0,0.0,1.0,6.0,1.0,1.699999999999999,20.0,0.40450734255
49,0.0,0.0,1.0,6.0,1.0,1.800000000000001,20.0,0.52508424749
50,0.0,0.0,1.0,6.0,1.0,1.9,20.0,0.30952236267
51,0.0,0.0,1.0,6.0,1.0,2.0,20.0,0.3051851763
52,0.0,0.0,1.0,6.0,1.0,2.1,20.0,0.4033857280099999
53,0.0,0.0,1.0,6.0,1.0,2.1999999999999993,20.0,0.38761297729
54,0.0,0.0,1.0,6.0,1.0,2.3000000000000007,20.0,0.29761780299999996
55,0.0,0.0,1.0,6.0,1.0,2.4,20.0,0.32966983094999996
56,0.0,0.0,1.0,6.0,1.0,2.5,20.0,0.29945850114000006
57,0.0,0.0,1.0,6.0,1.0,2.6000000000000005,20.0,0.26809290729
58,0.0,0.0,1.0,6.0,1.0,2.6999999999999993,20.0,0.28869252329
59,0.0,0.0,1.0,6.0,1.0,2.8000000000000007,20.0,0.31783024095
60,0.0,0.0,1.0,6.0,1.0,2.899999999999998,20.0,0.25389981616999996
61,0.0,0.0,1.0,6.0,1.0,3.0,20.0,0.16272911966000003
62,0.0,0.0,1.0,4.0,1.0,0.0,20.0,0.7733125160100002
63,0.0,0.0,1.0,4.0,1.0,0.09999999999999998,20.0,0.8291821869100001
64,0.0,0.0,1.0,4.0,1.0,0.19999999999999996,20.0,0.6883832557100001
65,0.0,0.0,1.0,4.0,1.0,0.3,20.0,0.77850989223
66,0.0,0.0,1.0,4.0,1.0,0.3999999999999999,20.0,0.74877562816
67,0.0,0.0,1.0,4.0,1.0,0.5,20.0,0.7284051484400001
68,0.0,0.0,1.0,4.0,1.0,0.6,20.0,0.6724714433600002
69,0.0,0.0,1.0,4.0,1.0,0.7000000000000002,20.0,0.76911773126
70,0.0,0.0,1.0,4.0,1.0,0.7999999999999998,20.0,0.5616488714400001
71,0.0,0.0,1.0,4.0,1.0,0.9000000000000005,20.0,0.60446163999
72,0.0,0.0,1.0,4.0,1.0,1.0,20.0,0.6725947199500001
73,0.0,0.0,1.0,4.0,1.0,1.0999999999999996,20.0,0.64487243941
74,0.0,0.0,1.0,4.0,1.0,1.2,20.0,0.5188672206099999
75,0.0,0.0,1.0,4.0,1.0,1.3000000000000003,20.0,0.46269590675999994
76,0.0,0.0,1.0,4.0,1.0,1.4000000000000004,20.0,0.5356026423300001
77,0.0,0.0,1.0,4.0,1.0,1.5,20.0,0.5122708968
78,0.0,0.0,1.0,4.0,1.0,1.5999999999999996,20.0,0.32646198636999996
79,0.0,0.0,1.0,4.0,1.0,1.699999999999999,20.0,0.3787339015600001
80,0.0,0.0,1.0,4.0,1.0,1.800000000000001,20.0,0.39620673013999996
81,0.0,0.0,1.0,4.0,1.0,1.9,20.0,0.33567352821000007
82,0.0,0.0,1.0,4.0,1.0,2.0,20.0,0.30760656083999993
83,0.0,0.0,1.0,4.0,1.0,2.1,20.0,0.31410711804999997
84,0.0,0.0,1.0,4.0,1.0,2.1999999999999993,20.0,0.30353816678
85,0.0,0.0,1.0,4.0,1.0,2.3000000000000007,20.0,0.1659222531
86,0.0,0.0,1.0,4.0,1.0,2.4,20.0,0.30858442928999996
87,0.0,0.0,1.0,4.0,1.0,2.5,20.0,0.26934932186
88,0.0,0.0,1.0,4.0,1.0,2.6000000000000005,20.0,0.20014231614000003
89,0.0,0.0,1.0,4.0,1.0,2.6999999999999993,20.0,0.19708550023000002
90,0.0,0.0,1.0,4.0,1.0,2.8000000000000007,20.0,0.17096327775000003
91,0.0,0.0,1.0,4.0,1.0,2.899999999999998,20.0,0.23055084613
92,0.0,0.0,1.0,4.0,1.0,3.0,20.0,0.21285405571000002
93,0.0,0.0,1.0,18.0,1.0,0.0,20.0,0.7598419059999999
94,0.0,0.0,1.0,18.0,1.0,0.09999999999999998,20.0,0.87102166798
95,0.0,0.0,1.0,18.0,1.0,0.19999999999999996,20.0,0.9866812690399998
96,0.0,0.0,1.0,18.0,1.0,0.3,20.0,1.10324960585
97,0.0,0.0,1.0,18.0,1.0,0.3999999999999999,20.0,1.1052277938400001
98,0.0,0.0,1.0,18.0,1.0,0.5,20.0,1.07703498066
99,0.0,0.0,1.0,18.0,1.0,0.6,20.0,1.1294452287999999
100,0.0,0.0,1.0,18.0,1.0,0.7000000000000002,20.0,1.1052418956799999
101,0.0,0.0,1.0,18.0,1.0,0.7999999999999998,20.0,1.02575951865
102,0.0,0.0,1.0,18.0,1.0,0.9000000000000005,20.0,0.9321668182499999
103,0.0,0.0,1.0,18.0,1.0,1.0,20.0,0.93915947805
