[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
4,0,0,1,8,TRUE,0,2,0.432252858
16,0,0,1,2,TRUE,0.1,2,0.305250079
1,0,0,1,2,TRUE,0,2,-0.562667636
2,0,0,1,4,TRUE,0,2,0.448726761
3,0,0,1,6,TRUE,0,2,0.391747694
5,0,0,1,10,TRUE,0,2,0.780751276
7,0,0,1,14,TRUE,0,2,0.326189663
17,0,0,1,4,TRUE,0.1,2,0.678006555
8,0,0,1,16,TRUE,0,2,0.452159645
6,0,0,1,12,TRUE,0,2,0.511578857
9,0,0,1,18,TRUE,0,2,0.984831933
18,0,0,1,6,TRUE,0.1,2,0.484125979
12,0,0,1,24,TRUE,0,2,0.322586441
11,0,0,1,22,TRUE,0,2,0.651744377
10,0,0,1,20,TRUE,0,2,0.527010329
19,0,0,1,8,TRUE,0.1,2,1.13150637
13,0,0,1,26,TRUE,0,2,0.576957074
14,0,0,1,28,TRUE,0,2,0.809022705
20,0,0,1,10,TRUE,0.1,2,0.729118425
21,0,0,1,12,TRUE,0.1,2,0.599016329
15,0,0,1,30,TRUE,0,2,0.644389672
23,0,0,1,16,TRUE,0.1,2,0.532091993
32,0,0,1,4,TRUE,0.2,2,0.340922419
33,0,0,1,6,TRUE,0.2,2,0.549240927
22,0,0,1,14,TRUE,0.1,2,0.177727587
26,0,0,1,22,TRUE,0.1,2,0.631134562
34,0,0,1,8,TRUE,0.2,2,0.753093438
31,0,0,1,2,TRUE,0.2,2,-1.315927145
29,0,0,1,28,TRUE,0.1,2,0.646583237
40,0,0,1,20,TRUE,0.2,2,0.745953925
30,0,0,1,30,TRUE,0.1,2,0.810644141
36,0,0,1,12,TRUE,0.2,2,-0.002360293
24,0,0,1,18,TRUE,0.1,2,0.742842442
35,0,0,1,10,TRUE,0.2,2,0.091104107
27,0,0,1,24,TRUE,0.1,2,0.549744805
25,0,0,1,20,TRUE,0.1,2,0.324259363
37,0,0,1,14,TRUE,0.2,2,0.310808149
38,0,0,1,16,TRUE,0.2,2,0.822753353
28,0,0,1,26,TRUE,0.1,2,0.722216218
46,0,0,1,2,TRUE,0.3,2,0.561388576
50,0,0,1,10,TRUE,0.3,2,0.398121482
47,0,0,1,4,TRUE,0.3,2,0.881723539
54,0,0,1,18,TRUE,0.3,2,0.77473386
42,0,0,1,24,TRUE,0.2,2,0.729527434
48,0,0,1,6,TRUE,0.3,2,0.652923492
52,0,0,1,14,TRUE,0.3,2,0.469103037
49,0,0,1,8,TRUE,0.3,2,0.637008458
53,0,0,1,16,TRUE,0.3,2,0.417197872
39,0,0,1,18,TRUE,0.2,2,0.591615052
45,0,0,1,30,TRUE,0.2,2,0.655835068
41,0,0,1,22,TRUE,0.2,2,0.447884394
63,0,0,1,6,TRUE,0.4,2,0.590016081
56,0,0,1,22,TRUE,0.3,2,0.350800609
59,0,0,1,28,TRUE,0.3,2,0.315306827
51,0,0,1,12,TRUE,0.3,2,0.746594264
62,0,0,1,4,TRUE,0.4,2,0.095572648
64,0,0,1,8,TRUE,0.4,2,0.427103772
61,0,0,1,2,TRUE,0.4,2,1.935358555
66,0,0,1,12,TRUE,0.4,2,0.383580564
55,0,0,1,20,TRUE,0.3,2,0.65834149
58,0,0,1,26,TRUE,0.3,2,0.588696133
57,0,0,1,24,TRUE,0.3,2,0.287625379
65,0,0,1,10,TRUE,0.4,2,1.134594087
43,0,0,1,26,TRUE,0.2,2,0.499247671
44,0,0,1,28,TRUE,0.2,2,0.407625043
70,0,0,1,20,TRUE,0.4,2,0.526118486
69,0,0,1,18,TRUE,0.4,2,0.842642033
77,0,0,1,4,TRUE,0.5,2,0.544882669
68,0,0,1,16,TRUE,0.4,2,0.695249252
71,0,0,1,22,TRUE,0.4,2,0.622388178
60,0,0,1,30,TRUE,0.3,2,0.397177594
72,0,0,1,24,TRUE,0.4,2,0.455760289
75,0,0,1,30,TRUE,0.4,2,0.542863409
79,0,0,1,8,TRUE,0.5,2,0.77701809
67,0,0,1,14,TRUE,0.4,2,-0.066382955
78,0,0,1,6,TRUE,0.5,2,0.715164037
73,0,0,1,26,TRUE,0.4,2,0.742494365
83,0,0,1,16,TRUE,0.5,2,0.70137064
