[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
1,0,0,1,2,TRUE,0,5,0.801196295
2,0,0,1,4,TRUE,0,5,0.943830418
16,0,0,1,2,TRUE,0.1,5,1.121077176
5,0,0,1,10,TRUE,0,5,-0.082494151
3,0,0,1,6,TRUE,0,5,0.221902939
4,0,0,1,8,TRUE,0,5,0.393843462
17,0,0,1,4,TRUE,0.1,5,1.237239296
7,0,0,1,14,TRUE,0,5,0.537967017
6,0,0,1,12,TRUE,0,5,0.093913054
18,0,0,1,6,TRUE,0.1,5,0.641973987
13,0,0,1,26,TRUE,0,5,0.911457904
8,0,0,1,16,TRUE,0,5,0.66780648
14,0,0,1,28,TRUE,0,5,0.75858706
11,0,0,1,22,TRUE,0,5,0.936787188
9,0,0,1,18,TRUE,0,5,0.539772976
19,0,0,1,8,TRUE,0.1,5,0.504326889
20,0,0,1,10,TRUE,0.1,5,0.634853403
15,0,0,1,30,TRUE,0,5,0.690193499
10,0,0,1,20,TRUE,0,5,0.280125008
21,0,0,1,12,TRUE,0.1,5,0.598681229
23,0,0,1,16,TRUE,0.1,5,0.896979892
22,0,0,1,14,TRUE,0.1,5,0.533548446
12,0,0,1,24,TRUE,0,5,0.551660618
24,0,0,1,18,TRUE,0.1,5,0.597499626
27,0,0,1,24,TRUE,0.1,5,0.371030069
32,0,0,1,4,TRUE,0.2,5,0.745475644
34,0,0,1,8,TRUE,0.2,5,-0.258452389
31,0,0,1,2,TRUE,0.2,5,-0.157440158
33,0,0,1,6,TRUE,0.2,5,1.166327534
29,0,0,1,28,TRUE,0.1,5,0.650817174
30,0,0,1,30,TRUE,0.1,5,1.023767476
40,0,0,1,20,TRUE,0.2,5,0.681738028
26,0,0,1,22,TRUE,0.1,5,1.034624172
35,0,0,1,10,TRUE,0.2,5,0.209296355
36,0,0,1,12,TRUE,0.2,5,0.834408953
39,0,0,1,18,TRUE,0.2,5,0.293404893
47,0,0,1,4,TRUE,0.3,5,0.669363466
41,0,0,1,22,TRUE,0.2,5,0.721461553
28,0,0,1,26,TRUE,0.1,5,0.876381299
25,0,0,1,20,TRUE,0.1,5,0.719633714
43,0,0,1,26,TRUE,0.2,5,0.903468017
48,0,0,1,6,TRUE,0.3,5,1.482580789
37,0,0,1,14,TRUE,0.2,5,0.617924905
46,0,0,1,2,TRUE,0.3,5,-1.136558776
44,0,0,1,28,TRUE,0.2,5,0.516834836
45,0,0,1,30,TRUE,0.2,5,0.642287072
50,0,0,1,10,TRUE,0.3,5,1.066172662
