[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
7036,0,0,100,2,FALSE,70,5,26.30853994
7032,0,0,100,24,FALSE,60,5,10.90150517
7037,0,0,100,4,FALSE,70,5,15.19742883
7039,0,0,100,8,FALSE,70,5,13.88560934
7033,0,0,100,26,FALSE,60,5,11.0137741
7040,0,0,100,10,FALSE,70,5,8.545046424
7041,0,0,100,12,FALSE,70,5,9.79631021
7034,0,0,100,28,FALSE,60,5,10.89174574
7051,0,0,100,2,FALSE,80,5,22.543618
7043,0,0,100,16,FALSE,70,5,10.12243649
7042,0,0,100,14,FALSE,70,5,10.86035177
7045,0,0,100,20,FALSE,70,5,11.80948238
7035,0,0,100,30,FALSE,60,5,11.06203097
7052,0,0,100,4,FALSE,80,5,12.84052648
7044,0,0,100,18,FALSE,70,5,10.52503646
7053,0,0,100,6,FALSE,80,5,12.33241506
7054,0,0,100,8,FALSE,80,5,11.70798898
7046,0,0,100,22,FALSE,70,5,9.412304867
7047,0,0,100,24,FALSE,70,5,11.2209047
7055,0,0,100,10,FALSE,80,5,11.19783696
7048,0,0,100,26,FALSE,70,5,10.01469238
7049,0,0,100,28,FALSE,70,5,10.59585757
7050,0,0,100,30,FALSE,70,5,10.27991514
7056,0,0,100,12,FALSE,80,5,9.929877285
7057,0,0,100,14,FALSE,80,5,9.292222929
7058,0,0,100,16,FALSE,80,5,8.787878788
7066,0,0,100,2,FALSE,90,5,21.07438017
7067,0,0,100,4,FALSE,90,5,12.1671258
7068,0,0,100,6,FALSE,90,5,10.55096419
7060,0,0,100,20,FALSE,80,5,8.85650766
7059,0,0,100,18,FALSE,80,5,8.791119754
7061,0,0,100,22,FALSE,80,5,8.695176877
7063,0,0,100,26,FALSE,80,5,9.496786042
7069,0,0,100,8,FALSE,90,5,8.612094976
7062,0,0,100,24,FALSE,80,5,8.206571645
7070,0,0,100,10,FALSE,90,5,7.728803183
7064,0,0,100,28,FALSE,80,5,8.596061626
7071,0,0,100,12,FALSE,90,5,9.537524
7065,0,0,100,30,FALSE,80,5,8.522529369
7072,0,0,100,14,FALSE,90,5,8.267994632
7073,0,0,100,16,FALSE,90,5,9.026629936
7081,0,0,100,2,FALSE,100,5,16.48301194
7082,0,0,100,4,FALSE,100,5,10.94276094
7074,0,0,100,18,FALSE,90,5,6.727704856
7075,0,0,100,20,FALSE,90,5,5.512058383
7076,0,0,100,22,FALSE,90,5,7.982421619
7083,0,0,100,6,FALSE,100,5,9.044995409
7084,0,0,100,8,FALSE,100,5,9.163059163
7085,0,0,100,10,FALSE,100,5,7.830833588
7087,0,0,100,14,FALSE,100,5,5.802783076
7079,0,0,100,28,FALSE,90,5,7.12342278
7086,0,0,100,12,FALSE,100,5,7.400450789
7077,0,0,100,24,FALSE,90,5,8.422166327
7078,0,0,100,26,FALSE,90,5,7.267217631
7088,0,0,100,16,FALSE,100,5,7.692072238
7097,0,0,100,4,FALSE,0,5,31.5120906
7096,0,0,100,2,FALSE,0,5,48.80624426
7080,0,0,100,30,FALSE,90,5,6.635318704
7090,0,0,100,20,FALSE,100,5,5.386399884
7098,0,0,100,6,FALSE,0,5,28.89807163
7089,0,0,100,18,FALSE,100,5,5.890455356
7099,0,0,100,8,FALSE,0,5,27.35799554
7091,0,0,100,22,FALSE,100,5,8.454676636
7100,0,0,100,10,FALSE,0,5,26.81869197
7092,0,0,100,24,FALSE,100,5,7.519862658
7101,0,0,100,12,FALSE,0,5,26.04140579
7093,0,0,100,26,FALSE,100,5,5.974288338
7094,0,0,100,28,FALSE,100,5,7.596163657
7111,0,0,100,2,FALSE,10,5,48.16345271
7102,0,0,100,14,FALSE,0,5,26.52044925
7095,0,0,100,30,FALSE,100,5,5.01092429
7112,0,0,100,4,FALSE,10,5,32.24670952
7104,0,0,100,18,FALSE,0,5,26.07627073
7113,0,0,100,6,FALSE,10,5,30.23875115
7105,0,0,100,20,FALSE,0,5,25.45792857
7106,0,0,100,22,FALSE,0,5,25.02295684
7114,0,0,100,8,FALSE,10,5,29.273252
7107,0,0,100,24,FALSE,0,5,25.03892682
7103,0,0,100,16,FALSE,0,5,25.15151515
7115,0,0,100,10,FALSE,10,5,27.89001122
7108,0,0,100,26,FALSE,0,5,25.79063361
7110,0,0,100,30,FALSE,0,5,25.05462145
7116,0,0,100,12,FALSE,10,5,27.86960514
7109,0,0,100,28,FALSE,0,5,25.21681461
7117,0,0,100,14,FALSE,10,5,26.87363142
7126,0,0,100,2,FALSE,20,5,47.79614325
7127,0,0,100,4,FALSE,20,5,31.97122743
7118,0,0,100,16,FALSE,10,5,27.17171717
7119,0,0,100,18,FALSE,10,5,25.83319829
7120,0,0,100,20,FALSE,10,5,27.57962399
7129,0,0,100,8,FALSE,20,5,27.18745901
7121,0,0,100,22,FALSE,10,5,26.68022213
7128,0,0,100,6,FALSE,20,5,28.640955
7122,0,0,100,24,FALSE,10,5,26.22070507
7130,0,0,100,10,FALSE,20,5,26.27793082
7131,0,0,100,12,FALSE,20,5,26.61741381
7123,0,0,100,26,FALSE,10,5,27.64187328
7124,0,0,100,28,FALSE,10,5,27.1791994
7141,0,0,100,2,FALSE,30,5,43.66391185
7132,0,0,100,14,FALSE,20,5,25.74344847
7125,0,0,100,30,FALSE,10,5,26.64418479
7133,0,0,100,16,FALSE,20,5,25.33516988
7142,0,0,100,4,FALSE,30,5,27.8083869
7134,0,0,100,18,FALSE,20,5,23.6023335
7143,0,0,100,6,FALSE,30,5,25.13314968
7135,0,0,100,20,FALSE,20,5,23.51505485
7144,0,0,100,8,FALSE,30,5,23.3044733
7136,0,0,100,22,FALSE,20,5,25.87563951
7145,0,0,100,10,FALSE,30,5,23.46189164
7137,0,0,100,24,FALSE,20,5,24.68359484
7138,0,0,100,26,FALSE,20,5,23.32598714
7146,0,0,100,12,FALSE,30,5,21.39994991
7139,0,0,100,28,FALSE,20,5,24.01965786
7147,0,0,100,14,FALSE,30,5,20.67175249
7140,0,0,100,30,FALSE,20,5,23.78487065
7148,0,0,100,16,FALSE,30,5,21.44168962
7156,0,0,100,2,FALSE,40,5,38.24609734
7149,0,0,100,18,FALSE,30,5,21.44709123
7157,0,0,100,4,FALSE,40,5,23.21701867
7151,0,0,100,22,FALSE,30,5,20.96068914
7158,0,0,100,6,FALSE,40,5,18.815427
7150,0,0,100,20,FALSE,30,5,19.81296216
7152,0,0,100,24,FALSE,30,5,20.48349104
7159,0,0,100,8,FALSE,40,5,18.96235078
7153,0,0,100,26,FALSE,30,5,20.7107438
7160,0,0,100,10,FALSE,40,5,17.14620957
7154,0,0,100,28,FALSE,30,5,19.10179233
7161,0,0,100,12,FALSE,40,5,18.24442775
7162,0,0,100,14,FALSE,40,5,17.06929434
7171,0,0,100,2,FALSE,50,5,35.12396694
7163,0,0,100,16,FALSE,40,5,16.59320478
7155,0,0,100,30,FALSE,30,5,19.99145056
7164,0,0,100,18,FALSE,40,5,17.84421758
7165,0,0,100,20,FALSE,40,5,15.12976657
7172,0,0,100,4,FALSE,50,5,21.25803489
7173,0,0,100,6,FALSE,50,5,16.79522498
7166,0,0,100,22,FALSE,40,5,15.72215663
7174,0,0,100,8,FALSE,50,5,15.89269317
7175,0,0,100,10,FALSE,50,5,15.22803796
7176,0,0,100,12,FALSE,50,5,13.4109692
7168,0,0,100,26,FALSE,40,5,17.71717172
7167,0,0,100,24,FALSE,40,5,16.35525213
7170,0,0,100,30,FALSE,40,5,14.79212185
7177,0,0,100,14,FALSE,50,5,14.07430953
7178,0,0,100,16,FALSE,50,5,13.75880012
7186,0,0,100,2,FALSE,60,5,28.51239669
7169,0,0,100,28,FALSE,40,5,15.04778424
7187,0,0,100,4,FALSE,60,5,18.28895011
7188,0,0,100,6,FALSE,60,5,14.44444444
