,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,100.0,2.0,0.0,0.0,5.0,48.52708907260001
1,0.0,0.0,100.0,2.0,0.0,10.0,5.0,48.5142332418
2,0.0,0.0,100.0,2.0,0.0,20.0,5.0,47.862258953200005
3,0.0,0.0,100.0,2.0,0.0,30.0,5.0,43.8034894398
4,0.0,0.0,100.0,2.0,0.0,40.0,5.0,38.396694214600004
5,0.0,0.0,100.0,2.0,0.0,50.0,5.0,33.0853994494
6,0.0,0.0,100.0,2.0,0.0,60.0,5.0,28.622589532000006
7,0.0,0.0,100.0,2.0,0.0,70.0,5.0,25.338842975199995
8,0.0,0.0,100.0,2.0,0.0,80.0,5.0,22.7915518832
9,0.0,0.0,100.0,2.0,0.0,90.0,5.0,20.622589532000003
10,0.0,0.0,100.0,2.0,0.0,100.0,5.0,18.370982553399998
11,0.0,0.0,100.0,10.0,0.0,0.0,5.0,26.8184879102
12,0.0,0.0,100.0,10.0,0.0,10.0,5.0,28.1750841748
13,0.0,0.0,100.0,10.0,0.0,20.0,5.0,26.4334251606
14,0.0,0.0,100.0,10.0,0.0,30.0,5.0,22.5395367816
15,0.0,0.0,100.0,10.0,0.0,40.0,5.0,18.2516069792
16,0.0,0.0,100.0,10.0,0.0,50.0,5.0,14.995816753400002
17,0.0,0.0,100.0,10.0,0.0,60.0,5.0,12.6729925512
18,0.0,0.0,100.0,10.0,0.0,70.0,5.0,10.832772166079996
19,0.0,0.0,100.0,10.0,0.0,80.0,5.0,9.739822467
20,0.0,0.0,100.0,10.0,0.0,90.0,5.0,8.661157025
21,0.0,0.0,100.0,10.0,0.0,100.0,5.0,7.7877767574800005
22,0.0,0.0,100.0,4.0,0.0,0.0,5.0,32.2387511478
23,0.0,0.0,100.0,4.0,0.0,10.0,5.0,32.3030303024
24,0.0,0.0,100.0,4.0,0.0,20.0,5.0,32.0459136824
25,0.0,0.0,100.0,4.0,0.0,30.0,5.0,28.4150596882
