[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
1,0,0,100,2,FALSE,0,40,50
16,0,0,100,2,FALSE,10,40,50
2,0,0,100,4,FALSE,0,40,33.13437404
8,0,0,100,16,FALSE,0,40,26.25956535
3,0,0,100,6,FALSE,0,40,29.70615243
5,0,0,100,10,FALSE,0,40,26.79828589
4,0,0,100,8,FALSE,0,40,29.03712449
9,0,0,100,18,FALSE,0,40,25.90341922
17,0,0,100,4,FALSE,10,40,42.65381084
10,0,0,100,20,FALSE,0,40,26.66135035
6,0,0,100,12,FALSE,0,40,27.12663828
7,0,0,100,14,FALSE,0,40,26.30853994
13,0,0,100,26,FALSE,0,40,25.94857668
14,0,0,100,28,FALSE,0,40,25.75417474
18,0,0,100,6,FALSE,10,40,39.95408632
12,0,0,100,24,FALSE,0,40,26.32051743
11,0,0,100,22,FALSE,0,40,26.19922165
20,0,0,100,10,FALSE,10,40,37.84817876
19,0,0,100,8,FALSE,10,40,37.38029647
22,0,0,100,14,FALSE,10,40,35.83739493
15,0,0,100,30,FALSE,0,40,25.9158988
21,0,0,100,12,FALSE,10,40,37.24434427
32,0,0,100,4,FALSE,20,40,47.42883379
31,0,0,100,2,FALSE,20,40,49.35720845
25,0,0,100,20,FALSE,10,40,35.7425934
24,0,0,100,18,FALSE,10,40,35.64792308
23,0,0,100,16,FALSE,10,40,36.1707989
26,0,0,100,22,FALSE,10,40,35.90668591
34,0,0,100,8,FALSE,20,40,41.06650925
33,0,0,100,6,FALSE,20,40,42.48852158
36,0,0,100,12,FALSE,20,40,39.45654896
29,0,0,100,28,FALSE,10,40,35.38584498
27,0,0,100,24,FALSE,10,40,35.73881104
35,0,0,100,10,FALSE,20,40,39.58269564
30,0,0,100,30,FALSE,10,40,34.97514328
28,0,0,100,26,FALSE,10,40,35.15702479
46,0,0,100,2,FALSE,30,40,45.13314968
39,0,0,100,18,FALSE,20,40,36.40414844
37,0,0,100,14,FALSE,20,40,38.83944338
41,0,0,100,22,FALSE,20,40,37.13979623
47,0,0,100,4,FALSE,30,40,38.91949801
38,0,0,100,16,FALSE,20,40,37.19926538
40,0,0,100,20,FALSE,20,40,37.41481804
48,0,0,100,6,FALSE,30,40,33.28741965
42,0,0,100,24,FALSE,20,40,37.07629656
49,0,0,100,8,FALSE,30,40,32.29043684
50,0,0,100,10,FALSE,30,40,30.51219263
44,0,0,100,28,FALSE,20,40,36.05244363
43,0,0,100,26,FALSE,20,40,37.03397612
51,0,0,100,12,FALSE,30,40,29.49745388
45,0,0,100,30,FALSE,20,40,36.47287926
