[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
1,0,0,100,2,FALSE,0,80,50
16,0,0,100,2,FALSE,10,80,50
3,0,0,100,6,FALSE,0,80,30.11019284
2,0,0,100,4,FALSE,0,80,34.2056933
4,0,0,100,8,FALSE,0,80,28.70916962
17,0,0,100,4,FALSE,10,80,47.64309764
7,0,0,100,14,FALSE,0,80,26.99371336
6,0,0,100,12,FALSE,0,80,26.82611236
18,0,0,100,6,FALSE,10,80,39.95408632
5,0,0,100,10,FALSE,0,80,27.50229568
8,0,0,100,16,FALSE,0,80,27.48393021
10,0,0,100,20,FALSE,0,80,26.9271664
19,0,0,100,8,FALSE,10,80,39.28243474
9,0,0,100,18,FALSE,0,80,26.33014638
11,0,0,100,22,FALSE,0,80,26.15112161
15,0,0,100,30,FALSE,0,80,25.74174345
21,0,0,100,12,FALSE,10,80,38.36296853
12,0,0,100,24,FALSE,0,80,25.87735058
22,0,0,100,14,FALSE,10,80,37.13004168
13,0,0,100,26,FALSE,0,80,26.80440771
20,0,0,100,10,FALSE,10,80,38.87868585
14,0,0,100,28,FALSE,0,80,25.17600245
23,0,0,100,16,FALSE,10,80,37.51147842
31,0,0,100,2,FALSE,20,80,49.63269054
24,0,0,100,18,FALSE,10,80,37.41965106
32,0,0,100,4,FALSE,20,80,48.46954392
33,0,0,100,6,FALSE,20,80,45.81267218
25,0,0,100,20,FALSE,10,80,37.07650669
35,0,0,100,10,FALSE,20,80,41.44985206
34,0,0,100,8,FALSE,20,80,42.28650138
26,0,0,100,22,FALSE,10,80,36.98237789
28,0,0,100,26,FALSE,10,80,37.09274564
27,0,0,100,24,FALSE,10,80,37.06431908
36,0,0,100,12,FALSE,20,80,40.92578679
29,0,0,100,28,FALSE,10,80,36.8754889
46,0,0,100,2,FALSE,30,80,44.49035813
37,0,0,100,14,FALSE,20,80,40.51352688
38,0,0,100,16,FALSE,20,80,40.51117233
39,0,0,100,18,FALSE,20,80,40.03943175
30,0,0,100,30,FALSE,10,80,37.01434407
47,0,0,100,4,FALSE,30,80,38.67462504
48,0,0,100,6,FALSE,30,80,34.33425161
41,0,0,100,22,FALSE,20,80,39.52730771
40,0,0,100,20,FALSE,20,80,40.01981538
42,0,0,100,24,FALSE,20,80,38.59344432
49,0,0,100,8,FALSE,30,80,32.80204644
43,0,0,100,26,FALSE,20,80,38.44077135
50,0,0,100,10,FALSE,30,80,31.44066932
51,0,0,100,12,FALSE,30,80,30.00667835
44,0,0,100,28,FALSE,20,80,38.98411727
45,0,0,100,30,FALSE,20,80,38.3220924
61,0,0,100,2,FALSE,40,80,38.3379247
52,0,0,100,14,FALSE,30,80,30.48315321
53,0,0,100,16,FALSE,30,80,29.48576676
62,0,0,100,4,FALSE,40,80,28.54300582
54,0,0,100,18,FALSE,30,80,27.75076973
63,0,0,100,6,FALSE,40,80,25.77594123
55,0,0,100,20,FALSE,30,80,28.2610797
64,0,0,100,8,FALSE,40,80,23.14705497
65,0,0,100,10,FALSE,40,80,24.06387103
56,0,0,100,22,FALSE,30,80,28.5823604
66,0,0,100,12,FALSE,40,80,21.40829785
57,0,0,100,24,FALSE,30,80,27.8296802
67,0,0,100,14,FALSE,40,80,20.86247086
58,0,0,100,26,FALSE,30,80,27.1496786
59,0,0,100,28,FALSE,30,80,28.92391933
68,0,0,100,16,FALSE,40,80,20.42546679
76,0,0,100,2,FALSE,50,80,35.03213958
60,0,0,100,30,FALSE,30,80,26.32437225
78,0,0,100,6,FALSE,50,80,19.8989899
77,0,0,100,4,FALSE,50,80,24.22711968
69,0,0,100,18,FALSE,40,80,21.3714687
80,0,0,100,10,FALSE,50,80,17.6563616
79,0,0,100,8,FALSE,50,80,19.89374262
71,0,0,100,22,FALSE,40,80,19.18098736
81,0,0,100,12,FALSE,50,80,16.5748393
73,0,0,100,26,FALSE,40,80,19.4912764
70,0,0,100,20,FALSE,40,80,20.11744237
82,0,0,100,14,FALSE,50,80,16.12276612
72,0,0,100,24,FALSE,40,80,19.98043678
83,0,0,100,16,FALSE,50,80,17.60942761
74,0,0,100,28,FALSE,40,80,19.48270585
75,0,0,100,30,FALSE,40,80,19.5513125
92,0,0,100,4,FALSE,60,80,19.63575145
91,0,0,100,2,FALSE,60,80,31.45087236
93,0,0,100,6,FALSE,60,80,17.2543618
84,0,0,100,18,FALSE,50,80,15.52692702
94,0,0,100,8,FALSE,60,80,15.04001049
85,0,0,100,20,FALSE,50,80,15.94654681
86,0,0,100,22,FALSE,50,80,15.22366522
95,0,0,100,10,FALSE,60,80,12.41199878
87,0,0,100,24,FALSE,50,80,14.21128279
97,0,0,100,14,FALSE,60,80,13.84827294
89,0,0,100,28,FALSE,50,80,15.10900248
96,0,0,100,12,FALSE,60,80,11.76642458
88,0,0,100,26,FALSE,50,80,15.38108356
98,0,0,100,16,FALSE,60,80,11.65289256
106,0,0,100,2,FALSE,70,80,28.60422406
107,0,0,100,4,FALSE,70,80,17.4318947
99,0,0,100,18,FALSE,60,80,11.77820991
100,0,0,100,20,FALSE,60,80,12.80025132
90,0,0,100,30,FALSE,50,80,15.16576423
108,0,0,100,6,FALSE,70,80,13.47107438
101,0,0,100,22,FALSE,60,80,13.77191832
109,0,0,100,8,FALSE,70,80,13.45270891
110,0,0,100,10,FALSE,70,80,12.05489236
102,0,0,100,24,FALSE,60,80,13.13730187
111,0,0,100,12,FALSE,70,80,12.12538609
103,0,0,100,26,FALSE,60,80,11.50229568
121,0,0,100,2,FALSE,80,80,23.09458219
113,0,0,100,16,FALSE,70,80,11.3345577
122,0,0,100,4,FALSE,80,80,15.2892562
114,0,0,100,18,FALSE,70,80,9.941662615
112,0,0,100,14,FALSE,70,80,12.54149891
104,0,0,100,28,FALSE,60,80,11.64677074
123,0,0,100,6,FALSE,80,80,10.86317723
105,0,0,100,30,FALSE,60,80,12.54076818
115,0,0,100,20,FALSE,70,80,11.72248804
116,0,0,100,22,FALSE,70,80,10.03760549
124,0,0,100,8,FALSE,80,80,9.832087105
117,0,0,100,24,FALSE,70,80,11.50437178
125,0,0,100,10,FALSE,80,80,9.738802163
126,0,0,100,12,FALSE,80,80,9.888137574
118,0,0,100,26,FALSE,70,80,10.80440771
127,0,0,100,14,FALSE,80,80,11.4183796
128,0,0,100,16,FALSE,80,80,9.179675543
119,0,0,100,28,FALSE,70,80,11.68078087
136,0,0,100,2,FALSE,90,80,22.08448118
120,0,0,100,30,FALSE,70,80,8.994332035
129,0,0,100,18,FALSE,80,80,9.093609896
137,0,0,100,4,FALSE,90,80,13.51392715
130,0,0,100,20,FALSE,80,80,8.900004833
138,0,0,100,6,FALSE,90,80,10.4775023
131,0,0,100,22,FALSE,80,80,8.087367178
139,0,0,100,8,FALSE,90,80,8.8088679
132,0,0,100,24,FALSE,80,80,10.50624825
140,0,0,100,10,FALSE,90,80,9.789817366
133,0,0,100,26,FALSE,80,80,9.838383838
134,0,0,100,28,FALSE,80,80,8.323980546
141,0,0,100,12,FALSE,90,80,8.243592954
135,0,0,100,30,FALSE,80,80,9.469301162
142,0,0,100,14,FALSE,90,80,7.498057498
151,0,0,100,2,FALSE,100,80,18.87052342
152,0,0,100,4,FALSE,100,80,10.0244873
143,0,0,100,16,FALSE,90,80,9.247015611
144,0,0,100,18,FALSE,90,80,8.618268244
153,0,0,100,6,FALSE,100,80,10.01836547
145,0,0,100,20,FALSE,90,80,8.547194432
146,0,0,100,22,FALSE,90,80,8.048012593
154,0,0,100,8,FALSE,100,80,8.70392234
147,0,0,100,24,FALSE,90,80,7.096658282
