[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
1,0,0,100,2,FALSE,0,20,50
16,0,0,100,2,FALSE,10,20,50
3,0,0,100,6,FALSE,0,20,29.54086318
2,0,0,100,4,FALSE,0,20,33.19559229
4,0,0,100,8,FALSE,0,20,28.81411518
17,0,0,100,4,FALSE,10,20,38.55218855
10,0,0,100,20,FALSE,0,20,26.28437485
9,0,0,100,18,FALSE,0,20,26.57862043
18,0,0,100,6,FALSE,10,20,37.86042241
8,0,0,100,16,FALSE,0,20,26.14937251
5,0,0,100,10,FALSE,0,20,28.06346291
11,0,0,100,22,FALSE,0,20,27.34487734
13,0,0,100,26,FALSE,0,20,26.27548209
12,0,0,100,24,FALSE,0,20,25.589891
6,0,0,100,12,FALSE,0,20,26.75098088
7,0,0,100,14,FALSE,0,20,27.48110475
19,0,0,100,8,FALSE,10,20,34.78289387
15,0,0,100,30,FALSE,0,20,25.96339571
21,0,0,100,12,FALSE,10,20,34.73161366
22,0,0,100,14,FALSE,10,20,34.38228438
14,0,0,100,28,FALSE,0,20,25.76437778
20,0,0,100,10,FALSE,10,20,34.45056627
23,0,0,100,16,FALSE,10,20,33.25681053
33,0,0,100,6,FALSE,20,20,38.46648301
31,0,0,100,2,FALSE,20,20,49.54086318
32,0,0,100,4,FALSE,20,20,43.90878482
24,0,0,100,18,FALSE,10,20,33.15778102
34,0,0,100,8,FALSE,20,20,37.93126066
25,0,0,100,20,FALSE,10,20,33.97370838
36,0,0,100,12,FALSE,20,20,35.62484348
29,0,0,100,28,FALSE,10,20,33.17858722
35,0,0,100,10,FALSE,20,20,35.89939802
46,0,0,100,2,FALSE,30,20,44.12304867
30,0,0,100,30,FALSE,10,20,33.71805833
28,0,0,100,26,FALSE,10,20,33.12580349
26,0,0,100,22,FALSE,10,20,33.06878307
39,0,0,100,18,FALSE,20,20,34.486577
27,0,0,100,24,FALSE,10,20,33.0518625
48,0,0,100,6,FALSE,30,20,32.49770432
47,0,0,100,4,FALSE,30,20,37.08295072
37,0,0,100,14,FALSE,20,20,35.47714911
40,0,0,100,20,FALSE,20,20,33.6015659
49,0,0,100,8,FALSE,30,20,29.26013381
44,0,0,100,28,FALSE,20,20,33.68533823
43,0,0,100,26,FALSE,20,20,33.81634527
38,0,0,100,16,FALSE,20,20,33.275176
45,0,0,100,30,FALSE,20,20,33.05626801
42,0,0,100,24,FALSE,20,20,33.60681918
53,0,0,100,16,FALSE,30,20,27.34312825
41,0,0,100,22,FALSE,20,20,33.62849272
61,0,0,100,2,FALSE,40,20,40.17447199
50,0,0,100,10,FALSE,30,20,29.87960412
51,0,0,100,12,FALSE,30,20,28.01152016
63,0,0,100,6,FALSE,40,20,25.02295684
55,0,0,100,20,FALSE,30,20,24.558987
62,0,0,100,4,FALSE,40,20,29.76737068
56,0,0,100,22,FALSE,30,20,26.6058857
52,0,0,100,14,FALSE,30,20,28.13802359
64,0,0,100,8,FALSE,40,20,23.13393677
58,0,0,100,26,FALSE,30,20,26.00367309
54,0,0,100,18,FALSE,30,20,26.62723492
65,0,0,100,10,FALSE,40,20,21.40087746
57,0,0,100,24,FALSE,30,20,25.86936559
59,0,0,100,28,FALSE,30,20,26.56021494
67,0,0,100,14,FALSE,40,20,22.28226319
76,0,0,100,2,FALSE,50,20,35.03213958
60,0,0,100,30,FALSE,30,20,24.9532947
66,0,0,100,12,FALSE,40,20,20.33141331
70,0,0,100,20,FALSE,40,20,19.90478952
71,0,0,100,22,FALSE,40,20,19.3515239
78,0,0,100,6,FALSE,50,20,20.79889807
69,0,0,100,18,FALSE,40,20,21.67936045
77,0,0,100,4,FALSE,50,20,22.78849097
80,0,0,100,10,FALSE,50,20,17.51351903
68,0,0,100,16,FALSE,40,20,21.22130395
73,0,0,100,26,FALSE,40,20,19.2892562
81,0,0,100,12,FALSE,50,20,17.11745555
79,0,0,100,8,FALSE,50,20,17.24386724
82,0,0,100,14,FALSE,50,20,16.36999364
72,0,0,100,24,FALSE,40,20,19.54525492
83,0,0,100,16,FALSE,50,20,14.41995715
91,0,0,100,2,FALSE,60,20,29.61432507
92,0,0,100,4,FALSE,60,20,18.07468626
74,0,0,100,28,FALSE,40,20,19.62894943
93,0,0,100,6,FALSE,60,20,18.20936639
85,0,0,100,20,FALSE,50,20,15.87888454
84,0,0,100,18,FALSE,50,20,16.94214876
75,0,0,100,30,FALSE,40,20,19.6241411
86,0,0,100,22,FALSE,50,20,16.76286676
87,0,0,100,24,FALSE,50,20,13.89986825
95,0,0,100,10,FALSE,60,20,14.02407918
94,0,0,100,8,FALSE,60,20,14.55463728
97,0,0,100,14,FALSE,60,20,14.72416472
90,0,0,100,30,FALSE,50,20,15.54890599
88,0,0,100,26,FALSE,50,20,15.78879706
106,0,0,100,2,FALSE,70,20,24.93112948
96,0,0,100,12,FALSE,60,20,13.89514985
107,0,0,100,4,FALSE,70,20,16.29935721
89,0,0,100,28,FALSE,50,20,17.10199639
99,0,0,100,18,FALSE,60,20,11.8862421
108,0,0,100,6,FALSE,70,20,14.97704316
98,0,0,100,16,FALSE,60,20,11.2855831
101,0,0,100,22,FALSE,60,20,13.71944554
109,0,0,100,8,FALSE,70,20,14.09550046
110,0,0,100,10,FALSE,70,20,11.3100704
102,0,0,100,24,FALSE,60,20,13.06543698
100,0,0,100,20,FALSE,60,20,12.5199362
111,0,0,100,12,FALSE,70,20,11.51598631
103,0,0,100,26,FALSE,60,20,13.24334252
112,0,0,100,14,FALSE,70,20,11.65854348
105,0,0,100,30,FALSE,60,20,12.74658814
121,0,0,100,2,FALSE,80,20,26.49219467
104,0,0,100,28,FALSE,60,20,12.65006972
113,0,0,100,16,FALSE,70,20,10.0244873
114,0,0,100,18,FALSE,70,20,12.38319019
122,0,0,100,4,FALSE,80,20,12.04468932
115,0,0,100,20,FALSE,70,20,11.76115219
116,0,0,100,22,FALSE,70,20,10.77222441
123,0,0,100,6,FALSE,80,20,12.13039486
124,0,0,100,8,FALSE,80,20,12.02282566
125,0,0,100,10,FALSE,80,20,11.14682175
126,0,0,100,12,FALSE,80,20,10.00500877
117,0,0,100,24,FALSE,70,20,10.43837585
127,0,0,100,14,FALSE,80,20,8.988486261
