,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,100.0,4.0,0.0,0.0,2.0,24.9666360576
1,0.0,0.0,100.0,4.0,0.0,10.0,2.0,24.531986532199998
2,0.0,0.0,100.0,4.0,0.0,20.0,2.0,22.253443525799998
3,0.0,0.0,100.0,4.0,0.0,30.0,2.0,19.482093664
4,0.0,0.0,100.0,4.0,0.0,40.0,2.0,17.109274563599996
5,0.0,0.0,100.0,4.0,0.0,50.0,2.0,14.470156106
6,0.0,0.0,100.0,4.0,0.0,60.0,2.0,12.360575451399997
7,0.0,0.0,100.0,4.0,0.0,70.0,2.0,11.022956841819997
8,0.0,0.0,100.0,4.0,0.0,80.0,2.0,9.59963269052
9,0.0,0.0,100.0,4.0,0.0,90.0,2.0,8.86378940918
10,0.0,0.0,100.0,4.0,0.0,100.0,2.0,7.737985919840001
11,0.0,0.0,100.0,10.0,0.0,0.0,2.0,20.755229058
12,0.0,0.0,100.0,10.0,0.0,10.0,2.0,20.219365371
13,0.0,0.0,100.0,10.0,0.0,20.0,2.0,17.955922865799998
14,0.0,0.0,100.0,10.0,0.0,30.0,2.0,15.198857259800002
15,0.0,0.0,100.0,10.0,0.0,40.0,2.0,12.9088868482
16,0.0,0.0,100.0,10.0,0.0,50.0,2.0,11.00704009802
17,0.0,0.0,100.0,10.0,0.0,60.0,2.0,9.302724211680001
18,0.0,0.0,100.0,10.0,0.0,70.0,2.0,8.137741046919999
19,0.0,0.0,100.0,10.0,0.0,90.0,2.0,6.7258443016000005
20,0.0,0.0,100.0,10.0,0.0,80.0,2.0,7.0668299153800005
21,0.0,0.0,100.0,10.0,0.0,100.0,2.0,5.901438628680001
22,0.0,0.0,100.0,2.0,0.0,0.0,2.0,37.7851239672
23,0.0,0.0,100.0,2.0,0.0,10.0,2.0,37.5133149678
24,0.0,0.0,100.0,2.0,0.0,20.0,2.0,37.169880624200005
25,0.0,0.0,100.0,2.0,0.0,30.0,2.0,33.59779614320001
26,0.0,0.0,100.0,2.0,0.0,40.0,2.0,29.7134986232
27,0.0,0.0,100.0,2.0,0.0,50.0,2.0,25.6253443522
28,0.0,0.0,100.0,2.0,0.0,60.0,2.0,22.5656565658
29,0.0,0.0,100.0,2.0,0.0,70.0,2.0,19.724517906599996
30,0.0,0.0,100.0,2.0,0.0,80.0,2.0,17.9669421482
31,0.0,0.0,100.0,2.0,0.0,90.0,2.0,15.977961431799999
32,0.0,0.0,100.0,2.0,0.0,100.0,2.0,14.383838383799999
33,0.0,0.0,100.0,14.0,0.0,0.0,2.0,20.2174189458
34,0.0,0.0,100.0,14.0,0.0,10.0,2.0,19.347884438599998
35,0.0,0.0,100.0,14.0,0.0,20.0,2.0,17.4310941588
36,0.0,0.0,100.0,14.0,0.0,30.0,2.0,14.626827717599998
37,0.0,0.0,100.0,14.0,0.0,40.0,2.0,12.26785335846
38,0.0,0.0,100.0,14.0,0.0,50.0,2.0,10.3150384972
39,0.0,0.0,100.0,14.0,0.0,60.0,2.0,8.765840220380001
40,0.0,0.0,100.0,14.0,0.0,70.0,2.0,7.8188881826
41,0.0,0.0,100.0,14.0,0.0,80.0,2.0,6.757222575400001
42,0.0,0.0,100.0,14.0,0.0,90.0,2.0,6.20569329664
43,0.0,0.0,100.0,14.0,0.0,100.0,2.0,5.7637917638200005
44,0.0,0.0,100.0,12.0,0.0,0.0,2.0,20.458802906200003
45,0.0,0.0,100.0,12.0,0.0,10.0,2.0,19.589949077199996
46,0.0,0.0,100.0,12.0,0.0,20.0,2.0,17.6951331496
47,0.0,0.0,100.0,12.0,0.0,30.0,2.0,14.777694297999998
48,0.0,0.0,100.0,12.0,0.0,50.0,2.0,10.51206277648
49,0.0,0.0,100.0,12.0,0.0,40.0,2.0,12.381000082800002
50,0.0,0.0,100.0,12.0,0.0,60.0,2.0,9.20811420008
51,0.0,0.0,100.0,12.0,0.0,70.0,2.0,7.932047750200001
52,0.0,0.0,100.0,12.0,0.0,80.0,2.0,7.52834126386
53,0.0,0.0,100.0,12.0,0.0,90.0,2.0,6.32740629438
54,0.0,0.0,100.0,12.0,0.0,100.0,2.0,5.592286501320001
55,0.0,0.0,100.0,8.0,0.0,0.0,2.0,21.5028204118
56,0.0,0.0,100.0,8.0,0.0,10.0,2.0,20.6304604482
57,0.0,0.0,100.0,8.0,0.0,20.0,2.0,18.820149548
58,0.0,0.0,100.0,8.0,0.0,30.0,2.0,15.989767808400002
59,0.0,0.0,100.0,8.0,0.0,40.0,2.0,13.3566837202
60,0.0,0.0,100.0,8.0,0.0,50.0,2.0,11.24098124078
61,0.0,0.0,100.0,8.0,0.0,60.0,2.0,9.54138790516
62,0.0,0.0,100.0,8.0,0.0,70.0,2.0,8.509510691200001
63,0.0,0.0,100.0,8.0,0.0,80.0,2.0,7.492588219879999
64,0.0,0.0,100.0,8.0,0.0,90.0,2.0,6.848747212360001
65,0.0,0.0,100.0,8.0,0.0,100.0,2.0,6.41951987406
66,0.0,0.0,100.0,6.0,0.0,0.0,2.0,22.574471993000003
67,0.0,0.0,100.0,6.0,0.0,10.0,2.0,21.909641873400002
68,0.0,0.0,100.0,6.0,0.0,20.0,2.0,19.8519742882
69,0.0,0.0,100.0,6.0,0.0,30.0,2.0,17.047566575599998
70,0.0,0.0,100.0,6.0,0.0,40.0,2.0,14.2582185496
71,0.0,0.0,100.0,6.0,0.0,50.0,2.0,12.229568411079999
72,0.0,0.0,100.0,6.0,0.0,60.0,2.0,10.722130394740002
73,0.0,0.0,100.0,6.0,0.0,70.0,2.0,9.58457300306
74,0.0,0.0,100.0,6.0,0.0,80.0,2.0,8.29605142334
75,0.0,0.0,100.0,6.0,0.0,100.0,2.0,6.967493112880001
76,0.0,0.0,100.0,6.0,0.0,90.0,2.0,7.5114784204800005
77,0.0,0.0,100.0,16.0,0.0,0.0,2.0,20.0462809914
78,0.0,0.0,100.0,16.0,0.0,10.0,2.0,19.2499540858
79,0.0,0.0,100.0,16.0,0.0,20.0,2.0,17.048913376599998
80,0.0,0.0,100.0,16.0,0.0,30.0,2.0,14.579369451800003
81,0.0,0.0,100.0,16.0,0.0,40.0,2.0,12.042975206400001
82,0.0,0.0,100.0,16.0,0.0,50.0,2.0,9.958616468099999
83,0.0,0.0,100.0,16.0,0.0,70.0,2.0,7.7100704009599985
84,0.0,0.0,100.0,16.0,0.0,60.0,2.0,8.570431588439998
85,0.0,0.0,100.0,16.0,0.0,80.0,2.0,6.8427303336400005
86,0.0,0.0,100.0,16.0,0.0,90.0,2.0,6.068197122700001
87,0.0,0.0,100.0,16.0,0.0,100.0,2.0,5.73749617388
88,0.0,0.0,100.0,24.0,0.0,0.0,2.0,19.659759651799998
89,0.0,0.0,100.0,24.0,0.0,10.0,2.0,18.7608895278
90,0.0,0.0,100.0,24.0,0.0,30.0,2.0,13.939234239600001
91,0.0,0.0,100.0,24.0,0.0,20.0,2.0,16.6544496346
92,0.0,0.0,100.0,24.0,0.0,40.0,2.0,11.537349782560002
93,0.0,0.0,100.0,24.0,0.0,50.0,2.0,9.8684073943
94,0.0,0.0,100.0,24.0,0.0,70.0,2.0,7.335489280180001
95,0.0,0.0,100.0,24.0,0.0,60.0,2.0,8.488361879820001
96,0.0,0.0,100.0,24.0,0.0,80.0,2.0,6.594242823519998
97,0.0,0.0,100.0,24.0,0.0,90.0,2.0,5.925340360099999
98,0.0,0.0,100.0,24.0,0.0,100.0,2.0,5.35209805564
99,0.0,0.0,100.0,18.0,0.0,0.0,2.0,20.014908443200003
100,0.0,0.0,100.0,18.0,0.0,10.0,2.0,19.0785934206
101,0.0,0.0,100.0,18.0,0.0,20.0,2.0,16.947982498600002
102,0.0,0.0,100.0,18.0,0.0,30.0,2.0,14.2602495548
103,0.0,0.0,100.0,18.0,0.0,40.0,2.0,11.75930427206
104,0.0,0.0,100.0,18.0,0.0,50.0,2.0,10.16723383534
105,0.0,0.0,100.0,18.0,0.0,60.0,2.0,8.58521039262
