[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
128,0,0,100,16,FALSE,8,40,34.29139884
120,0,0,100,30,FALSE,7,40,32.82828283
138,0,0,100,6,FALSE,9,40,39.55004591
137,0,0,100,4,FALSE,9,40,40.78665442
129,0,0,100,18,FALSE,8,40,33.98962891
130,0,0,100,20,FALSE,8,40,35.14329902
131,0,0,100,22,FALSE,8,40,34.2056933
140,0,0,100,10,FALSE,9,40,36.59320478
132,0,0,100,24,FALSE,8,40,33.44312692
141,0,0,100,12,FALSE,9,40,35.56640788
139,0,0,100,8,FALSE,9,40,36.17342254
142,0,0,100,14,FALSE,9,40,35.5407219
151,0,0,100,2,FALSE,10,40,50
143,0,0,100,16,FALSE,9,40,34.82399755
133,0,0,100,26,FALSE,8,40,33.7979798
144,0,0,100,18,FALSE,9,40,35.11856533
145,0,0,100,20,FALSE,9,40,34.74699145
152,0,0,100,4,FALSE,10,40,42.22528313
153,0,0,100,6,FALSE,10,40,40.65197429
146,0,0,100,22,FALSE,9,40,34.48992085
135,0,0,100,30,FALSE,8,40,34.11703239
154,0,0,100,8,FALSE,10,40,37.0392234
134,0,0,100,28,FALSE,8,40,33.44726729
155,0,0,100,10,FALSE,10,40,37.18498112
156,0,0,100,12,FALSE,10,40,36.31772268
147,0,0,100,24,FALSE,9,40,34.61692019
157,0,0,100,14,FALSE,10,40,36.46605919
166,0,0,100,2,FALSE,11,40,50
150,0,0,100,30,FALSE,9,40,34.3671828
148,0,0,100,26,FALSE,9,40,34.16528926
167,0,0,100,4,FALSE,11,40,44.52096725
160,0,0,100,20,FALSE,10,40,35.29795563
149,0,0,100,28,FALSE,9,40,34.83488079
159,0,0,100,18,FALSE,10,40,35.87479069
168,0,0,100,6,FALSE,11,40,39.23783287
158,0,0,100,16,FALSE,10,40,35.22191613
161,0,0,100,22,FALSE,10,40,35.95915869
170,0,0,100,10,FALSE,11,40,37.66452403
169,0,0,100,8,FALSE,11,40,37.73448773
162,0,0,100,24,FALSE,10,40,35.17986186
163,0,0,100,26,FALSE,10,40,35.54269972
181,0,0,100,2,FALSE,12,40,50
172,0,0,100,14,FALSE,11,40,37.02408702
182,0,0,100,4,FALSE,12,40,46.05142332
164,0,0,100,28,FALSE,10,40,35.35523586
171,0,0,100,12,FALSE,11,40,36.88538275
175,0,0,100,20,FALSE,11,40,36.67053308
183,0,0,100,6,FALSE,12,40,40.1010101
174,0,0,100,18,FALSE,11,40,36.66882731
165,0,0,100,30,FALSE,10,40,35.18729616
173,0,0,100,16,FALSE,11,40,36.66054484
184,0,0,100,8,FALSE,12,40,38.99383445
177,0,0,100,24,FALSE,11,40,35.96239071
176,0,0,100,22,FALSE,11,40,36.5276138
185,0,0,100,10,FALSE,12,40,38.93990409
178,0,0,100,26,FALSE,11,40,36.41322314
186,0,0,100,12,FALSE,12,40,37.81200434
196,0,0,100,2,FALSE,13,40,50
179,0,0,100,28,FALSE,11,40,35.77696153
180,0,0,100,30,FALSE,11,40,35.84908648
187,0,0,100,14,FALSE,12,40,38.14720633
197,0,0,100,4,FALSE,13,40,47.70431589
198,0,0,100,6,FALSE,13,40,41.11111111
188,0,0,100,16,FALSE,12,40,37.22375268
190,0,0,100,20,FALSE,12,40,37.23116331
199,0,0,100,8,FALSE,13,40,39.92522629
200,0,0,100,10,FALSE,13,40,39.13376186
191,0,0,100,22,FALSE,12,40,36.97800516
189,0,0,100,18,FALSE,12,40,36.42035327
192,0,0,100,24,FALSE,12,40,36.60118976
201,0,0,100,12,FALSE,13,40,38.22105351
193,0,0,100,26,FALSE,12,40,36.7107438
211,0,0,100,2,FALSE,14,40,50
194,0,0,100,28,FALSE,12,40,36.58980376
202,0,0,100,14,FALSE,13,40,37.57505121
195,0,0,100,30,FALSE,12,40,35.80475602
203,0,0,100,16,FALSE,13,40,37.82981328
212,0,0,100,4,FALSE,14,40,47.45944291
213,0,0,100,6,FALSE,14,40,41.20293848
204,0,0,100,18,FALSE,13,40,37.39804462
214,0,0,100,8,FALSE,14,40,40.64672701
205,0,0,100,20,FALSE,13,40,37.3809869
206,0,0,100,22,FALSE,13,40,37.37592374
208,0,0,100,26,FALSE,13,40,37.21028466
215,0,0,100,10,FALSE,14,40,39.58269564
207,0,0,100,24,FALSE,13,40,37.16013894
226,0,0,100,2,FALSE,15,40,49.90817264
216,0,0,100,12,FALSE,14,40,39.00576008
209,0,0,100,28,FALSE,13,40,36.89589498
217,0,0,100,14,FALSE,14,40,38.47213393
227,0,0,100,4,FALSE,15,40,48.04101622
218,0,0,100,16,FALSE,14,40,37.77471687
210,0,0,100,30,FALSE,13,40,36.7040309
219,0,0,100,18,FALSE,14,40,38.31091665
220,0,0,100,20,FALSE,14,40,37.21666425
228,0,0,100,6,FALSE,15,40,41.4600551
229,0,0,100,8,FALSE,15,40,40.85661813
230,0,0,100,10,FALSE,15,40,39.70513213
221,0,0,100,22,FALSE,14,40,37.17915082
222,0,0,100,24,FALSE,14,40,38.27803729
231,0,0,100,12,FALSE,15,40,39.48994073
232,0,0,100,14,FALSE,15,40,38.97365261
223,0,0,100,26,FALSE,14,40,37.4600551
224,0,0,100,28,FALSE,14,40,37.72234126
241,0,0,100,2,FALSE,16,40,49.81634527
225,0,0,100,30,FALSE,14,40,37.70146607
234,0,0,100,18,FALSE,15,40,38.54318587
233,0,0,100,16,FALSE,15,40,37.7073768
242,0,0,100,4,FALSE,16,40,48.31649832
243,0,0,100,6,FALSE,16,40,42.9476584
235,0,0,100,20,FALSE,15,40,38.39592093
244,0,0,100,8,FALSE,16,40,40.89597271
236,0,0,100,22,FALSE,15,40,37.4808693
237,0,0,100,24,FALSE,15,40,37.67117819
245,0,0,100,10,FALSE,16,40,38.84807673
246,0,0,100,12,FALSE,16,40,39.89064196
238,0,0,100,26,FALSE,15,40,37.23232323
239,0,0,100,28,FALSE,15,40,37.72234126
247,0,0,100,14,FALSE,16,40,39.31977114
256,0,0,100,2,FALSE,17,40,49.90817264
248,0,0,100,16,FALSE,16,40,38.57667585
