,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,100.0,2.0,0.0,0.0,5.0,48.402203857
1,0.0,0.0,100.0,2.0,0.0,1.0,5.0,48.613406797
2,0.0,0.0,100.0,2.0,0.0,2.0,5.0,48.494031222000004
3,0.0,0.0,100.0,2.0,0.0,3.0,5.0,48.374655645999994
4,0.0,0.0,100.0,2.0,0.0,4.0,5.0,48.319559228
5,0.0,0.0,100.0,2.0,0.0,5.0,5.0,48.163452709
6,0.0,0.0,100.0,2.0,0.0,6.0,5.0,48.080808081
7,0.0,0.0,100.0,2.0,0.0,7.0,5.0,48.484848486
8,0.0,0.0,100.0,2.0,0.0,8.0,5.0,48.429752065
9,0.0,0.0,100.0,2.0,0.0,9.0,5.0,48.530762167999995
10,0.0,0.0,100.0,2.0,0.0,10.0,5.0,48.604224059
11,0.0,0.0,100.0,2.0,0.0,11.0,5.0,48.60422405800001
12,0.0,0.0,100.0,2.0,0.0,12.0,5.0,48.255280074
13,0.0,0.0,100.0,2.0,0.0,13.0,5.0,48.530762168
14,0.0,0.0,100.0,2.0,0.0,14.0,5.0,48.227731864
15,0.0,0.0,100.0,2.0,0.0,15.0,5.0,48.337924701
16,0.0,0.0,100.0,2.0,0.0,16.0,5.0,48.163452708
17,0.0,0.0,100.0,2.0,0.0,17.0,5.0,48.236914601
18,0.0,0.0,100.0,2.0,0.0,18.0,5.0,47.961432507
19,0.0,0.0,100.0,2.0,0.0,19.0,5.0,48.12672176299999
20,0.0,0.0,100.0,2.0,0.0,20.0,5.0,47.970615245
21,0.0,0.0,100.0,2.0,0.0,21.0,5.0,47.640036732
22,0.0,0.0,100.0,2.0,0.0,22.0,5.0,47.254361798999994
23,0.0,0.0,100.0,2.0,0.0,23.0,5.0,47.033976126000006
24,0.0,0.0,100.0,2.0,0.0,24.0,5.0,46.666666667
25,0.0,0.0,100.0,2.0,0.0,25.0,5.0,45.849403122
26,0.0,0.0,100.0,2.0,0.0,26.0,5.0,45.68411386699999
27,0.0,0.0,100.0,2.0,0.0,27.0,5.0,45.463728190999994
28,0.0,0.0,100.0,2.0,0.0,28.0,5.0,44.58218548999999
29,0.0,0.0,100.0,2.0,0.0,29.0,5.0,44.591368227
30,0.0,0.0,100.0,2.0,0.0,30.0,5.0,43.810835628999996
31,0.0,0.0,100.0,6.0,0.0,0.0,5.0,28.679522499
32,0.0,0.0,100.0,6.0,0.0,1.0,5.0,29.076216712
33,0.0,0.0,100.0,6.0,0.0,2.0,5.0,29.169880625
34,0.0,0.0,100.0,6.0,0.0,3.0,5.0,28.967860423
35,0.0,0.0,100.0,6.0,0.0,4.0,5.0,28.962350779
36,0.0,0.0,100.0,6.0,0.0,5.0,5.0,28.876033057
37,0.0,0.0,100.0,6.0,0.0,6.0,5.0,29.333333333000002
38,0.0,0.0,100.0,6.0,0.0,7.0,5.0,29.797979797
39,0.0,0.0,100.0,6.0,0.0,8.0,5.0,29.768595042999998
40,0.0,0.0,100.0,6.0,0.0,9.0,5.0,29.709825525999996
41,0.0,0.0,100.0,6.0,0.0,10.0,5.0,30.02754821
42,0.0,0.0,100.0,6.0,0.0,11.0,5.0,30.203856749000003
43,0.0,0.0,100.0,6.0,0.0,12.0,5.0,30.306703396
44,0.0,0.0,100.0,6.0,0.0,13.0,5.0,29.797979798
45,0.0,0.0,100.0,6.0,0.0,14.0,5.0,30.354453627000005
