[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
1,0,0,100,2,FALSE,0,20,50
16,0,0,100,2,FALSE,1,20,50
6,0,0,100,12,FALSE,0,20,26.25845229
2,0,0,100,4,FALSE,0,20,33.13437404
4,0,0,100,8,FALSE,0,20,27.93519612
3,0,0,100,6,FALSE,0,20,29.63269054
7,0,0,100,14,FALSE,0,20,26.70410398
17,0,0,100,4,FALSE,1,20,32.61401898
8,0,0,100,16,FALSE,0,20,26.53504744
11,0,0,100,22,FALSE,0,20,25.9849578
10,0,0,100,20,FALSE,0,20,26.02822483
19,0,0,100,8,FALSE,1,20,28.70916962
5,0,0,100,10,FALSE,0,20,27.12478319
18,0,0,100,6,FALSE,1,20,29.5959596
9,0,0,100,18,FALSE,0,20,27.14578945
21,0,0,100,12,FALSE,1,20,28.02821604
15,0,0,100,30,FALSE,0,20,26.82467306
13,0,0,100,26,FALSE,0,20,25.55188246
20,0,0,100,10,FALSE,1,20,27.23701663
12,0,0,100,24,FALSE,0,20,25.90529804
24,0,0,100,18,FALSE,1,20,26.82169286
22,0,0,100,14,FALSE,1,20,26.49925832
32,0,0,100,4,FALSE,2,20,33.62411999
31,0,0,100,2,FALSE,2,20,50
14,0,0,100,28,FALSE,0,20,25.22361664
23,0,0,100,16,FALSE,1,20,27.32476278
33,0,0,100,6,FALSE,2,20,29.19191919
25,0,0,100,20,FALSE,1,20,27.41046832
34,0,0,100,8,FALSE,2,20,28.81411518
35,0,0,100,10,FALSE,2,20,27.36965616
28,0,0,100,26,FALSE,1,20,26.97704316
26,0,0,100,22,FALSE,1,20,26.51843106
27,0,0,100,24,FALSE,1,20,27.17890366
37,0,0,100,14,FALSE,2,20,28.1874691
36,0,0,100,12,FALSE,2,20,28.4539611
38,0,0,100,16,FALSE,2,20,27.61248852
29,0,0,100,28,FALSE,1,20,27.22341258
47,0,0,100,4,FALSE,3,20,33.40985614
46,0,0,100,2,FALSE,3,20,50
30,0,0,100,30,FALSE,1,20,26.02039201
48,0,0,100,6,FALSE,3,20,29.87144169
39,0,0,100,18,FALSE,2,20,29.05795927
40,0,0,100,20,FALSE,2,20,28.20791649
41,0,0,100,22,FALSE,2,20,27.75591412
50,0,0,100,10,FALSE,3,20,29.11437608
43,0,0,100,26,FALSE,2,20,28.43158861
44,0,0,100,28,FALSE,2,20,27.34584906
49,0,0,100,8,FALSE,3,20,29.2863702
42,0,0,100,24,FALSE,2,20,27.81371022
52,0,0,100,14,FALSE,3,20,30.44077135
45,0,0,100,30,FALSE,2,20,27.07482347
54,0,0,100,18,FALSE,3,20,28.74466591
51,0,0,100,12,FALSE,3,20,30.51590283
61,0,0,100,2,FALSE,4,20,50
62,0,0,100,4,FALSE,4,20,33.96082032
63,0,0,100,6,FALSE,4,20,30.29384757
53,0,0,100,16,FALSE,3,20,30.07958372
55,0,0,100,20,FALSE,3,20,29.78348074
64,0,0,100,8,FALSE,4,20,31.43775417
57,0,0,100,24,FALSE,3,20,28.60422406
58,0,0,100,26,FALSE,3,20,28.15977961
56,0,0,100,22,FALSE,3,20,28.97153352
65,0,0,100,10,FALSE,4,20,31.8385879
66,0,0,100,12,FALSE,4,20,30.60773019
67,0,0,100,14,FALSE,4,20,30.84339903
76,0,0,100,2,FALSE,5,20,50
77,0,0,100,4,FALSE,5,20,32.18549128
60,0,0,100,30,FALSE,3,20,28.73088249
70,0,0,100,20,FALSE,4,20,29.30017882
69,0,0,100,18,FALSE,4,20,29.42526873
68,0,0,100,16,FALSE,4,20,29.37557392
59,0,0,100,28,FALSE,3,20,27.74716866
78,0,0,100,6,FALSE,5,20,32.02020202
79,0,0,100,8,FALSE,5,20,33.39236521
72,0,0,100,24,FALSE,4,20,29.6582425
71,0,0,100,22,FALSE,4,20,28.96716079
80,0,0,100,10,FALSE,5,20,32.23650648
81,0,0,100,12,FALSE,5,20,31.50930796
91,0,0,100,2,FALSE,6,20,50
82,0,0,100,14,FALSE,5,20,31.16832662
92,0,0,100,4,FALSE,6,20,33.71594735
75,0,0,100,30,FALSE,4,20,29.48450017
83,0,0,100,16,FALSE,5,20,31.0590756
85,0,0,100,20,FALSE,5,20,30.84191194
84,0,0,100,18,FALSE,5,20,30.31113272
74,0,0,100,28,FALSE,4,20,29.92721831
93,0,0,100,6,FALSE,6,20,34.46280992
73,0,0,100,26,FALSE,4,20,29.9338843
94,0,0,100,8,FALSE,6,20,33.74655647
95,0,0,100,10,FALSE,6,20,32.76706459
96,0,0,100,12,FALSE,6,20,32.02688037
86,0,0,100,22,FALSE,5,20,30.38392584
87,0,0,100,24,FALSE,5,20,30.24114664
97,0,0,100,14,FALSE,6,20,31.2954722
88,0,0,100,26,FALSE,5,20,29.97061524
98,0,0,100,16,FALSE,6,20,31.81205999
106,0,0,100,2,FALSE,7,20,50
99,0,0,100,18,FALSE,6,20,31.39145465
100,0,0,100,20,FALSE,6,20,30.71625344
107,0,0,100,4,FALSE,7,20,34.51178451
101,0,0,100,22,FALSE,6,20,30.79058988
89,0,0,100,28,FALSE,5,20,29.69254838
90,0,0,100,30,FALSE,5,20,29.69032013
103,0,0,100,26,FALSE,6,20,30.97337006
108,0,0,100,6,FALSE,7,20,35.50964187
102,0,0,100,24,FALSE,6,20,30.24913163
110,0,0,100,10,FALSE,7,20,33.25681053
109,0,0,100,8,FALSE,7,20,34.52052998
104,0,0,100,28,FALSE,6,20,30.74686257
111,0,0,100,12,FALSE,7,20,32.45262543
105,0,0,100,30,FALSE,6,20,30.0322979
112,0,0,100,14,FALSE,7,20,31.75460903
121,0,0,100,2,FALSE,8,20,50
113,0,0,100,16,FALSE,7,20,32.57728803
114,0,0,100,18,FALSE,7,20,32.82288122
115,0,0,100,20,FALSE,7,20,31.66835822
122,0,0,100,4,FALSE,8,20,35.61371289
123,0,0,100,6,FALSE,8,20,37.71349862
116,0,0,100,22,FALSE,7,20,31.07044471
124,0,0,100,8,FALSE,8,20,34.50741178
117,0,0,100,24,FALSE,7,20,31.7622869
