,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,100.0,2.0,0.0,0.0,80.0,50.0
1,0.0,0.0,100.0,2.0,0.0,1.0,80.0,50.0
2,0.0,0.0,100.0,2.0,0.0,2.0,80.0,50.0
3,0.0,0.0,100.0,2.0,0.0,3.0,80.0,50.0
4,0.0,0.0,100.0,2.0,0.0,4.0,80.0,50.0
5,0.0,0.0,100.0,2.0,0.0,5.0,80.0,50.0
6,0.0,0.0,100.0,2.0,0.0,6.0,80.0,50.0
7,0.0,0.0,100.0,2.0,0.0,7.0,80.0,50.0
8,0.0,0.0,100.0,2.0,0.0,8.0,80.0,50.0
9,0.0,0.0,100.0,2.0,0.0,9.0,80.0,50.0
10,0.0,0.0,100.0,2.0,0.0,10.0,80.0,50.0
11,0.0,0.0,100.0,2.0,0.0,11.0,80.0,50.0
12,0.0,0.0,100.0,2.0,0.0,12.0,80.0,50.0
13,0.0,0.0,100.0,2.0,0.0,13.0,80.0,50.0
14,0.0,0.0,100.0,2.0,0.0,14.0,80.0,49.981634527999994
15,0.0,0.0,100.0,2.0,0.0,15.0,80.0,49.92653811
16,0.0,0.0,100.0,2.0,0.0,16.0,80.0,49.92653811
17,0.0,0.0,100.0,2.0,0.0,17.0,80.0,49.797979799000004
18,0.0,0.0,100.0,2.0,0.0,18.0,80.0,49.651056016
19,0.0,0.0,100.0,2.0,0.0,19.0,80.0,49.568411387000005
20,0.0,0.0,100.0,2.0,0.0,20.0,80.0,49.366391185
21,0.0,0.0,100.0,2.0,0.0,21.0,80.0,49.219467400999996
22,0.0,0.0,100.0,2.0,0.0,22.0,80.0,48.907254362
23,0.0,0.0,100.0,2.0,0.0,23.0,80.0,48.595041323
24,0.0,0.0,100.0,2.0,0.0,24.0,80.0,47.869605144000005
25,0.0,0.0,100.0,2.0,0.0,25.0,80.0,47.814508722999996
26,0.0,0.0,100.0,2.0,0.0,26.0,80.0,47.153351699999995
27,0.0,0.0,100.0,2.0,0.0,27.0,80.0,46.776859503000004
28,0.0,0.0,100.0,2.0,0.0,28.0,80.0,46.40036730999999
29,0.0,0.0,100.0,2.0,0.0,29.0,80.0,45.674931130999994
30,0.0,0.0,100.0,2.0,0.0,30.0,80.0,45.243342516000006
31,0.0,0.0,100.0,4.0,0.0,0.0,80.0,33.33027242199999
32,0.0,0.0,100.0,4.0,0.0,1.0,80.0,33.391490665
33,0.0,0.0,100.0,4.0,0.0,2.0,80.0,33.572084481000005
34,0.0,0.0,100.0,4.0,0.0,3.0,80.0,33.354759718
35,0.0,0.0,100.0,4.0,0.0,4.0,80.0,33.507805323
36,0.0,0.0,100.0,4.0,0.0,5.0,80.0,33.394551576000005
37,0.0,0.0,100.0,4.0,0.0,6.0,80.0,34.96479950999999
38,0.0,0.0,100.0,4.0,0.0,7.0,80.0,37.73798591999999
39,0.0,0.0,100.0,4.0,0.0,8.0,80.0,41.787572697
40,0.0,0.0,100.0,4.0,0.0,9.0,80.0,45.026017752
41,0.0,0.0,100.0,4.0,0.0,10.0,80.0,47.09825527900001
42,0.0,0.0,100.0,4.0,0.0,11.0,80.0,48.445056627
43,0.0,0.0,100.0,4.0,0.0,12.0,80.0,49.170492809
44,0.0,0.0,100.0,4.0,0.0,13.0,80.0,49.583715947
45,0.0,0.0,100.0,4.0,0.0,14.0,80.0,49.69390878200001
46,0.0,0.0,100.0,4.0,0.0,15.0,80.0,49.623507803
47,0.0,0.0,100.0,4.0,0.0,16.0,80.0,49.57453321199999
48,0.0,0.0,100.0,4.0,0.0,17.0,80.0,49.452096725000004
49,0.0,0.0,100.0,4.0,0.0,18.0,80.0,48.968472604
50,0.0,0.0,100.0,4.0,0.0,19.0,80.0,48.435873891
51,0.0,0.0,100.0,4.0,0.0,20.0,80.0,47.891031528000006
52,0.0,0.0,100.0,4.0,0.0,21.0,80.0,47.251300887
53,0.0,0.0,100.0,4.0,0.0,22.0,80.0,46.210590757000006
54,0.0,0.0,100.0,4.0,0.0,23.0,80.0,45.66880930500001
55,0.0,0.0,100.0,4.0,0.0,24.0,80.0,44.554637282
