,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,100.0,14.0,0.0,0.0,2.0,19.663770571999997
1,0.0,0.0,100.0,14.0,0.0,1.0,2.0,20.538249630000003
2,0.0,0.0,100.0,14.0,0.0,2.0,2.0,20.081938264999998
3,0.0,0.0,100.0,14.0,0.0,3.0,2.0,20.162463799
4,0.0,0.0,100.0,14.0,0.0,4.0,2.0,19.908879000000002
5,0.0,0.0,100.0,14.0,0.0,5.0,2.0,19.678604224
6,0.0,0.0,100.0,14.0,0.0,6.0,2.0,19.690612419
7,0.0,0.0,100.0,14.0,0.0,7.0,2.0,19.699088789999998
8,0.0,0.0,100.0,14.0,0.0,8.0,2.0,19.600197781
9,0.0,0.0,100.0,14.0,0.0,9.0,2.0,20.081938263999998
10,0.0,0.0,100.0,14.0,0.0,10.0,2.0,19.397471214
11,0.0,0.0,100.0,14.0,0.0,11.0,2.0,19.287984743
12,0.0,0.0,100.0,14.0,0.0,12.0,2.0,19.507664054
13,0.0,0.0,100.0,14.0,0.0,13.0,2.0,18.821077913000003
14,0.0,0.0,100.0,14.0,0.0,14.0,2.0,18.784346967
15,0.0,0.0,100.0,14.0,0.0,15.0,2.0,18.723599633
16,0.0,0.0,100.0,14.0,0.0,16.0,2.0,18.448117539000002
17,0.0,0.0,100.0,14.0,0.0,17.0,2.0,18.118951755
18,0.0,0.0,100.0,14.0,0.0,18.0,2.0,18.136610863
19,0.0,0.0,100.0,14.0,0.0,19.0,2.0,17.487462035
20,0.0,0.0,100.0,14.0,0.0,20.0,2.0,17.638624001
21,0.0,0.0,100.0,14.0,0.0,21.0,2.0,17.367380095
22,0.0,0.0,100.0,14.0,0.0,22.0,2.0,16.577664759999998
23,0.0,0.0,100.0,14.0,0.0,23.0,2.0,16.650420287
24,0.0,0.0,100.0,14.0,0.0,24.0,2.0,16.354453628000005
25,0.0,0.0,100.0,14.0,0.0,25.0,2.0,16.193402557000002
26,0.0,0.0,100.0,14.0,0.0,26.0,2.0,16.442042806
27,0.0,0.0,100.0,14.0,0.0,27.0,2.0,15.195309739999999
28,0.0,0.0,100.0,14.0,0.0,28.0,2.0,15.451013631999999
29,0.0,0.0,100.0,14.0,0.0,29.0,2.0,15.052624144000001
30,0.0,0.0,100.0,14.0,0.0,30.0,2.0,14.421134421
31,0.0,0.0,100.0,6.0,0.0,0.0,2.0,22.347107439000002
32,0.0,0.0,100.0,6.0,0.0,1.0,2.0,22.315886134999996
33,0.0,0.0,100.0,6.0,0.0,2.0,2.0,22.604224058
34,0.0,0.0,100.0,6.0,0.0,3.0,2.0,22.260789714999998
35,0.0,0.0,100.0,6.0,0.0,4.0,2.0,22.815426998
36,0.0,0.0,100.0,6.0,0.0,5.0,2.0,22.626262626
37,0.0,0.0,100.0,6.0,0.0,6.0,2.0,22.009182737
38,0.0,0.0,100.0,6.0,0.0,7.0,2.0,22.196510558999996
39,0.0,0.0,100.0,6.0,0.0,8.0,2.0,22.086317722
40,0.0,0.0,100.0,6.0,0.0,9.0,2.0,21.933884297
41,0.0,0.0,100.0,6.0,0.0,10.0,2.0,21.933884297
42,0.0,0.0,100.0,6.0,0.0,11.0,2.0,21.314967861
43,0.0,0.0,100.0,6.0,0.0,12.0,2.0,21.298438933
44,0.0,0.0,100.0,6.0,0.0,13.0,2.0,21.122130395
45,0.0,0.0,100.0,6.0,0.0,14.0,2.0,21.329660238000002
46,0.0,0.0,100.0,6.0,0.0,15.0,2.0,21.103764921
47,0.0,0.0,100.0,6.0,0.0,16.0,2.0,20.690541781
48,0.0,0.0,100.0,6.0,0.0,17.0,2.0,20.701561065
49,0.0,0.0,100.0,6.0,0.0,18.0,2.0,19.829201103
50,0.0,0.0,100.0,6.0,0.0,19.0,2.0,20.499540861999996
51,0.0,0.0,100.0,6.0,0.0,20.0,2.0,19.491276401
52,0.0,0.0,100.0,6.0,0.0,21.0,2.0,19.504132229999996
53,0.0,0.0,100.0,6.0,0.0,22.0,2.0,18.967860422999998
54,0.0,0.0,100.0,6.0,0.0,23.0,2.0,19.245179062
55,0.0,0.0,100.0,6.0,0.0,24.0,2.0,18.819100093000003
56,0.0,0.0,100.0,6.0,0.0,25.0,2.0,18.921946741
57,0.0,0.0,100.0,6.0,0.0,26.0,2.0,17.915518824
58,0.0,0.0,100.0,6.0,0.0,27.0,2.0,18.483011937999997
59,0.0,0.0,100.0,6.0,0.0,28.0,2.0,18.033057851
60,0.0,0.0,100.0,6.0,0.0,29.0,2.0,17.482093665
61,0.0,0.0,100.0,6.0,0.0,30.0,2.0,16.960514232
62,0.0,0.0,100.0,2.0,0.0,0.0,2.0,37.640036730000006
63,0.0,0.0,100.0,2.0,0.0,1.0,2.0,37.447199266
64,0.0,0.0,100.0,2.0,0.0,3.0,2.0,37.346189163000005
65,0.0,0.0,100.0,2.0,0.0,2.0,2.0,36.951331497000005
66,0.0,0.0,100.0,2.0,0.0,4.0,2.0,37.548209368
67,0.0,0.0,100.0,2.0,0.0,5.0,2.0,36.942148762
68,0.0,0.0,100.0,2.0,0.0,6.0,2.0,37.033976124000006
69,0.0,0.0,100.0,2.0,0.0,7.0,2.0,37.162534436
70,0.0,0.0,100.0,2.0,0.0,8.0,2.0,37.199265381
71,0.0,0.0,100.0,2.0,0.0,9.0,2.0,37.327823691999996
72,0.0,0.0,100.0,2.0,0.0,10.0,2.0,37.685950414000004
73,0.0,0.0,100.0,2.0,0.0,11.0,2.0,37.70431588500001
74,0.0,0.0,100.0,2.0,0.0,12.0,2.0,37.337006428
75,0.0,0.0,100.0,2.0,0.0,13.0,2.0,37.64003673
76,0.0,0.0,100.0,2.0,0.0,14.0,2.0,37.48393021099999
77,0.0,0.0,100.0,2.0,0.0,15.0,2.0,36.969696971000005
78,0.0,0.0,100.0,2.0,0.0,16.0,2.0,37.72268136
79,0.0,0.0,100.0,2.0,0.0,17.0,2.0,37.364554637000005
80,0.0,0.0,100.0,2.0,0.0,18.0,2.0,36.997245179000004
81,0.0,0.0,100.0,2.0,0.0,19.0,2.0,36.877869605
82,0.0,0.0,100.0,2.0,0.0,20.0,2.0,36.988062443000004
83,0.0,0.0,100.0,2.0,0.0,21.0,2.0,36.776859503000004
84,0.0,0.0,100.0,2.0,0.0,22.0,2.0,36.666666667
85,0.0,0.0,100.0,2.0,0.0,23.0,2.0,36.620752982999996
86,0.0,0.0,100.0,2.0,0.0,24.0,2.0,36.106519744
87,0.0,0.0,100.0,2.0,0.0,25.0,2.0,35.794306704
88,0.0,0.0,100.0,2.0,0.0,26.0,2.0,35.70247933899999
89,0.0,0.0,100.0,2.0,0.0,27.0,2.0,35.353535354
90,0.0,0.0,100.0,2.0,0.0,28.0,2.0,34.453627182
91,0.0,0.0,100.0,2.0,0.0,29.0,2.0,34.32506887199999
92,0.0,0.0,100.0,2.0,0.0,30.0,2.0,34.003673094999996
93,0.0,0.0,100.0,4.0,0.0,0.0,2.0,24.670951943
94,0.0,0.0,100.0,4.0,0.0,1.0,2.0,24.698500152
95,0.0,0.0,100.0,4.0,0.0,2.0,2.0,24.784205693
96,0.0,0.0,100.0,4.0,0.0,3.0,2.0,25.151515151
97,0.0,0.0,100.0,4.0,0.0,4.0,2.0,25.197428835
98,0.0,0.0,100.0,4.0,0.0,5.0,2.0,25.234159779
99,0.0,0.0,100.0,4.0,0.0,6.0,2.0,25.234159778
100,0.0,0.0,100.0,4.0,0.0,7.0,2.0,24.462809917999998
101,0.0,0.0,100.0,4.0,0.0,8.0,2.0,24.698500152
102,0.0,0.0,100.0,4.0,0.0,9.0,2.0,24.566880930999996
103,0.0,0.0,100.0,4.0,0.0,10.0,2.0,24.175084174
104,0.0,0.0,100.0,4.0,0.0,11.0,2.0,24.110805019
105,0.0,0.0,100.0,4.0,0.0,12.0,2.0,23.973063973000002
106,0.0,0.0,100.0,4.0,0.0,13.0,2.0,23.92408938
107,0.0,0.0,100.0,4.0,0.0,14.0,2.0,23.544536272
108,0.0,0.0,100.0,4.0,0.0,15.0,2.0,23.550658096999996
109,0.0,0.0,100.0,4.0,0.0,16.0,2.0,23.281297827
110,0.0,0.0,100.0,4.0,0.0,17.0,2.0,22.953780225
111,0.0,0.0,100.0,4.0,0.0,18.0,2.0,22.531374349000004
112,0.0,0.0,100.0,4.0,0.0,19.0,2.0,22.222222221
113,0.0,0.0,100.0,4.0,0.0,20.0,2.0,22.240587694000002
114,0.0,0.0,100.0,4.0,0.0,21.0,2.0,22.249770429999998
115,0.0,0.0,100.0,4.0,0.0,22.0,2.0,21.851851851
116,0.0,0.0,100.0,4.0,0.0,23.0,2.0,21.732476279
117,0.0,0.0,100.0,4.0,0.0,24.0,2.0,21.420263237999997
118,0.0,0.0,100.0,4.0,0.0,25.0,2.0,20.550964186999998
119,0.0,0.0,100.0,4.0,0.0,26.0,2.0,20.327517602
120,0.0,0.0,100.0,4.0,0.0,27.0,2.0,20.517294152999998
121,0.0,0.0,100.0,4.0,0.0,28.0,2.0,20.15610652
122,0.0,0.0,100.0,4.0,0.0,29.0,2.0,19.191919192
123,0.0,0.0,100.0,4.0,0.0,30.0,2.0,19.084787266
124,0.0,0.0,100.0,8.0,0.0,0.0,2.0,21.200314837
125,0.0,0.0,100.0,8.0,0.0,1.0,2.0,21.415453235
126,0.0,0.0,100.0,8.0,0.0,2.0,2.0,21.339367703
127,0.0,0.0,100.0,8.0,0.0,3.0,2.0,21.633215269
128,0.0,0.0,100.0,8.0,0.0,4.0,2.0,21.168831169999997
129,0.0,0.0,100.0,8.0,0.0,5.0,2.0,21.450872359999998
130,0.0,0.0,100.0,8.0,0.0,6.0,2.0,21.120293849
131,0.0,0.0,100.0,8.0,0.0,7.0,2.0,21.111111110000003
132,0.0,0.0,100.0,8.0,0.0,8.0,2.0,20.804145349000002
133,0.0,0.0,100.0,8.0,0.0,9.0,2.0,20.679522498
134,0.0,0.0,100.0,8.0,0.0,10.0,2.0,21.029778302
135,0.0,0.0,100.0,8.0,0.0,11.0,2.0,20.48668503
136,0.0,0.0,100.0,8.0,0.0,12.0,2.0,20.417158599
137,0.0,0.0,100.0,8.0,0.0,13.0,2.0,20.421094059
138,0.0,0.0,100.0,8.0,0.0,14.0,2.0,19.808474353
139,0.0,0.0,100.0,8.0,0.0,15.0,2.0,20.393545849000002
140,0.0,0.0,100.0,8.0,0.0,16.0,2.0,19.767807949
141,0.0,0.0,100.0,8.0,0.0,17.0,2.0,19.434605798
142,0.0,0.0,100.0,8.0,0.0,18.0,2.0,19.110586383
143,0.0,0.0,100.0,8.0,0.0,19.0,2.0,18.680309588999997
144,0.0,0.0,100.0,8.0,0.0,20.0,2.0,18.612094976
145,0.0,0.0,100.0,8.0,0.0,21.0,2.0,18.434999345
146,0.0,0.0,100.0,8.0,0.0,22.0,2.0,18.149022695000003
147,0.0,0.0,100.0,8.0,0.0,23.0,2.0,18.416633870000002
148,0.0,0.0,100.0,8.0,0.0,24.0,2.0,17.712186801999998
149,0.0,0.0,100.0,8.0,0.0,25.0,2.0,17.102190737
150,0.0,0.0,100.0,8.0,0.0,26.0,2.0,17.396038304999998
151,0.0,0.0,100.0,8.0,0.0,27.0,2.0,16.904105994
152,0.0,0.0,100.0,8.0,0.0,28.0,2.0,16.370195462
153,0.0,0.0,100.0,8.0,0.0,29.0,2.0,16.573527483
154,0.0,0.0,100.0,8.0,0.0,30.0,2.0,16.350518169
155,0.0,0.0,100.0,18.0,0.0,0.0,2.0,20.154486037
156,0.0,0.0,100.0,18.0,0.0,1.0,2.0,19.858477825999998
157,0.0,0.0,100.0,18.0,0.0,2.0,2.0,20.203100523
158,0.0,0.0,100.0,18.0,0.0,3.0,2.0,19.446875168
159,0.0,0.0,100.0,18.0,0.0,4.0,2.0,19.800140442
160,0.0,0.0,100.0,18.0,0.0,5.0,2.0,19.982174688
161,0.0,0.0,100.0,18.0,0.0,6.0,2.0,19.465780803
162,0.0,0.0,100.0,18.0,0.0,7.0,2.0,19.551126237000002
163,0.0,0.0,100.0,18.0,0.0,8.0,2.0,19.129800679999995
164,0.0,0.0,100.0,18.0,0.0,9.0,2.0,19.315075893999996
165,0.0,0.0,100.0,18.0,0.0,10.0,2.0,19.059579756
166,0.0,0.0,100.0,18.0,0.0,11.0,2.0,18.898611788
167,0.0,0.0,100.0,18.0,0.0,12.0,2.0,18.799762328000003
168,0.0,0.0,100.0,18.0,0.0,13.0,2.0,18.633932912
169,0.0,0.0,100.0,18.0,0.0,14.0,2.0,18.018689571
170,0.0,0.0,100.0,18.0,0.0,15.0,2.0,18.541025225000002
171,0.0,0.0,100.0,18.0,0.0,16.0,2.0,17.941986711999995
172,0.0,0.0,100.0,18.0,0.0,17.0,2.0,17.755631178999998
173,0.0,0.0,100.0,18.0,0.0,18.0,2.0,17.629233511
174,0.0,0.0,100.0,18.0,0.0,19.0,2.0,17.098255279
175,0.0,0.0,100.0,18.0,0.0,20.0,2.0,17.011289363
176,0.0,0.0,100.0,18.0,0.0,21.0,2.0,16.789283208
177,0.0,0.0,100.0,18.0,0.0,22.0,2.0,16.41765246
178,0.0,0.0,100.0,18.0,0.0,23.0,2.0,16.33932912
179,0.0,0.0,100.0,18.0,0.0,24.0,2.0,16.001728514
180,0.0,0.0,100.0,18.0,0.0,25.0,2.0,15.482093663999999
181,0.0,0.0,100.0,18.0,0.0,26.0,2.0,15.188246099
182,0.0,0.0,100.0,18.0,0.0,27.0,2.0,15.394047427
183,0.0,0.0,100.0,18.0,0.0,28.0,2.0,14.901420624
184,0.0,0.0,100.0,18.0,0.0,29.0,2.0,14.601631285
185,0.0,0.0,100.0,18.0,0.0,30.0,2.0,14.508183438999998
186,0.0,0.0,100.0,10.0,0.0,0.0,2.0,20.304050606
187,0.0,0.0,100.0,10.0,0.0,1.0,2.0,21.066217734
188,0.0,0.0,100.0,10.0,0.0,3.0,2.0,20.823385369
189,0.0,0.0,100.0,10.0,0.0,2.0,2.0,20.470360167000003
190,0.0,0.0,100.0,10.0,0.0,4.0,2.0,20.558106316
191,0.0,0.0,100.0,10.0,0.0,5.0,2.0,20.154065912
192,0.0,0.0,100.0,10.0,0.0,6.0,2.0,20.592796653
193,0.0,0.0,100.0,10.0,0.0,7.0,2.0,20.309152126999997
194,0.0,0.0,100.0,10.0,0.0,8.0,2.0,20.491786553000004
195,0.0,0.0,100.0,10.0,0.0,9.0,2.0,19.85919804
196,0.0,0.0,100.0,10.0,0.0,10.0,2.0,19.98265483
197,0.0,0.0,100.0,10.0,0.0,11.0,2.0,20.398938886
198,0.0,0.0,100.0,10.0,0.0,12.0,2.0,19.251096828
199,0.0,0.0,100.0,10.0,0.0,13.0,2.0,19.947964493
200,0.0,0.0,100.0,10.0,0.0,14.0,2.0,19.453117029
201,0.0,0.0,100.0,10.0,0.0,15.0,2.0,19.389858176
202,0.0,0.0,100.0,10.0,0.0,16.0,2.0,18.856239158
203,0.0,0.0,100.0,10.0,0.0,17.0,2.0,19.021528414
204,0.0,0.0,100.0,10.0,0.0,18.0,2.0,18.686868686000004
205,0.0,0.0,100.0,10.0,0.0,19.0,2.0,18.553208856
206,0.0,0.0,100.0,10.0,0.0,20.0,2.0,17.980818282999998
207,0.0,0.0,100.0,10.0,0.0,21.0,2.0,17.92164065
208,0.0,0.0,100.0,10.0,0.0,22.0,2.0,17.081930415
209,0.0,0.0,100.0,10.0,0.0,23.0,2.0,16.946229976
210,0.0,0.0,100.0,10.0,0.0,24.0,2.0,16.698296093
211,0.0,0.0,100.0,10.0,0.0,25.0,2.0,16.986021834000002
212,0.0,0.0,100.0,10.0,0.0,26.0,2.0,16.376900315
213,0.0,0.0,100.0,10.0,0.0,27.0,2.0,16.273849608
214,0.0,0.0,100.0,10.0,0.0,28.0,2.0,15.738189979999998
215,0.0,0.0,100.0,10.0,0.0,29.0,2.0,16.293235384
216,0.0,0.0,100.0,10.0,0.0,30.0,2.0,15.53923069
217,0.0,0.0,100.0,12.0,0.0,0.0,2.0,20.179480758
218,0.0,0.0,100.0,12.0,0.0,1.0,2.0,20.780532598
219,0.0,0.0,100.0,12.0,0.0,2.0,2.0,20.737958094
220,0.0,0.0,100.0,12.0,0.0,3.0,2.0,19.783788294999997
221,0.0,0.0,100.0,12.0,0.0,4.0,2.0,20.368144250999997
222,0.0,0.0,100.0,12.0,0.0,5.0,2.0,20.554303364
223,0.0,0.0,100.0,12.0,0.0,6.0,2.0,20.410718758999998
224,0.0,0.0,100.0,12.0,0.0,8.0,2.0,20.186993906
225,0.0,0.0,100.0,12.0,0.0,7.0,2.0,19.838884716000003
226,0.0,0.0,100.0,12.0,0.0,9.0,2.0,19.376408715
227,0.0,0.0,100.0,12.0,0.0,10.0,2.0,19.969947408000003
228,0.0,0.0,100.0,12.0,0.0,11.0,2.0,19.704482845
229,0.0,0.0,100.0,12.0,0.0,12.0,2.0,19.146005509
230,0.0,0.0,100.0,12.0,0.0,13.0,2.0,19.393104599999997
231,0.0,0.0,100.0,12.0,0.0,14.0,2.0,18.888888889999997
232,0.0,0.0,100.0,12.0,0.0,15.0,2.0,19.011603639999997
233,0.0,0.0,100.0,12.0,0.0,16.0,2.0,18.777861256
234,0.0,0.0,100.0,12.0,0.0,17.0,2.0,18.792887553999996
235,0.0,0.0,100.0,12.0,0.0,18.0,2.0,18.212705568
236,0.0,0.0,100.0,12.0,0.0,19.0,2.0,17.871274732
237,0.0,0.0,100.0,12.0,0.0,20.0,2.0,18.108356289
