,influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
0,0.0,0.0,100.0,2.0,0.0,0.0,10.0,49.981634528
1,0.0,0.0,100.0,2.0,0.0,1.0,10.0,49.944903581
2,0.0,0.0,100.0,2.0,0.0,2.0,10.0,49.963269055999994
3,0.0,0.0,100.0,2.0,0.0,3.0,10.0,49.944903581999995
4,0.0,0.0,100.0,2.0,0.0,4.0,10.0,49.972451792
5,0.0,0.0,100.0,2.0,0.0,5.0,10.0,49.963269056
6,0.0,0.0,100.0,2.0,0.0,6.0,10.0,49.954086319
7,0.0,0.0,100.0,2.0,0.0,7.0,10.0,49.963269055
8,0.0,0.0,100.0,2.0,0.0,8.0,10.0,49.981634527999994
9,0.0,0.0,100.0,2.0,0.0,9.0,10.0,49.944903583
10,0.0,0.0,100.0,2.0,0.0,10.0,10.0,49.908172637
11,0.0,0.0,100.0,2.0,0.0,11.0,10.0,49.954086319
12,0.0,0.0,100.0,2.0,0.0,12.0,10.0,49.954086319
13,0.0,0.0,100.0,2.0,0.0,13.0,10.0,49.963269055
14,0.0,0.0,100.0,2.0,0.0,14.0,10.0,49.935720847
15,0.0,0.0,100.0,2.0,0.0,15.0,10.0,49.935720847999995
16,0.0,0.0,100.0,2.0,0.0,16.0,10.0,49.834710746
17,0.0,0.0,100.0,2.0,0.0,17.0,10.0,49.797979799000004
18,0.0,0.0,100.0,2.0,0.0,18.0,10.0,49.623507806999996
19,0.0,0.0,100.0,2.0,0.0,19.0,10.0,49.485766758
20,0.0,0.0,100.0,2.0,0.0,20.0,10.0,49.366391185
21,0.0,0.0,100.0,2.0,0.0,21.0,10.0,49.210284665
22,0.0,0.0,100.0,2.0,0.0,22.0,10.0,48.943985307
23,0.0,0.0,100.0,2.0,0.0,23.0,10.0,48.466483012
24,0.0,0.0,100.0,2.0,0.0,24.0,10.0,47.998163453000004
25,0.0,0.0,100.0,2.0,0.0,25.0,10.0,47.777777778
26,0.0,0.0,100.0,2.0,0.0,26.0,10.0,47.428833793
27,0.0,0.0,100.0,2.0,0.0,27.0,10.0,46.77685950600001
28,0.0,0.0,100.0,2.0,0.0,28.0,10.0,46.023875114999996
29,0.0,0.0,100.0,2.0,0.0,29.0,10.0,45.555555555
30,0.0,0.0,100.0,2.0,0.0,30.0,10.0,45.27089072700001
31,0.0,0.0,100.0,4.0,0.0,0.0,10.0,33.513927151
32,0.0,0.0,100.0,4.0,0.0,1.0,10.0,33.241505968000006
33,0.0,0.0,100.0,4.0,0.0,2.0,10.0,33.373125191
34,0.0,0.0,100.0,4.0,0.0,3.0,10.0,33.149678604
35,0.0,0.0,100.0,4.0,0.0,4.0,10.0,33.685338231
36,0.0,0.0,100.0,4.0,0.0,5.0,10.0,33.232323233
37,0.0,0.0,100.0,4.0,0.0,6.0,10.0,32.950719313
38,0.0,0.0,100.0,4.0,0.0,7.0,10.0,33.581267216
39,0.0,0.0,100.0,4.0,0.0,8.0,10.0,33.911845731
40,0.0,0.0,100.0,4.0,0.0,9.0,10.0,34.343434343
41,0.0,0.0,100.0,4.0,0.0,10.0,10.0,35.221916132000004
42,0.0,0.0,100.0,4.0,0.0,11.0,10.0,36.091215180999995
43,0.0,0.0,100.0,4.0,0.0,12.0,10.0,36.106519743
44,0.0,0.0,100.0,4.0,0.0,13.0,10.0,37.046219773000004
45,0.0,0.0,100.0,4.0,0.0,14.0,10.0,37.211509029000005
46,0.0,0.0,100.0,4.0,0.0,15.0,10.0,37.493112948
47,0.0,0.0,100.0,4.0,0.0,16.0,10.0,37.940006122
48,0.0,0.0,100.0,4.0,0.0,17.0,10.0,38.086929905
49,0.0,0.0,100.0,4.0,0.0,18.0,10.0,38.267523723
50,0.0,0.0,100.0,4.0,0.0,19.0,10.0,38.417508417
51,0.0,0.0,100.0,4.0,0.0,20.0,10.0,38.460361189000004
52,0.0,0.0,100.0,4.0,0.0,21.0,10.0,38.57973676
53,0.0,0.0,100.0,4.0,0.0,22.0,10.0,38.028772574
54,0.0,0.0,100.0,4.0,0.0,23.0,10.0,37.75022957
55,0.0,0.0,100.0,4.0,0.0,24.0,10.0,36.91460055
56,0.0,0.0,100.0,4.0,0.0,25.0,10.0,37.300275481
57,0.0,0.0,100.0,4.0,0.0,26.0,10.0,36.103458829999994
58,0.0,0.0,100.0,4.0,0.0,27.0,10.0,35.846342209
59,0.0,0.0,100.0,4.0,0.0,28.0,10.0,35.319865320000005
60,0.0,0.0,100.0,4.0,0.0,29.0,10.0,34.759718396
61,0.0,0.0,100.0,4.0,0.0,30.0,10.0,33.795531067999995
62,0.0,0.0,100.0,6.0,0.0,0.0,10.0,30.101010101000004
63,0.0,0.0,100.0,6.0,0.0,1.0,10.0,29.808999081000003
64,0.0,0.0,100.0,6.0,0.0,2.0,10.0,30.227731866
65,0.0,0.0,100.0,6.0,0.0,3.0,10.0,29.963269054
66,0.0,0.0,100.0,6.0,0.0,4.0,10.0,30.145087235
67,0.0,0.0,100.0,6.0,0.0,5.0,10.0,30.756657482999998
68,0.0,0.0,100.0,6.0,0.0,6.0,10.0,31.476584021
