[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
1,0,0,100,2,FALSE,0,80,50
16,0,0,100,2,FALSE,1,80,50
2,0,0,100,4,FALSE,0,80,33.40985614
3,0,0,100,6,FALSE,0,80,29.63269054
5,0,0,100,10,FALSE,0,80,27.74716866
17,0,0,100,4,FALSE,1,80,34.05264769
6,0,0,100,12,FALSE,0,80,27.4271642
4,0,0,100,8,FALSE,0,80,27.96143251
18,0,0,100,6,FALSE,1,80,30.58769513
9,0,0,100,18,FALSE,0,80,26.13028683
7,0,0,100,14,FALSE,0,80,26.59814933
8,0,0,100,16,FALSE,0,80,26.81052954
19,0,0,100,8,FALSE,1,80,28.4992785
13,0,0,100,26,FALSE,0,80,25.97061524
11,0,0,100,22,FALSE,0,80,25.94560322
10,0,0,100,20,FALSE,0,80,26.30853994
20,0,0,100,10,FALSE,1,80,28.25732068
12,0,0,100,24,FALSE,0,80,26.26462251
22,0,0,100,14,FALSE,1,80,26.7888677
21,0,0,100,12,FALSE,1,80,27.37707655
23,0,0,100,16,FALSE,1,80,26.60850934
15,0,0,100,30,FALSE,0,80,25.87156835
31,0,0,100,2,FALSE,2,80,50
14,0,0,100,28,FALSE,0,80,25.77117981
32,0,0,100,4,FALSE,2,80,33.25681053
33,0,0,100,6,FALSE,2,80,30.22038567
24,0,0,100,18,FALSE,1,80,27.01615081
25,0,0,100,20,FALSE,1,80,27.18814944
35,0,0,100,10,FALSE,2,80,29.56330987
34,0,0,100,8,FALSE,2,80,28.01390529
26,0,0,100,22,FALSE,1,80,26.57090384
36,0,0,100,12,FALSE,2,80,29.68110861
27,0,0,100,24,FALSE,1,80,27.61009303
37,0,0,100,14,FALSE,2,80,29.71321608
46,0,0,100,2,FALSE,3,80,50
28,0,0,100,26,FALSE,1,80,26.84481175
29,0,0,100,28,FALSE,1,80,27.67574737
47,0,0,100,4,FALSE,3,80,32.92011019
30,0,0,100,30,FALSE,1,80,27.03365948
39,0,0,100,18,FALSE,2,80,29.94382326
38,0,0,100,16,FALSE,2,80,29.85307622
48,0,0,100,6,FALSE,3,80,30.18365473
40,0,0,100,20,FALSE,2,80,29.31467788
42,0,0,100,24,FALSE,2,80,28.76791632
41,0,0,100,22,FALSE,2,80,29.08085181
50,0,0,100,10,FALSE,3,80,32.99153148
49,0,0,100,8,FALSE,3,80,30.72937164
44,0,0,100,28,FALSE,2,80,28.34234602
43,0,0,100,26,FALSE,2,80,27.75573921
45,0,0,100,30,FALSE,2,80,28.44273456
51,0,0,100,12,FALSE,3,80,32.19383922
61,0,0,100,2,FALSE,4,80,50
53,0,0,100,16,FALSE,3,80,30.37955311
52,0,0,100,14,FALSE,3,80,31.359045
62,0,0,100,4,FALSE,4,80,33.53229262
54,0,0,100,18,FALSE,3,80,29.56571058
63,0,0,100,6,FALSE,4,80,33.26905418
55,0,0,100,20,FALSE,3,80,29.60949205
56,0,0,100,22,FALSE,3,80,29.11583366
64,0,0,100,8,FALSE,4,80,35.60934015
57,0,0,100,24,FALSE,3,80,29.50253523
66,0,0,100,12,FALSE,4,80,31.91000918
58,0,0,100,26,FALSE,3,80,29.63269054
65,0,0,100,10,FALSE,4,80,33.24660749
76,0,0,100,2,FALSE,5,80,50
78,0,0,100,6,FALSE,5,80,37.23599633
69,0,0,100,18,FALSE,4,80,31.19699671
59,0,0,100,28,FALSE,3,80,29.80818284
67,0,0,100,14,FALSE,4,80,30.94229003
60,0,0,100,30,FALSE,3,80,28.9240366
77,0,0,100,4,FALSE,5,80,33.5016835
79,0,0,100,8,FALSE,5,80,35.21579431
71,0,0,100,22,FALSE,4,80,30.93489003
68,0,0,100,16,FALSE,4,80,31.55494337
